"w1","prediction","rank"
"nfl","players",17
"nfl","season",13
"nhl","and",4
"nhl","playoffs",11
"niagara","falls",5
"nibble","on",4
"nice","about",7
"nice","addition",7
"nice","alternative",5
"nice","and",130
"nice","article",7
"nice","as",12
"nice","because",5
"nice","break",10
"nice","but",29
"nice","change",10
"nice","day",57
"nice","enough",13
"nice","evening",6
"nice","experience",3
"nice","for",19
"nice","guy",34
"nice","i",71
"nice","if",24
"nice","in",19
"nice","it",16
"nice","job",46
"nice","little",38
"nice","lunch",4
"nice","man",13
"nice","one",24
"nice","people",12
"nice","place",14
"nice","quiet",5
"nice","ride",4
"nice","she",6
"nice","slow",4
"nice","start",10
"nice","sunny",3
"nice","that",18
"nice","the",12
"nice","thing",13
"nice","things",14
"nice","to",456
"nice","touch",12
"nice","walk",4
"nice","when",15
"nice","while",3
"nice","with",12
"nice","work",55
"nice","would",3
"nicely","it",4
"nicely","with",13
"nicer","and",3
"nicer","than",8
"nicest","person",4
"nick","and",17
"nick","i",7
"nick","in",3
"nick","of",3
"nickname","the",6
"niece","and",8
"nigeria","and",5
"night","a",46
"night","about",10
"night","after",34
"night","against",8
"night","all",25
"night","an",3
"night","and",306
"night","around",6
"night","as",40
"night","at",285
"night","away",13
"night","because",17
"night","before",85
"night","both",5
"night","but",77
"night","by",17
"night","check",11
"night","club",8
"night","despite",3
"night","did",9
"night","during",8
"night","exhausted",3
"night","for",125
"night","from",17
"night","great",20
"night","had",10
"night","has",10
"night","he",38
"night","here",9
"night","hotel",3
"night","i",223
"night","if",13
"night","in",190
"night","is",71
"night","it",64
"night","just",21
"night","lights",19
"night","like",4
"night","live",10
"night","long",32
"night","made",4
"night","may",5
"night","more",4
"night","my",28
"night","no",17
"night","not",13
"night","of",143
"night","off",21
"night","on",69
"night","one",7
"night","or",26
"night","out",60
"night","over",4
"night","owl",12
"night","owls",6
"night","plans",4
"night","put",3
"night","right",6
"night","said",10
"night","she",25
"night","shift",8
"night","since",3
"night","sky",6
"night","snack",3
"night","so",44
"night","stands",3
"night","terrors",3
"night","that",56
"night","the",94
"night","then",11
"night","there",21
"night","they",30
"night","this",24
"night","though",9
"night","time",12
"night","to",90
"night","too",10
"night","until",3
"night","walk",4
"night","was",91
"night","we",65
"night","what",16
"night","when",59
"night","where",11
"night","which",13
"night","while",8
"night","who",6
"night","will",11
"night","with",124
"night","you",38
"nightmare","and",4
"nightmare","for",8
"nightmares","and",4
"nightmares","of",6
"nights","a",6
"nights","ago",6
"nights","and",34
"nights","are",9
"nights","at",17
"nights","before",5
"nights","but",3
"nights","for",7
"nights","having",3
"nights","i",8
"nights","in",32
"nights","is",3
"nights","of",23
"nights","sleep",13
"nights","that",6
"nights","the",5
"nights","when",9
"nights","with",12
"nights","work",3
"nine","and",14
"nine","days",12
"nine","in",11
"nine","inch",5
"nine","months",47
"nine","oclock",3
"nine","or",3
"nine","to",6
"nine","west",4
"nintendo","ds",5
"nj","with",4
"no","a",13
"no","action",12
"no","advantage",6
"no","air",7
"no","alcohol",13
"no","all",5
"no","amount",16
"no","and",67
"no","answer",19
"no","apologies",8
"no","apparent",12
"no","argument",7
"no","arrests",10
"no","as",6
"no","at",10
"no","attention",7
"no","avail",19
"no","baby",7
"no","bad",10
"no","bathroom",3
"no","because",15
"no","beer",7
"no","better",53
"no","big",34
"no","blood",4
"no","body",5
"no","bones",5
"no","book",4
"no","borders",3
"no","business",19
"no","but",93
"no","capital",3
"no","cash",11
"no","cause",12
"no","chance",32
"no","change",15
"no","character",3
"no","charge",9
"no","charges",17
"no","cheese",7
"no","child",23
"no","children",9
"no","choice",48
"no","choices",3
"no","clear",13
"no","clue",58
"no","coffee",5
"no","comment",19
"no","comparison",5
"no","complaints",17
"no","connection",9
"no","contest",17
"no","control",13
"no","cost",9
"no","country",7
"no","credit",4
"no","crime",5
"no","criminal",9
"no","cure",5
"no","cuts",3
"no","damage",12
"no","danger",8
"no","date",4
"no","dead",3
"no","demand",3
"no","desire",14
"no","dessert",5
"no","difference",17
"no","different",41
"no","dinner",3
"no","do",12
"no","doctor",3
"no","dominant",3
"no","doubt",239
"no","dummy",3
"no","easy",15
"no","effort",6
"no","end",21
"no","even",3
"no","evidence",50
"no","exception",26
"no","exceptions",6
"no","excuse",25
"no","excuses",28
"no","experience",12
"no","explanation",9
"no","exposure",3
"no","face",3
"no","faith",5
"no","family",4
"no","fear",21
"no","fears",4
"no","fees",7
"no","fewer",7
"no","fixed",4
"no","followers",6
"no","for",20
"no","force",3
"no","formal",7
"no","friends",16
"no","fun",35
"no","funds",4
"no","further",42
"no","future",5
"no","good",78
"no","great",14
"no","greater",8
"no","group",4
"no","guarantee",8
"no","hard",6
"no","harm",22
"no","he",47
"no","heart",5
"no","heat",4
"no","help",16
"no","high",5
"no","his",5
"no","holes",6
"no","hope",16
"no","hurry",6
"no","i",400
"no","idea",419
"no","if",18
"no","images",4
"no","immediate",24
"no","impact",5
"no","in",79
"no","income",3
"no","injuries",18
"no","insurance",4
"no","intention",16
"no","interest",20
"no","internet",6
"no","is",25
"no","issues",10
"no","it",118
"no","jail",3
"no","job",11
"no","joke",53
"no","just",26
"no","justice",9
"no","kidding",19
"no","kids",12
"no","knowledge",7
"no","known",7
"no","la",4
"no","later",11
"no","law",6
"no","less",55
"no","light",8
"no","lights",4
"no","like",11
"no","limit",22
"no","limits",13
"no","line",3
"no","little",4
"no","long",5
"no","longer",520
"no","love",33
"no","luck",15
"no","magic",4
"no","major",16
"no","match",14
"no","matter",514
"no","means",30
"no","meat",5
"no","mention",18
"no","middle",4
"no","mistake",20
"no","money",47
"no","monster",3
"no","more",352
"no","move",5
"no","name",8
"no","names",12
"no","need",134
"no","new",33
"no","news",9
"no","next",6
"no","no",112
"no","not",69
"no","objection",5
"no","obligation",6
"no","of",16
"no","official",7
"no","on",31
"no","one",1037
"no","ones",35
"no","only",3
"no","option",5
"no","or",11
"no","ordinary",6
"no","original",4
"no","other",108
"no","pain",16
"no","particular",24
"no","partner",4
"no","party",7
"no","pay",17
"no","penalty",4
"no","person",9
"no","place",35
"no","plans",33
"no","plastic",3
"no","point",30
"no","post",5
"no","power",13
"no","press",3
"no","pressure",10
"no","private",3
"no","problem",324
"no","problems",18
"no","program",4
"no","progress",8
"no","proof",8
"no","protection",4
"no","purpose",4
"no","question",47
"no","questions",9
"no","rain",13
"no","real",52
"no","really",23
"no","reason",143
"no","recollection",3
"no","record",5
"no","red",5
"no","regrets",19
"no","relation",9
"no","relationship",5
"no","reply",5
"no","report",5
"no","respect",18
"no","rest",9
"no","return",5
"no","right",7
"no","risk",4
"no","room",25
"no","rules",6
"no","running",8
"no","rush",9
"no","s",5
"no","safety",4
"no","say",4
"no","school",43
"no","secret",23
"no","seed",50
"no","sense",42
"no","seriously",16
"no","she",23
"no","shortage",18
"no","show",9
"no","sign",30
"no","significant",14
"no","signs",19
"no","simple",9
"no","single",12
"no","singles",3
"no","skill",3
"no","sleep",23
"no","small",10
"no","smell",4
"no","smoking",4
"no","snow",9
"no","so",9
"no","social",6
"no","space",7
"no","special",8
"no","specific",16
"no","staff",4
"no","state",9
"no","stopping",3
"no","stranger",8
"no","substitute",9
"no","such",86
"no","support",4
"no","surprise",51
"no","tax",10
"no","team",19
"no","telling",6
"no","thanks",26
"no","that",58
"no","the",57
"no","there",8
"no","they",32
"no","thing",5
"no","this",24
"no","thought",4
"no","time",105
"no","to",61
"no","tomorrow",5
"no","trees",3
"no","trouble",10
"no","trust",6
"no","truth",5
"no","turning",12
"no","two",6
"no","use",12
"no","value",6
"no","visible",5
"no","voice",5
"no","wait",15
"no","water",10
"no","way",279
"no","we",57
"no","weapon",4
"no","what",23
"no","when",12
"no","winner",6
"no","with",4
"no","wonder",63
"no","word",17
"no","work",19
"no","worries",104
"no","worse",9
"no","wrong",11
"no","you",93
"no","your",13
"nob","hill",14
"nobel","peace",7
"nobel","prize",12
"noble","and",8
"noble","for",5
"nobody","around",3
"nobody","can",20
"nobody","cares",15
"nobody","could",8
"nobody","does",5
"nobody","else",34
"nobody","ever",14
"nobody","has",10
"nobody","in",9
"nobody","is",34
"nobody","knows",22
"nobody","likes",14
"nobody","really",9
"nobody","says",4
"nobody","should",4
"nobody","talks",5
"nobody","wants",26
"nobody","was",13
"nobody","who",3
"nobody","will",11
"nobody","would",8
"nod","and",6
"nod","to",23
"nodded","in",3
"nods","to",3
"noise","and",24
"noise","at",4
"noise","i",7
"noise","in",10
"noise","is",5
"noise","of",10
"noise","the",4
"noise","they",3
"noises","in",3
"nominate","me",3
"nominated","for",29
"nomination","for",16
"nomination","to",8
"nominations","for",7
"none","and",9
"none","are",9
"none","at",8
"none","have",5
"none","i",4
"none","in",7
"none","is",8
"none","of",311
"none","other",15
"none","that",4
"none","the",10
"nonetheless","and",3
"nonetheless","it",7
"nonexistent","in",4
"nonprofit","organization",20
"nonprofit","organizations",12
"nonprofits","in",3
"noodle","soup",11
"noodles","and",18
"noodles","in",7
"noodles","with",4
"nook","and",10
"nooks","and",6
"noomi","rapace",4
"noon","and",18
"noon","for",4
"noon","in",7
"noon","on",16
"noon","the",6
"noon","to",34
"noon","with",3
"nope","he",3
"nope","it",21
"nope","the",5
"nor","a",12
"nor","am",4
"nor","any",6
"nor","did",24
"nor","do",18
"nor","does",13
"nor","in",5
"nor","is",21
"nor","should",8
"nor","the",37
"nor","will",8
"norah","jones",5
"nordstrom","rack",4
"norm","for",6
"normal","and",20
"normal","but",10
"normal","day",6
"normal","for",12
"normal","i",6
"normal","in",3
"normal","is",3
"normal","it",6
"normal","people",18
"normal","person",9
"normal","that",3
"normal","to",9
"normal","weight",3
"normal","when",5
"normally","a",8
"normally","be",5
"normally","do",17
"normally","have",6
"normally","i",24
"normally","my",4
"normally","the",4
"normally","when",4
"normally","would",11
"norman","and",5
"north","america",75
"north","american",57
"north","and",34
"north","as",4
"north","avenue",8
"north","beach",9
"north","carolina",192
"north","central",13
"north","dakota",69
"north","east",7
"north","face",6
"north","in",16
"north","is",6
"north","jersey",16
"north","korea",44
"north","korean",13
"north","london",4
"north","of",111
"north","or",4
"north","rim",5
"north","sea",4
"north","shore",15
"north","side",28
"north","texas",12
"north","to",26
"northern","california",37
"northern","part",6
"northern","virginia",12
"northwestern","university",12
"norway","and",7
"nose","and",29
"nose","for",5
"nose","i",7
"nose","in",8
"nose","is",7
"nose","on",7
"nose","to",6
"nostalgia","and",5
"nostalgia","for",5
"not","a",1793
"not","able",67
"not","about",170
"not","above",5
"not","accept",25
"not","acceptable",16
"not","accepting",8
"not","accessible",3
"not","accomplish",8
"not","accomplished",8
"not","according",4
"not","achieve",5
"not","across",6
"not","act",28
"not","acting",6
"not","actually",88
"not","add",37
"not","added",3
"not","adding",3
"not","address",20
"not","addressed",9
"not","advertising",4
"not","advised",3
"not","affect",34
"not","affected",9
"not","affiliated",5
"not","afford",24
"not","afraid",50
"not","after",13
"not","again",9
"not","against",6
"not","agree",90
"not","all",240
"not","allow",67
"not","allowed",84
"not","allowing",12
"not","alone",60
"not","already",65
"not","also",8
"not","always",246
"not","among",13
"not","an",264
"not","and",96
"not","angry",4
"not","another",12
"not","answer",35
"not","answering",8
"not","any",51
"not","anymore",19
"not","anyone",14
"not","anything",21
"not","apologize",7
"not","appeal",7
"not","appear",57
"not","apply",42
"not","appreciate",8
"not","appropriate",6
"not","approve",17
"not","approved",7
"not","are",10
"not","argue",13
"not","around",20
"not","arrive",12
"not","as",347
"not","ashamed",12
"not","ask",112
"not","asked",6
"not","asking",7
"not","assume",10
"not","at",176
"not","attached",6
"not","attacking",4
"not","attempt",5
"not","attend",22
"not","attracted",4
"not","authorized",14
"not","automatically",10
"not","available",50
"not","aware",30
"not","back",33
"not","backing",5
"not","bad",92
"not","based",6
"not","be",2055
"not","beat",14
"not","beautiful",7
"not","because",115
"not","become",35
"not","been",688
"not","before",24
"not","behind",5
"not","being",182
"not","believe",237
"not","belong",25
"not","better",15
"not","big",20
"not","bite",9
"not","black",13
"not","blame",38
"not","blind",7
"not","blow",14
"not","bode",8
"not","book",3
"not","booked",3
"not","bore",8
"not","boring",4
"not","born",10
"not","bother",58
"not","bothered",10
"not","brag",4
"not","break",34
"not","breaking",4
"not","bring",48
"not","broken",11
"not","budge",6
"not","built",13
"not","burn",14
"not","bust",3
"not","but",93
"not","buy",62
"not","by",60
"not","call",66
"not","called",10
"not","can",6
"not","care",358
"not","caring",6
"not","carry",17
"not","cast",6
"not","catch",28
"not","caught",8
"not","cause",16
"not","celebrate",5
"not","censor",3
"not","certain",16
"not","change",99
"not","changed",45
"not","changing",6
"not","charge",10
"not","cheap",14
"not","cheat",9
"not","check",9
"not","checked",16
"not","choose",24
"not","christian",5
"not","claim",9
"not","clear",58
"not","close",32
"not","coincidentally",4
"not","cold",4
"not","collect",8
"not","comfortable",10
"not","coming",36
"not","comment",51
"not","commented",5
"not","commit",10
"not","compare",9
"not","compete",7
"not","complain",13
"not","complaining",22
"not","complete",12
"not","completely",28
"not","concerned",14
"not","condone",7
"not","conform",3
"not","connect",14
"not","consider",22
"not","considered",16
"not","considering",3
"not","contain",10
"not","content",5
"not","control",14
"not","convince",5
"not","convinced",18
"not","cool",52
"not","copy",4
"not","cost",22
"not","count",52
"not","counting",19
"not","cover",22
"not","covered",11
"not","crazy",15
"not","create",28
"not","created",6
"not","creating",6
"not","cried",6
"not","cross",7
"not","crying",4
"not","currently",8
"not","cut",28
"not","cute",12
"not","cutting",6
"not","dare",7
"not","dead",18
"not","deal",7
"not","decided",32
"not","define",13
"not","delay",5
"not","deliver",7
"not","demand",6
"not","deny",9
"not","depend",5
"not","describe",8
"not","deserve",47
"not","despair",4
"not","destroy",8
"not","developed",6
"not","dictate",4
"not","die",28
"not","difficult",7
"not","diminish",5
"not","dinner",3
"not","directed",5
"not","disappoint",20
"not","disappointed",15
"not","discount",4
"not","discourage",3
"not","discovered",4
"not","discuss",28
"not","dislike",3
"not","disturb",7
"not","do",446
"not","doing",103
"not","done",108
"not","doubt",9
"not","down",18
"not","drag",5
"not","drain",4
"not","dress",3
"not","drink",48
"not","drive",25
"not","driving",6
"not","drop",10
"not","drunk",10
"not","dry",5
"not","due",5
"not","dumb",8
"not","earn",4
"not","easily",14
"not","easy",80
"not","eat",91
"not","eaten",14
"not","eating",20
"not","edit",4
"not","either",14
"not","encounter",3
"not","encourage",4
"not","end",58
"not","ended",4
"not","ends",3
"not","enjoy",30
"not","enough",227
"not","enter",13
"not","entirely",24
"not","erase",3
"not","escape",5
"not","especially",9
"not","even",1041
"not","ever",86
"not","every",54
"not","everybody",13
"not","everyone",49
"not","everyones",5
"not","everything",24
"not","exactly",130
"not","excuse",6
"not","exercise",4
"not","exist",79
"not","expect",128
"not","expected",30
"not","expecting",20
"not","extremely",4
"not","face",7
"not","fair",36
"not","fall",49
"not","falling",7
"not","familiar",19
"not","far",44
"not","fear",17
"not","feed",9
"not","feel",267
"not","feeling",74
"not","felt",15
"not","fight",10
"not","figure",19
"not","figured",8
"not","fill",7
"not","filled",6
"not","final",3
"not","find",155
"not","finding",7
"not","finish",22
"not","finished",21
"not","first",5
"not","fit",70
"not","fix",18
"not","flattering",3
"not","fly",19
"not","focus",5
"not","follow",97
"not","followed",13
"not","for",264
"not","force",12
"not","forcing",3
"not","forget",457
"not","forgotten",14
"not","formally",7
"not","found",48
"not","fret",7
"not","frighten",3
"not","from",62
"not","front",4
"not","full",11
"not","fully",29
"not","fun",44
"not","function",9
"not","get",1116
"not","getting",109
"not","give",262
"not","given",39
"not","giving",34
"not","go",344
"not","going",586
"not","gone",35
"not","gonna",115
"not","good",141
"not","got",28
"not","gotten",49
"not","great",27
"not","grow",24
"not","growing",3
"not","guess",9
"not","guilty",65
"not","had",162
"not","handle",18
"not","hang",7
"not","happen",127
"not","happened",18
"not","happening",18
"not","happy",71
"not","hard",32
"not","harm",4
"not","hate",65
"not","have",2670
"not","having",123
"not","he",79
"not","healed",3
"not","healthy",15
"not","hear",59
"not","heard",90
"not","help",135
"not","helped",10
"not","helping",33
"not","her",27
"not","here",65
"not","hesitate",31
"not","hide",13
"not","high",10
"not","him",10
"not","hip",3
"not","hire",12
"not","hiring",3
"not","his",44
"not","hit",40
"not","hitting",6
"not","hold",55
"not","holding",8
"not","home",21
"not","how",47
"not","huge",4
"not","hungry",11
"not","hurt",85
"not","i",258
"not","ideal",10
"not","identify",10
"not","if",30
"not","ignore",6
"not","illegal",10
"not","imagine",18
"not","immediately",88
"not","immune",10
"not","important",18
"not","impose",4
"not","impossible",10
"not","impressed",21
"not","improve",10
"not","in",468
"not","include",85
"not","included",21
"not","including",15
"not","indicate",6
"not","informed",3
"not","insist",4
"not","inspire",6
"not","installed",4
"not","intend",17
"not","intended",16
"not","interested",55
"not","interesting",5
"not","into",22
"not","invite",8
"not","invited",7
"not","involve",21
"not","involved",17
"not","is",19
"not","it",318
"not","its",17
"not","join",12
"not","joined",4
"not","judge",52
"not","jump",7
"not","jumping",5
"not","just",683
"not","justified",3
"not","keep",58
"not","kid",4
"not","kidding",18
"not","kill",30
"not","killed",9
"not","know",2122
"not","knowing",48
"not","known",33
"not","lack",8
"not","land",3
"not","last",54
"not","laugh",12
"not","laughing",6
"not","lay",6
"not","lead",13
"not","lean",5
"not","learn",16
"not","learned",7
"not","learning",4
"not","least",25
"not","leave",89
"not","leaving",14
"not","left",10
"not","legal",4
"not","less",6
"not","let",342
"not","letting",20
"not","lie",42
"not","life",8
"not","like",768
"not","likely",40
"not","liking",14
"not","limit",6
"not","limited",23
"not","list",6
"not","listed",12
"not","listen",40
"not","listening",13
"not","literally",4
"not","live",69
"not","lived",3
"not","living",17
"not","long",55
"not","longer",5
"not","look",192
"not","looked",10
"not","looking",77
"not","lose",64
"not","losing",10
"not","lost",27
"not","love",84
"not","loving",4
"not","made",70
"not","make",497
"not","making",50
"not","manage",11
"not","mandatory",4
"not","many",50
"not","married",7
"not","marry",5
"not","match",33
"not","matter",188
"not","me",113
"not","mean",304
"not","meant",32
"not","meet",26
"not","meeting",3
"not","mentally",7
"not","mention",35
"not","mentioned",10
"not","mess",22
"not","met",24
"not","mind",142
"not","mine",31
"not","miss",186
"not","missed",13
"not","missing",11
"not","mix",8
"not","money",4
"not","months",6
"not","more",27
"not","move",36
"not","moved",9
"not","moving",16
"not","much",203
"not","my",200
"not","name",12
"not","named",15
"not","naturally",5
"not","near",11
"not","nearly",42
"not","necessarily",144
"not","necessary",24
"not","need",402
"not","needed",10
"not","neglect",4
"not","new",19
"not","no",22
"not","nor",4
"not","normally",18
"not","not",14
"not","notice",35
"not","noticed",19
"not","now",33
"not","obligated",5
"not","of",42
"not","off",10
"not","offended",3
"not","offer",39
"not","offering",5
"not","officially",11
"not","often",26
"not","oh",5
"not","ok",17
"not","on",198
"not","one",171
"not","only",666
"not","open",35
"not","or",15
"not","ordered",4
"not","otherwise",6
"not","our",36
"not","out",46
"not","over",57
"not","overcome",4
"not","overly",14
"not","overweight",4
"not","own",32
"not","pack",7
"not","paid",16
"not","paint",5
"not","panic",9
"not","part",24
"not","participate",9
"not","particularly",16
"not","pass",32
"not","pay",84
"not","paying",27
"not","people",16
"not","perfect",46
"not","permitted",9
"not","personal",6
"not","personally",7
"not","pick",23
"not","pictured",4
"not","place",8
"not","plan",35
"not","planned",10
"not","planning",11
"not","play",117
"not","played",40
"not","playing",35
"not","pleasant",5
"not","please",7
"not","pleased",7
"not","point",4
"not","positive",5
"not","possible",31
"not","possibly",15
"not","post",22
"not","posted",28
"not","posting",8
"not","prepared",13
"not","present",14
"not","pretend",11
"not","pretty",22
"not","prevent",14
"not","produce",13
"not","professional",4
"not","promise",4
"not","properly",11
"not","protect",8
"not","proud",11
"not","provide",42
"not","provided",5
"not","providing",6
"not","published",7
"not","pull",20
"not","pulling",4
"not","punish",4
"not","pursue",8
"not","push",12
"not","pushing",4
"not","put",88
"not","putting",6
"not","qualified",6
"not","qualify",23
"not","quit",9
"not","quite",196
"not","reach",19
"not","reached",8
"not","read",93
"not","reading",9
"not","ready",70
"not","real",32
"not","realistic",4
"not","realize",120
"not","realizing",10
"not","really",568
"not","recall",26
"not","receive",34
"not","received",21
"not","receiving",3
"not","recently",3
"not","recognize",25
"not","recognized",5
"not","recommend",15
"not","recommended",11
"not","recover",6
"not","recovered",3
"not","red",4
"not","refer",3
"not","reflect",11
"not","registered",6
"not","regret",27
"not","related",14
"not","release",23
"not","released",18
"not","relevant",5
"not","reliable",3
"not","religious",4
"not","rely",9
"not","remain",4
"not","remember",115
"not","remind",9
"not","repeat",5
"not","replace",7
"not","reply",22
"not","replying",3
"not","report",12
"not","reporting",4
"not","require",49
"not","required",37
"not","resist",44
"not","respect",6
"not","respond",55
"not","responsible",8
"not","rest",5
"not","result",7
"not","retiring",4
"not","return",65
"not","review",4
"not","reward",5
"not","right",59
"not","rise",7
"not","rock",6
"not","roll",6
"not","ruin",8
"not","run",55
"not","running",18
"not","rush",11
"not","safe",11
"not","satisfied",16
"not","save",19
"not","say",222
"not","saying",66
"not","scare",6
"not","scared",9
"not","scheduled",7
"not","scream",3
"not","screaming",6
"not","see",449
"not","seeing",26
"not","seek",22
"not","seem",173
"not","seen",241
"not","sell",25
"not","send",25
"not","sent",7
"not","serve",16
"not","serving",3
"not","set",17
"not","settle",12
"not","share",32
"not","shared",5
"not","sharing",6
"not","she",55
"not","shoot",13
"not","show",82
"not","shown",10
"not","shut",15
"not","shy",10
"not","sign",21
"not","signed",6
"not","simple",7
"not","simply",22
"not","since",7
"not","sing",12
"not","sink",5
"not","sit",28
"not","sitting",6
"not","skip",9
"not","sleep",52
"not","sleeping",17
"not","slip",3
"not","smart",6
"not","smile",5
"not","smoke",13
"not","so",404
"not","soft",3
"not","sold",16
"not","solve",16
"not","some",24
"not","someone",20
"not","something",71
"not","sound",39
"not","speak",63
"not","speaking",12
"not","specify",12
"not","spectacular",4
"not","spend",29
"not","spending",9
"not","spent",7
"not","spoil",9
"not","spoken",15
"not","spread",8
"not","spring",3
"not","stand",40
"not","standing",4
"not","start",58
"not","started",28
"not","starting",6
"not","stay",38
"not","staying",6
"not","steal",9
"not","step",7
"not","stick",14
"not","stop",204
"not","stopped",18
"not","stopping",6
"not","strong",8
"not","stuck",8
"not","stuff",4
"not","stupid",12
"not","subject",9
"not","submit",7
"not","subscribe",4
"not","succeed",17
"not","such",17
"not","suddenly",4
"not","sufficient",7
"not","suggest",12
"not","sunny",3
"not","support",46
"not","supported",6
"not","supporting",4
"not","supposed",49
"not","sure",737
"not","surprise",23
"not","surprised",38
"not","surprising",27
"not","survive",18
"not","swallow",3
"not","sweet",5
"not","switch",6
"not","take",298
"not","taken",34
"not","taking",43
"not","talk",95
"not","talked",32
"not","talking",61
"not","taste",12
"not","teach",12
"not","tear",4
"not","technically",6
"not","tell",177
"not","telling",17
"not","tend",15
"not","terrible",5
"not","terribly",15
"not","that",555
"not","the",1301
"not","their",25
"not","then",21
"not","there",145
"not","these",11
"not","they",74
"not","think",930
"not","thinking",25
"not","this",102
"not","those",7
"not","thought",15
"not","thrilled",7
"not","through",11
"not","throw",23
"not","throwing",5
"not","tip",3
"not","to",1272
"not","today",22
"not","told",13
"not","tolerate",10
"not","too",266
"not","top",5
"not","totally",13
"not","touch",27
"not","trade",15
"not","translate",10
"not","travel",16
"not","treat",8
"not","treated",6
"not","tried",33
"not","true",80
"not","truly",7
"not","trust",46
"not","trusting",5
"not","try",78
"not","trying",59
"not","turn",50
"not","turned",10
"not","turning",4
"not","two",7
"not","underestimate",11
"not","understand",232
"not","until",59
"not","unusual",20
"not","up",46
"not","update",5
"not","upset",8
"not","us",12
"not","use",132
"not","used",61
"not","using",23
"not","usually",42
"not","value",8
"not","very",125
"not","vote",24
"not","wait",81
"not","waiting",9
"not","wake",24
"not","walk",23
"not","walking",9
"not","want",1297
"not","wanted",7
"not","wanting",42
"not","waste",39
"not","wasted",4
"not","watch",49
"not","watched",19
"not","we",81
"not","wear",49
"not","wearing",27
"not","welcome",6
"not","welcomed",3
"not","well",22
"not","what",159
"not","when",28
"not","where",29
"not","whether",7
"not","while",3
"not","who",16
"not","why",13
"not","will",5
"not","willing",17
"not","win",94
"not","wind",5
"not","wish",15
"not","with",63
"not","within",5
"not","without",23
"not","won",27
"not","work",287
"not","worked",21
"not","working",117
"not","worn",6
"not","worried",31
"not","worry",221
"not","worrying",6
"not","worse",5
"not","worth",60
"not","worthy",16
"not","write",40
"not","writing",8
"not","written",18
"not","wrong",13
"not","years",8
"not","yell",7
"not","yet",243
"not","you",422
"not","your",102
"not","yourself",3
"notable","and",3
"note","a",7
"note","about",7
"note","and",13
"note","but",5
"note","for",8
"note","from",14
"note","i",63
"note","if",14
"note","in",13
"note","is",10
"note","it",14
"note","no",3
"note","of",30
"note","that",101
"note","the",58
"note","this",21
"note","to",93
"note","we",8
"note","when",7
"noted","for",11
"notes","all",3
"notes","and",32
"notes","are",8
"notes","but",5
"notes","for",16
"notes","from",19
"notes","i",12
"notes","in",17
"notes","of",18
"notes","on",21
"notes","that",43
"notes","the",20
"notes","to",13
"notes","were",4
"nothing","about",46
"nothing","against",15
"nothing","and",33
"nothing","as",5
"nothing","at",25
"nothing","bad",8
"nothing","be",3
"nothing","beats",15
"nothing","better",44
"nothing","but",171
"nothing","came",3
"nothing","can",25
"nothing","comes",5
"nothing","compared",13
"nothing","else",76
"nothing","fancy",6
"nothing","for",30
"nothing","go",5
"nothing","going",4
"nothing","good",12
"nothing","happened",11
"nothing","has",21
"nothing","i",49
"nothing","if",11
"nothing","in",57
"nothing","is",92
"nothing","it",9
"nothing","less",20
"nothing","like",151
"nothing","more",120
"nothing","much",21
"nothing","new",18
"nothing","of",23
"nothing","on",31
"nothing","personal",11
"nothing","quite",12
"nothing","says",13
"nothing","she",8
"nothing","short",19
"nothing","special",7
"nothing","that",26
"nothing","the",12
"nothing","they",4
"nothing","to",329
"nothing","was",18
"nothing","we",12
"nothing","will",25
"nothing","with",5
"nothing","without",7
"nothing","worse",9
"nothing","would",8
"nothing","wrong",58
"nothing","yet",6
"nothing","you",20
"notice","a",12
"notice","all",5
"notice","any",6
"notice","he",4
"notice","how",22
"notice","i",11
"notice","in",7
"notice","it",12
"notice","of",20
"notice","that",51
"notice","the",53
"notice","they",5
"notice","too",3
"notice","until",6
"noticeably","absent",3
"noticed","a",30
"noticed","and",5
"noticed","by",19
"noticed","i",17
"noticed","in",4
"noticed","she",3
"noticed","that",93
"noticed","the",55
"noticed","this",12
"notices","that",3
"noticing","a",6
"notified","by",7
"notified","via",3
"noting","that",78
"notion","of",32
"notion","that",44
"notions","of",7
"notorious","for",11
"notre","dame",88
"nov","but",4
"nov","to",6
"nova","scotia",8
"novel","about",11
"novel","and",25
"novel","by",8
"novel","for",6
"novel","i",13
"novel","in",18
"novel","is",21
"novel","it",6
"novel","of",13
"novel","the",29
"novel","will",6
"novelist","and",4
"novels","and",12
"novels","are",4
"novels","of",5
"novels","that",5
"november","and",29
"november","as",7
"november","at",12
"november","for",9
"november","if",4
"november","in",11
"november","is",7
"november","it",10
"november","of",11
"november","th",27
"november","this",3
"november","to",21
"now","a",189
"now","about",26
"now","after",29
"now","all",65
"now","allows",3
"now","almost",10
"now","also",9
"now","although",5
"now","an",25
"now","and",423
"now","another",5
"now","any",8
"now","anyway",3
"now","are",38
"now","as",57
"now","at",84
"now","available",58
"now","b",6
"now","back",40
"now","be",54
"now","because",40
"now","become",5
"now","been",16
"now","before",16
"now","being",26
"now","believe",6
"now","between",3
"now","both",7
"now","bound",3
"now","but",183
"now","by",11
"now","call",5
"now","can",16
"now","cant",5
"now","carry",4
"now","closed",8
"now","comes",19
"now","coming",8
"now","consider",3
"now","considering",5
"now","dead",5
"now","do",39
"now","does",14
"now","down",9
