"item","Frequency"
"of the four",17
"of the fourth",8
"of the franchise",5
"of the free",19
"of the french",7
"of the fun",19
"of the funniest",18
"of the future",40
"of the galaxy",3
"of the game",103
"of the gay",3
"of the general",10
"of the girls",38
"of the golden",12
"of the good",33
"of the great",69
"of the greatest",66
"of the green",18
"of the ground",10
"of the growing",4
"of the guys",26
"of the health",3
"of the high",14
"of the highest",15
"of the highway",4
"of the hill",15
"of the hole",6
"of the holy",37
"of the home",11
"of the homes",5
"of the hotel",13
"of the house",127
"of the houses",4
"of the housing",3
"of the human",39
"of the humor",3
"of the hunger",19
"of the iceberg",11
"of the illegal",4
"of the importance",3
"of the india",3
"of the inning",11
"of the international",16
"of the ipad",6
"of the iron",7
"of the islands",3
"of the issues",8
"of the items",11
"of the jews",10
"of the job",9
"of the john",7
"of the judges",4
"of the key",9
"of the king",13
"of the la",5
"of the lake",8
"of the land",25
"of the largest",20
"of the last",73
"of the late",17
"of the latest",18
"of the law",26
"of the leaders",4
"of the league",3
"of the left",14
"of the library",18
"of the line",26
"of the lineup",5
"of the list",16
"of the local",26
"of the loop",10
"of the los",5
"of the low",5
"of the lower",6
"of the lucky",11
"of the machine",5
"of the machines",3
"of the main",46
"of the major",22
"of the man",19
"of the many",56
"of the market",13
"of the matches",4
"of the matter",18
"of the meaning",5
"of the media",17
"of the meeting",7
"of the men",14
"of the metro",3
"of the middle",15
"of the military",16
"of the million",11
"of the missing",4
"of the moment",18
"of the money",10
"of the month",110
"of the more",44
"of the morning",42
"of the most",325
"of the mountain",12
"of the move",3
"of the musical",5
"of the names",6
"of the nation",15
"of the national",44
"of the nations",12
"of the natural",10
"of the neighborhood",7
"of the net",8
"of the new",187
"of the next",35
"of the night",164
"of the nine",6
"of the novel",21
"of the number",8
"of the occupy",5
"of the ocean",15
"of the office",41
"of the ohio",7
"of the old",44
"of the oldest",8
"of the ones",12
"of the open",7
"of the opening",4
"of the opportunity",5
"of the oregon",9
"of the organization",8
"of the original",46
"of the other",123
"of the pac",3
"of the pacific",8
"of the page",26
"of the papers",12
"of the parents",6
"of the park",27
"of the past",67
"of the patent",8
"of the people",145
"of the person",23
"of the photo",9
"of the photos",16
"of the pier",4
"of the place",20
"of the plan",14
"of the planning",4
"of the plants",5
"of the players",6
"of the political",12
"of the pool",11
"of the poor",17
"of the population",35
"of the possible",10
"of the power",13
"of the press",15
"of the problems",13
"of the process",22
"of the product",9
"of the program",8
"of the project",20
"of the public",32
"of the question",11
"of the race",22
"of the reason",19
"of the reasons",42
"of the recent",10
"of the red",17
"of the regular",5
"of the regulation",3
"of the remaining",15
"of the republican",10
"of the rest",38
"of the river",17
"of the road",51
"of the roads",3
"of the rock",12
"of the rocky",4
"of the room",59
"of the rules",6
"of the s",57
"of the same",105
"of the san",7
"of the school",35
"of the season",138
"of the second",37
"of the secret",8
"of the senate",7
"of the series",30
"of the shadows",6
"of the shots",13
"of the show",66
"of the shows",13
"of the situation",19
"of the six",9
"of the small",9
"of the socalled",6
"of the soil",8
"of the solution",11
"of the song",25
"of the songs",16
"of the sons",3
"of the south",24
"of the space",13
"of the special",8
"of the species",7
"of the spectrum",6
"of the sport",6
"of the st",34
"of the stadium",4
"of the staff",8
"of the standard",6
"of the state",58
"of the states",14
"of the store",22
"of the stores",4
"of the stories",18
"of the storm",8
"of the stress",4
"of the students",14
"of the stuff",25
"of the success",5
"of the sudden",14
"of the sun",37
"of the system",14
"of the task",3
"of the tax",7
"of the tea",6
"of the team",38
"of the teams",9
"of the technology",4
"of the term",7
"of the th",83
"of the things",132
"of the third",20
"of the three",32
"of the tiger",4
"of the time",217
"of the times",20
"of the titanic",12
"of the titans",11
"of the top",79
"of the total",11
"of the tournament",8
"of the town",23
"of the trade",14
"of the traveling",5
"of the trend",3
"of the trial",5
"of the trillion",3
"of the trip",18
"of the twilight",5
"of the two",66
"of the type",4
"of the union",12
"of the united",61
"of the universe",45
"of the university",21
"of the upcoming",5
"of the urban",4
"of the us",53
"of the use",5
"of the vehicle",8
"of the victims",9
"of the violence",7
"of the vote",11
"of the war",11
"of the washington",5
"of the waste",3
"of the water",41
"of the way",91
"of the ways",16
"of the week",250
"of the west",18
"of the western",11
"of the white",32
"of the who",6
"of the whole",32
"of the wild",13
"of the wines",3
"of the woman",16
"of the women",14
"of the word",46
"of the words",17
"of the work",39
"of the world",312
"of the worlds",46
"of the worst",52
"of the writers",3
"of the year",477
"of the young",13
"of the zone",6
"of their first",5
"of their games",3
"of their lives",22
"of their old",3
"of their online",4
"of their own",80
"of them all",12
"of them and",56
"of them are",92
"of them but",28
"of them can",11
"of them even",7
"of them have",21
"of them in",32
"of them is",30
"of them on",11
"of them out",5
"of them the",15
"of them wanted",3
"of them was",17
"of them went",6
"of these are",18
"of these guys",7
"of things have",5
"of things i",28
"of things that",31
"of things we",9
"of thinking of",6
"of this area",4
"of this book",27
"of this campaign",4
"of this country",18
"of this film",9
"of this has",7
"of this is",41
"of this issue",6
"of this place",13
"of this program",4
"of this series",10
"of this the",4
"of this thing",9
"of this year",32
"of this years",11
"of those amazing",4
"of those emails",3
"of those in",16
"of those people",30
"of those rare",4
"of those things",43
"of those two",5
"of those who",62
"of thousands of",34
"of thrones hbo",3
"of time and",49
"of time before",15
"of time but",12
"of time for",16
"of time or",7
"of time to",51
"of time with",18
"of times i",12
"of town for",19
"of trying to",43
"of two of",7
"of two young",4
"of up to",10
"of us are",58
"of us but",7
"of us do",7
"of us has",11
"of us is",10
"of us know",10
"of us to",21
"of us we",12
"of us were",17
"of us who",50
"of us would",11
"of using a",12
"of watching them",3
"of water and",25
"of water to",15
"of weeks to",3
"of what a",13
"of what could",10
"of what happened",9
"of what he",21
"of what i",85
"of what it",28
"of what people",4
"of what she",10
"of what the",28
"of what they",24
"of what was",29
"of what we",45
"of whats going",6
"of when a",3
"of where the",8
"of which are",26
"of which is",30
"of which were",8
"of which will",5
"of why we",5
"of wine and",22
"of women in",15
"of women who",7
"of work ahead",4
"of work and",32
"of work but",11
"of work for",12
"of work from",4
"of work in",9
"of working on",10
"of working with",12
"of year to",7
"of years ago",30
"of years he",4
"of years to",3
"of you and",69
"of you that",23
"of you to",33
"of young people",16
"of your choice",40
"of your favorite",33
"of your friends",18
"of your life",108
"of your own",63
"of your trip",4
"off a cliff",14
"off all of",9
"off and i",14
"off and the",6
"off because of",4
"off in the",34
"off into the",13
"off my feet",5
"off of her",6
"off of it",9
"off on a",21
"off the ball",4
"off the bat",7
"off the bench",13
"off the charts",11
"off the coast",7
"off the couch",15
"off the field",18
"off the map",5
"off the mark",5
"off the road",14
"off the streets",5
"off the table",8
"off to a",59
"off to school",11
"off to the",157
"off work for",6
"offer them to",3
"offered to pay",4
"offering the best",4
"offers an opportunity",3
"offers you a",5
"office and the",9
"office at the",4
"office is a",3
"office of the",12
"office on the",6
"officer in the",4
"officials have been",7
"often than not",17
"often you get",4
"oh and did",7
"oh and he",3
"oh my god",131
"oh my gosh",77
"oh yes i",16
"oh yes the",9
"oil and gas",13
"old age of",7
"old and new",21
"old high school",7
"old i was",5
"old now and",3
"old when he",3
"on a big",14
"on a block",3
"on a budget",12
"on a busy",7
"on a classic",3
"on a conference",11
"on a deep",3
"on a different",12
"on a dress",4
"on a farm",7
"on a fine",3
"on a flat",6
"on a french",6
"on a friday",50
"on a good",25
"on a hill",3
"on a holiday",5
"on a hunger",3
"on a journey",17
"on a lazy",3
"on a lighter",6
"on a limb",17
"on a list",8
"on a lot",26
"on a major",6
"on a new",84
"on a night",5
"on a page",6
"on a personal",11
"on a piece",18
"on a pitch",3
"on a plane",46
"on a platform",3
"on a power",4
"on a public",7
"on a real",5
"on a recent",13
"on a regular",33
"on a scale",22
"on a second",6
"on a shoestring",5
"on a show",16
"on a single",8
"on a small",15
"on a special",7
"on a stick",10
"on a story",5
"on a table",13
"on a tight",4
"on a tour",15
"on a website",5
"on a wednesday",17
"on a world",5
"on a year",6
"on abc and",3
"on all sides",13
"on all the",53
"on almost every",3
"on amazon and",5
"on an airplane",11
"on an empty",9
"on an issue",4
"on an official",3
"on an unrelated",4
"on and here",3
"on and off",29
"on and on",56
"on any other",8
"on anyone else",3
"on april in",3
"on april the",5
"on at the",36
"on august th",17
"on behalf of",72
"on board the",7
"on board with",13
"on both sides",38
"on building a",3
"on capitol hill",9
"on christmas eve",25
"on christmas morning",6
"on cloud nine",4
"on display at",5
"on each side",23
"on either side",14
"on facebook because",4
"on for hours",5
"on for more",5
"on for so",5
"on for the",19
"on for years",6
"on friday and",17
"on friday at",11
"on friday but",7
"on friday he",3
"on friday i",16
"on friday may",3
"on friday night",26
"on friday the",11
"on friday with",6
"on from the",10
"on grounds of",3
"on hand to",11
"on having a",11
"on her and",17
"on her new",4
"on her own",21
"on here in",21
"on here is",4
"on high alert",5
"on him to",5
"on his back",16
"on his body",6
"on his face",39
"on his facebook",6
"on his feet",5
"on his first",10
"on his hands",7
"on his last",4
"on his mind",7
"on his neck",4
"on his own",32
"on his phone",6
"on his shoulder",9
"on his shoulders",6
"on his staff",3
"on his way",41
"on hold for",16
"on how much",20
"on how the",18
"on how they",7
"on how to",142
"on how you",24
"on in the",92
"on in this",10
"on into the",7
"on it a",5
"on it and",60
"on it for",13
"on it the",15
"on it to",11
"on it too",9
"on it with",10
"on its own",38
"on its way",45
"on just about",5
"on last weeks",3
"on main street",9
"on making the",5
"on many levels",5
"on many of",5
"on may and",5
"on may in",5
"on may the",6
"on me and",38
"on me for",12
"on me i",32
"on monday for",6
"on monday night",17
"on monday the",9
"on monday to",3
"on more than",14
"on my arm",15
"on my blog",88
"on my body",15
"on my book",5
"on my first",19
"on my hand",9
"on my head",29
"on my lap",21
"on my list",68
"on my own",91
"on my part",25
"on my third",6
"on my way",301
"on national security",5
"on new years",31
"on new york",5
"on one of",74
"on one side",33
"on opening day",12
"on our team",9
"on par with",11
"on people who",8
"on public and",3
"on record as",3
"on sale at",10
"on sale for",25
"on saturday april",8
"on saturday at",12
"on saturday may",4
"on saturday night",29
"on saturday the",7
"on saturday to",5
"on short notice",4
"on social network",3
"on social networks",10
"on some of",38
"on something else",4
"on spring break",15
"on staying in",4
"on sunday afternoon",7
"on sunday and",16
"on sunday april",5
"on sunday but",8
"on sunday may",7
"on sunday morning",15
"on sunday the",7
"on th street",16
"on that and",5
"on that note",25
"on that side",6
"on the action",8
"on the actual",7
"on the ad",4
"on the advice",5
"on the agenda",22
"on the air",50
"on the amount",9
"on the back",179
"on the backs",6
"on the balcony",5
"on the ball",9
"on the ballot",14
"on the banks",7
"on the beach",81
"on the bed",36
"on the bench",27
"on the best",16
"on the big",57
"on the biggest",9
"on the bill",18
"on the block",25
"on the blog",73
"on the board",32
"on the boat",12
"on the bone",4
"on the books",13
"on the bottom",53
"on the boys",6
"on the brakes",5
"on the budget",8
"on the cards",9
"on the case",16
"on the church",3
"on the city",9
"on the clothes",3
"on the community",4
"on the computer",56
"on the contrary",10
"on the core",3
"on the corner",26
"on the corners",5
"on the couch",90
"on the course",7
"on the court",29
"on the cover",41
"on the creative",3
"on the current",8
"on the cutting",5
"on the day",52
"on the deck",18
"on the dollar",4
"on the door",21
"on the down",6
"on the drive",10
"on the east",48
"on the eastern",6
"on the economy",11
"on the edge",49
"on the end",18
"on the face",12
"on the family",10
"on the field",66
"on the film",9
"on the final",28
"on the finish",4
"on the first",96
"on the floor",173
"on the fly",12
"on the food",12
"on the fourth",5
"on the front",66
"on the fun",17
"on the future",16
"on the goal",7
"on the great",9
"on the green",11
"on the grill",17
"on the ground",114
"on the head",16
"on the heels",8
"on the help",4
"on the high",14
"on the highway",17
"on the hook",4
"on the horizon",36
"on the house",26
"on the huge",3
"on the ice",12
"on the impact",4
"on the inside",79
"on the internet",111
"on the island",15
"on the issue",10
"on the job",41
"on the kings",3
"on the label",7
"on the lake",15
"on the latest",14
"on the left",69
"on the line",49
"on the list",82
"on the local",9
"on the lookout",43
"on the loose",9
"on the loss",5
"on the lower",12
"on the main",29
"on the map",24
"on the market",38
"on the menu",45
"on the more",6
"on the morning",12
"on the most",12
"on the mound",18
"on the move",28
"on the music",12
"on the national",12
"on the need",6
"on the new",115
"on the next",37
"on the night",13
"on the no",4
"on the number",13
"on the ohio",4
"on the old",11
"on the one",30
"on the orange",5
"on the original",6
"on the other",301
"on the outside",50
"on the page",27
"on the pants",3
"on the parks",3
"on the part",23
"on the patio",31
"on the payroll",4
"on the perimeter",4
"on the phone",151
"on the plane",36
"on the planet",54
"on the play",4
"on the porch",18
"on the positive",14
"on the power",11
"on the practice",4
"on the prairie",8
"on the program",6
"on the project",14
"on the property",8
"on the radio",168
"on the red",28
"on the rest",7
"on the right",136
"on the rise",28
"on the river",16
"on the road",210
"on the roof",40
"on the rooftop",5
"on the roster",10
"on the run",27
"on the saints",6
"on the sale",7
"on the same",127
"on the scene",31
"on the schedule",4
"on the school",7
"on the screen",27
"on the second",31
"on the selection",3
"on the series",5
"on the seventh",4
"on the shoulder",8
"on the show",91
"on the side",120
"on the sidelines",16
"on the sidewalk",14
"on the site",64
"on the small",10
"on the social",13
"on the south",16
"on the square",6
"on the st",27
"on the state",17
"on the steps",10
"on the street",73
"on the streets",45
"on the strength",7
"on the subject",51
"on the surface",25
"on the table",64
"on the tarmac",5
"on the team",29
"on the test",7
"on the th",162
"on the third",18
"on the today",11
"on the top",76
"on the tour",6
"on the town",19
"on the track",12
"on the tracks",7
"on the trail",11
"on the train",50
"on the treadmill",19
"on the tree",7
"on the type",7
"on the us",6
"on the verge",29
"on the video",19
"on the wall",80
"on the walls",28
"on the water",23
"on the way",302
"on the website",54
"on the weekends",26
"on the west",38
"on the white",10
"on the wild",4
"on the windows",5
"on the wing",4
"on the witness",4
"on the yard",6
"on the year",9
"on their behalf",6
"on their first",10
"on their hands",8
"on their own",58
"on them i",11
"on there i",4
"on this beautiful",20
"on this day",72
"on this issue",14
"on this story",3
"on those who",8
"on thursday and",12
"on thursday april",4
"on thursday for",6
"on thursday morning",6
"on thursday night",14
"on thursday the",6
"on time and",19
"on to say",19
"on to some",7
"on to something",20
"on to the",165
"on to win",7
"on top of",243
"on track to",10
"on trying to",9
"on tuesday and",13
"on tuesday february",4
"on tuesday night",14
"on tuesday the",7
"on tv and",15
"on vacation in",4
"on valentines day",12
"on wednesday after",5
"on wednesday and",13
"on wednesday may",4
"on wednesday night",8
"on weekends the",3
"on what a",7
"on what he",6
"on what i",17
"on what is",21
"on what it",17
"on what to",16
"on what we",14
"on when they",4
"on where you",13
"on whether or",7
"on whether the",7
"on whether you",4
"on with our",4
"on your head",17
"on your heart",6
"on your life",8
"on your next",8
"on your own",54
"on youtube or",4
"once a week",50
"once a year",18
"once again the",20
"once again to",14
"once again we",10
"once all the",13
"once he gets",4
"once i got",18
"once in a",80
"once in the",18
"once on a",4
"once or twice",30
"once told me",9
"once you are",8
"once you have",28
"one and a",9
"one another and",10
"one aspect of",3
"one at a",43
"one at the",17
"one came from",3
"one can only",13
"one can say",4
"one day a",19
"one day after",9
"one day as",3
"one day but",5
"one day in",15
"one day the",13
"one day to",14
"one day we",13
"one day when",21
"one do you",10
"one else was",4
"one ever asks",4
"one has a",22
"one has ever",13
"one in the",67
"one in which",14
"one is the",26
"one last time",22
"one man and",8
"one more chance",6
"one more night",10
"one more thing",26
"one more time",59
"one more year",8
"one night at",3
"one of a",29
"one of americas",5
"one of five",4
"one of her",50
"one of his",78
"one of its",23
"one of many",31
"one of my",926
"one of only",7
"one of our",244
"one of the",2090
"one of their",74
"one of them",235
"one of these",171
"one of those",562
"one of three",15
"one of two",18
"one of us",63
"one of whom",8
"one on a",6
"one on the",40
"one or two",71
"one out in",8
"one part of",8
"one person and",10
"one person to",8
"one piece of",14
"one really knows",3
"one side and",23
"one side of",24
"one that is",28
"one that was",13
"one that would",11
"one they are",4
"one thing and",15
"one thing for",12
"one thing its",7
"one to watch",4
"one was a",20
"one was hurt",9
"one way or",32
"one week before",3
"one who would",7
"one with a",21
"one would have",8
"one year after",6
"one year and",4
"one year of",5
"ones that are",12
"ones who are",12
"ones with the",10
"ones would be",3
"online piracy act",3
"only a few",81
"only a matter",20
"only a year",5
"only about a",5
"only after the",5
"only by a",3
"only by the",8
"only did it",6
"only did the",4
"only difference is",6
"only for the",17
"only good for",4
"only have two",4
"only in a",4
"only is the",7
"only it were",7
"only of the",17
"only once a",4
"only one in",22
"only one of",27
"only one person",13
"only one thing",13
"only one way",11
"only ones who",7
"only option for",3
"only percent of",14
"only person who",30
"only reason to",4
"only say that",4
"only the ones",3
"only the second",8
"only thing i",72
"only thing that",75
"only time i",15
"only to be",28
"only to have",10
"only to see",10
"only two of",3
"only way for",4
"only way out",3
"only way to",80
"only way you",5
"only when i",10
"only when the",8
"onto the stage",4
"ooh la la",4
"open all day",8
"open am to",3
"open for business",11
"open for the",15
"open house and",3
"open in the",6
"open on the",6
"open the door",36
"open to the",46
"open up the",16
"open up to",7
"opened at am",3
"opened in the",7
"opening a new",7
"opening in the",5
"opening of the",18
"opens with a",4
"operating in the",3
"opportunities for the",5
"opportunity for the",6
"opportunity to get",9
"opportunity to go",4
"opportunity to make",12
"opportunity to play",6
"opportunity to speak",7
"opportunity to use",6
"opportunity to watch",6
"opportunity to work",9
"opposed to the",16
"opt out of",11
"option for those",4
"option to pay",3
"or a few",6
"or all of",12
"or any other",51
"or anyone else",15
"or anything like",9
"or are you",42
"or at least",146
"or better than",3
"or better yet",13
"or do nothing",3
"or else the",3
"or even just",6
"or even more",6
"or even the",11
"or for more",4
"or go to",14
"or her life",4
"or in a",22
"or in the",61
"or is he",12
"or it could",11
"or just plain",6
"or just the",9
"or less of",3
"or less to",4
"or may not",53
"or maybe its",11
"or more of",21
"or more than",7
"or more to",6
"or not if",7
"or not to",38
"or not we",9
"or other social",3
"or she is",12
"or so but",10
"or so people",5
"or someone else",10
"or something more",5
"or to be",6
"or to the",8
"or try to",7
"or trying to",7
"or twice a",14
"or two about",5
"or two ago",12
"or until the",24
"or was this",4
"or we are",8
"or will it",5
"or will the",5
"or with the",5
"or without the",4
"or working for",3
"or worse than",3
"or you are",8
"or you could",21
"order at the",5
"order for the",7
"order from the",5
"order of importance",6
"order to give",4
"order to help",12
"order to make",23
"organized by the",5
"origins of the",7
"osama bin laden",22
"other day she",3
"other end of",16
"other examples of",5
"other for the",12
"other forms of",9
"other hand i",13
"other hand if",6
"other items of",3
"other means of",5
"other news the",3
"other parts of",19
"other people to",12
"other places in",5
"other side and",8
"other side of",79
"other than a",17
"other than that",59
"other things i",7
"other things there",3
"others for the",4
"others in the",22
"ought to be",43
"our city and",4
"our elected leaders",3
"our eyes and",5
"our first year",3
"our goal is",11
"our hearts we",4
"our lady of",10
"our mission to",5
"our need to",3
"our parents are",3
"our responsibility to",3
"our solar system",3
"our sons and",3
"our students to",4
"our thoughts and",13
"our understanding of",7
"our way of",8
"ourselves to a",4
"out a lot",18
"out about the",11
"out all of",16
"out all the",63
"out and do",13
"out and it",14
"out and make",10
"out and tell",10
"out and the",24
"out and then",15
"out and you",6
"out as an",7
"out at a",13
"out at least",10
"out at the",67
"out by a",14
"out by the",41
"out during the",6
"out even if",4
"out exactly how",5
"out for his",5
"out for lunch",15
"out for the",112
"out for them",10
"out for us",8
"out for you",21
"out he is",6
"out here in",31
"out how do",4
"out how to",143
"out if you",31
"out in a",62
"out in force",6
"out in front",17
"out in his",10
"out in the",240
"out its a",9
"out last year",5
"out later this",4
"out like a",13
"out loud to",8
"out next year",6
"out of a",148
"out of all",30
"out of another",5
"out of balance",6
"out of bounds",7
"out of breath",6
"out of business",22
"out of central",4
"out of control",56
"out of gas",9
"out of hand",25
"out of her",52
"out of here",35
"out of high",9
"out of his",79
"out of in",4
"out of it",140
"out of its",19
"out of jail",16
"out of life",8
"out of luck",7
"out of my",286
"out of nothing",7
"out of office",7
"out of our",49
"out of room",5
"out of school",41
"out of state",15
"out of surgery",6
"out of that",43
"out of the",1020
"out of their",72
"out of them",18
"out of there",20
"out of these",12
"out of this",125
"out of those",9
"out of time",20
"out of touch",23
"out of town",112
"out of work",42
"out of your",105
"out on a",83
"out on an",6
"out on my",27
"out on seeing",3
"out on the",167
"out on this",15
"out on tuesday",4
"out over a",6
"out over the",17
"out that it",9
"out that no",4
"out that the",39
"out that there",6
"out that way",13
"out the best",27
"out the fire",4
"out the front",8
"out the hard",4
"out the other",18
"out the real",6
"out the word",6
"out the worst",6
"out their own",6
"out there and",63
"out there are",10
"out there but",18
"out there now",3
"out there that",32
"out this year",11
"out to a",29
"out to all",45
"out to be",152
"out to catch",4
"out to change",4
"out to check",6
"out to him",12
"out to play",8
"out to save",3
"out to start",4
"out to the",209
"out was to",3
"out we are",15
"out what i",18
"out what is",15
"out with a",97
"out with friends",18
"out with him",10
"out with his",7
"out with the",75
"out with them",5
"outside of the",74
"outside on the",6
"outside the us",5
"outside to be",3
"over a decade",11
"over a period",7
"over a year",54
"over and over",135
"over and the",8
"over by a",16
"over five years",3
"over for a",25
"over for the",11
"over how much",6
"over how to",3
"over in his",4
"over of the",6
"over on the",21
"over or under",4
"over that time",4
"over the break",5
"over the carpet",3
"over the city",12
"over the country",16
"over the course",44
"over the edge",15
"over the head",14
"over the last",129
"over the life",4
"over the next",90
"over the past",135
"over the phone",20
"over the place",73
"over the top",61
"over the us",4
"over the way",3
"over the weekend",92
"over the world",77
"over the years",150
"over time the",5
"over to the",134
"over what a",5
"owe it to",9
"own money to",4
"owned and operated",6
"owned by the",11
"owner of a",13
"owner of the",28
"page as well",5
"page in the",3
"page under the",3
"paid for a",6
"paid for by",7
"paid for the",12
"paid so much",5
"pain and suffering",4
"pain and the",5
"pain in the",30
"paint on the",8
"pair of shoes",27
"paired with a",6
"pants and i",3
"parents and kids",4
"parents have to",5
"parents in the",4
"parents of the",4
"park and a",3
"park in the",10
"park is a",4
"parked in the",7
"parking in the",4
"parking lot and",15
"parking lot in",3
"parking lot of",10
"parking lot the",5
"part because of",3
"part in a",11
"part in the",31
"part of a",157
"part of an",25
"part of being",11
"part of his",20
"part of history",7
"part of it",66
"part of its",14
"part of our",77
"part of something",5
"part of that",32
"part of the",716
"part of their",29
"part of this",68
"part of us",4
"part of what",15
"part of your",70
"parted ways with",5
"participate in a",14
"participate in the",32
"participate in this",13
"participated in the",16
"participating in the",40
"participation in the",8
"particularly fond of",3
"partner in the",6
"partnered with the",3
"partnership with the",5
"parts but i",4
"parts of the",84
"parts to the",3
"party and the",10
"party in the",35
"party of the",12
"party with the",15
"passed a bill",3
"passed in the",5
"passed on the",8
"passed with a",3
"passing out in",3
"passion of the",6
"past and present",24
"past couple of",23
"past few weeks",25
"past few years",34
"past five years",9
"past four years",7
"past several weeks",4
"past two years",18
"past year we",3
"pay attention when",3
"pay for a",24
"pay for his",3
"pay for it",36
"pay for the",34
"pay for their",6
"pay money to",3
"pay more than",7
"paying for a",3
"paying for the",9
"peace of mind",18
"peace with my",5
"peace with nature",3
"peanut butter and",20
"peek at the",9
"pen and ink",6
"pennies on the",3
"people across the",4
"people and not",7
"people and the",17
"people and they",8
"people are getting",6
"people are going",25
"people are in",8
"people are living",4
"people are on",4
"people are really",12
"people are so",46
"people are starting",4
"people are still",12
"people ask if",3
"people ask me",22
"people at the",34
"people but this",3
"people can do",5
"people come to",6
"people died in",4
"people dont have",7
"people dont know",11
"people dont see",3
"people get to",5
"people have been",26
"people have died",6
"people have seen",3
"people have to",13
"people in a",15
"people in new",3
"people in our",9
"people in the",128
"people in their",9
"people in this",24
"people interested in",11
"people involved in",6
"people it is",9
"people like me",11
"people like the",8
"people like to",12
"people of the",22
"people on a",6
"people on the",44
"people one of",4
"people out of",10
"people out there",29
"people respond to",4
"people start to",4
"people than the",3
"people that are",18
"people that have",16
"people that i",22
"people that want",8
"people the same",3
"people they know",4
"people think i",6
"people think of",11
"people to do",10
"people to go",3
"people to know",7
"people to read",7
"people to take",8
"people to think",4
"people used to",5
"people want to",30
"people wanting to",6
"people were able",3
"people who are",112
"people who can",19
"people who claim",3
"people who come",4
"people who died",3
"people who eat",3
"people who had",16
"people who have",71
"people who live",18
"people who make",18
"people who may",5
"people who take",6
"people who think",20
"people who were",24
"people who will",17
"people who work",11
"people whose names",5
"people will be",18
"people will have",6
"people with a",12
"people with disabilities",9
"people would get",4
"people would have",4
"per day for",3
"per person per",7
"per pound and",3
"perceived to be",4
"percent in the",9
"percent of all",10
"percent of the",78
"percent of your",7
"percentage of the",12
"perception of the",6
"perfect fit for",5
"perfect match for",5
"perfect time for",7
"performance at the",7
"performance of the",14
"performed at the",8
"performed by a",4
"performing arts center",6
"perhaps but the",3
"perhaps the most",18
"period of time",44
"periods of time",13
"person is in",3
"person is not",5
"person to person",4
"person who can",4
"person who could",3
"person who was",10
"person will be",4
"person would be",5
"person you would",4
"personal trainer and",5
"perspective on life",4
"phase of the",8
"phone calls from",5
"phone number and",7
"photo in the",5
"photos of the",40
"physical and emotional",8
"pick her up",12
"pick it up",47
"pick up a",79
"pick up my",30
"pick up the",74
"pick up their",9
"pick up your",23
"picked it up",29
"picked up an",3
"picked up in",10
"picking up the",17
"picks up the",6
"picture of the",52
"picture of what",11
"pictures from the",14
"piece by piece",7
"piece is the",6
"piece of advice",10
"piece of art",15
"piece of crap",10
"piece of paper",24
"piece of that",5
"piece of the",18
"pieces in the",5
"pieces of art",7
"pieces of the",14
"pine nuts and",4
"pitch of the",4
"pizza on the",4
"place and they",3
"place at the",32
"place for a",23
"place for me",5
"place for some",3
"place had a",4
"place in a",21
"place in the",78
"place is the",4
"place of the",9
"place on the",19
"place right now",5
"place to be",52
"place to live",23
"place to see",6
"place to start",12
"place where you",19
"place will be",3
"placed in a",9
"placed on the",17
"places in the",11
"places that are",6
"places to go",9
"plan for the",19
"plan is in",4
"plan is that",4
"plan that will",6
"plan to add",5
"plan to build",4
"plan was to",14
"planned for the",13
"planning to do",10
"plans for the",48
"plans to be",4
"plans to have",5
"plant in the",5
"plants in the",8
"play a big",4
"play a game",15
"play a lot",4
"play a part",4
"play and the",4
"play but also",3
"play in a",11
"play in the",54
"play it safe",3
"play out in",3
"play out on",3
"play the game",21
"play the more",4
"play the role",4
"play with the",21
"played for a",3
"played for the",12
"played in a",7
"played in the",18
"played more than",3
"player in the",29
"player of the",34
"player on the",13
"player that has",4
"players and the",5
"players in the",13
"players who are",6
"players who will",3
"playing a game",4
"playing at home",4
"playing for the",13
"playing in the",55
"playing the game",11
"playing the piano",4
"playing with his",5
"playing words with",5
"plays a major",3
"plays an important",5
"plays in the",6
"pleaded guilty to",15
"pleasantly surprised by",8
"please do not",39
"please please please",104
"please tell me",85
"please visit the",8
"pleased to learn",4
"pleased to see",10
"pleased with our",6
"pleased with the",22
"pledge of allegiance",6
"plenty of good",4
"plenty of other",9
"plenty of room",15
"pm and on",3
"pm and pm",11
"pm and sunday",6
"pm at the",35
"pm in the",19
"pm local time",4
"pm on saturday",3
"pm on sunday",5
"pm on the",12
"pm to pm",26
"point but i",8
"point from the",4
"point in the",31
"point in their",7
"point it is",6
"point of the",28
"point of view",62
"point out the",10
"point to the",9
"point you have",6
"pointed out that",26
"pointed out the",13
"pointers on how",3
"points at the",3
"points for the",8
"points in a",6
"points in the",11
"points of view",8
"points out that",16
"points to the",8
"police officer who",6
"police officers and",3
"policies of the",6
"political science and",3
"portion of the",56
"posing as a",5
"position in the",7
"positive impact on",7
"possibility of a",13
"possible but not",3
"possible for the",5
"post for the",7
"post office and",6
"posted a picture",6
"posted on the",21
"posted to the",7
"postponed due to",6
"potential is there",3
"power goes out",8
"power in the",13
"power of his",4
"power of the",40
"power to change",8
"power to the",8
"praise for the",3
"pray for the",22
"prayers go out",24
"praying for the",13
"preparation for the",7
"prepare for a",12
"prepare for the",16
"prepared for a",8
"prepared for the",23
