"item","Frequency"
"minutes left in the",5
"missed out on the",7
"money in the bank",11
"more about it than",4
"more and more people",5
"more details to come",11
"more excited about the",3
"more important than your",4
"more information about the",11
"more of what i",5
"more often than not",16
"more on the way",7
"more relevant to the",3
"more than a century",3
"more than a decade",9
"more than a few",19
"more than a little",12
"more than a month",7
"more than a year",10
"more than an hour",5
"more than anything else",7
"more than anything i",4
"more than half a",3
"more than half of",12
"more than just a",17
"more than last year",3
"more than million people",4
"more than million to",3
"more than of the",9
"more than twice as",3
"more than years ago",10
"more to me than",6
"most important part of",7
"most of the night",3
"most of the people",15
"most of the things",6
"most of the week",8
"move on to the",16
"move out of the",7
"much as he should",3
"much as you can",8
"much better than the",15
"much i can do",6
"much it means to",4
"much more in the",3
"much to do with",9
"must find a way",5
"must have been in",4
"my best friend and",12
"my brother sister and",3
"my dad and i",13
"my experiences as a",4
"my fave is the",3
"my friends and i",14
"my guess is that",12
"my husband and i",61
"my job to make",3
"my whole life and",3
"nail on the head",7
"national oceanic and atmospheric",5
"national register of historic",4
"near and dear to",3
"near new york city",3
"near the end of",9
"near the top of",3
"need to be careful",3
"need to do more",7
"need to do to",15
"need to figure out",27
"need to find out",7
"need to get it",10
"need to get the",16
"need to have an",7
"need to know what",10
"need to step up",10
"need to think about",13
"need to try to",4
"need to understand that",4
"need to work on",22
"need to worry about",8
"needed to go to",5
"needs to be done",29
"needs to be in",5
"needs to be said",5
"never be the same",36
"never could have imagined",3
"never got around to",9
"never thought it would",5
"new york and new",5
"new york this summer",3
"next couple of days",16
"next two years and",3
"night on the town",8
"no evidence of a",3
"no i am not",14
"no longer be the",3
"no matter how good",7
"no matter how long",3
"no matter how much",39
"no matter what i",18
"no matter what the",23
"no matter where you",16
"no more than a",10
"no more than minutes",5
"no one can say",4
"no one else was",4
"no one ever asks",4
"no one has a",6
"no one has ever",13
"no one on the",4
"no one really knows",3
"no one was hurt",9
"no reason to be",4
"no rhyme or reason",4
"no such thing as",44
"no way of knowing",6
"nor will i ever",3
"north american international auto",3
"north of the border",4
"not a bad idea",8
"not a good idea",18
"not a good thing",12
"not a matter of",6
"not a product of",5
"not all the time",8
"not always easy to",4
"not bad at all",12
"not bad for a",11
"not be able to",48
"not be reached for",7
"not been able to",21
"not even think about",3
"not going to be",45
"not going to get",18
"not going to give",8
"not going to let",15
"not going to see",4
"not have a chance",3
"not have done it",4
"not have the same",9
"not in the best",4
"not just about the",4
"not just because of",7
"not know how to",11
"not know what it",5
"not looking for a",5
"not making this up",4
"not one of the",10
"not only is the",6
"not seem like a",3
"not so much for",6
"not supposed to be",8
"not sure how long",3
"not sure i understand",4
"not the kind that",4
"not the only one",61
"not the only reason",6
"not the same as",12
"not the time to",9
"not the type of",7
"not to do it",6
"not to mention a",10
"not to mention the",34
"not to say that",16
"not too early to",3
"not want to be",15
"not worry about the",3
"nothing to do with",81
"novels set in the",3
"now and in the",4
"now and we can",3
"now im going to",20
"now im in the",6
"now im off to",8
"now is not the",3
"now more than ever",9
"now they have a",7
"now we have a",10
"now we have the",7
"number of people who",8
"occurred to me that",13
"of a car and",5
"of a heart attack",8
"of a lot of",23
"of a man who",8
"of a trip to",3
"of a woman who",5
"of abuse and neglect",3
"of all ages and",3
"of all sorts of",3
"of an old man",3
"of being a new",3
"of being the oldest",3
"of course i had",9
"of course if you",7
"of course its a",3
"of course none of",4
"of course the first",3
"of course there is",7
"of course you would",3
"of dancing with the",3
"of humor and a",3
"of ice cream and",5
"of life in the",3
"of life that we",3
"of living in the",5
"of millions of dollars",5
"of my comfort zone",11
"of my life im",4
"of new york city",12
"of one of the",27
"of osama bin laden",4
"of respect for the",4
"of room for the",4
"of some of the",28
"of some of their",4
"of someone who is",3
"of students in the",3
"of the american people",8
"of the best in",11
"of the best ways",10
"of the center for",4
"of the civil rights",4
"of the congressional black",3
"of the cost of",5
"of the day he",3
"of the day i",27
"of the dining room",4
"of the earthquake and",3
"of the end of",8
"of the fabric of",3
"of the fact that",21
"of the federal government",5
"of the few people",6
"of the first half",7
"of the first things",9
"of the food and",3
"of the future of",3
"of the game and",5
"of the game as",3
"of the game is",6
"of the hunger games",17
"of the last days",3
"of the line and",4
"of the los angeles",5
"of the many reasons",6
"of the matter is",10
"of the meaning of",3
"of the middle ages",4
"of the month for",3
"of the most common",9
"of the most important",27
"of the most successful",7
"of the national association",7
"of the new york",6
"of the next generation",3
"of the night and",6
"of the night was",6
"of the number of",4
"of the office of",4
"of the past years",5
"of the people in",16
"of the people who",17
"of the person who",4
"of the power of",7
"of the process of",4
"of the reason for",6
"of the rest of",24
"of the s and",8
"of the s when",5
"of the season and",10
"of the second half",5
"of the song i",4
"of the sons of",3
"of the state and",6
"of the th annual",3
"of the th century",24
"of the things ive",6
"of the things that",28
"of the things we",11
"of the time but",12
"of the top three",4
"of the united states",55
"of the university of",15
"of the us constitution",3
"of the use of",4
"of the way we",4
"of the week and",10
"of the week i",11
"of the world and",18
"of the world but",4
"of the world has",3
"of the world to",10
"of the worlds leading",3
"of the year for",16
"of the year in",11
"of the year so",13
"of the year to",10
"of the year we",8
"of them in the",6
"of this has to",3
"of this year and",4
"of those in the",5
"of those who do",5
"of two of the",3
"of us has a",4
"of us who are",8
"of us who live",3
"of what could be",6
"of what he said",3
"of what i did",8
"of what it means",6
"of whats going on",6
"off the coast of",7
"on a conference call",10
"on a friday afternoon",6
"on a lighter note",6
"on a lot of",23
"on a personal level",6
"on a piece of",14
"on a plane and",4
"on a plane to",7
"on a regular basis",27
"on and off the",9
"on both sides of",19
"on display at the",3
"on either side of",11
"on his way to",21
"on how to achieve",3
"on it too much",3
"on main street in",4
"on many of the",5
"on more than one",9
"on my way out",4
"on new years eve",20
"on one of our",7
"on one of the",22
"on one of their",4
"on one side of",6
"on the air with",4
"on the amount of",7
"on the back nine",5
"on the back of",61
"on the back porch",9
"on the backs of",5
"on the banks of",5
"on the bed and",8
"on the board in",3
"on the board of",5
"on the bottom and",3
"on the cover of",20
"on the day of",18
"on the east coast",35
"on the edge of",35
"on the end of",11
"on the face of",10
"on the field and",6
"on the field i",3
"on the final day",6
"on the first floor",7
"on the floor and",16
"on the floor its",3
"on the floor of",9
"on the front lines",5
"on the front of",14
"on the ground to",3
"on the heels of",7
"on the internet or",6
"on the lake in",3
"on the list of",7
"on the lookout for",30
"on the main stage",6
"on the national register",4
"on the number of",11
"on the one hand",19
"on the other end",15
"on the other hand",130
"on the other side",96
"on the outside and",9
"on the outside of",8
"on the part of",20
"on the phone and",6
"on the phone with",42
"on the positive side",4
"on the radio and",9
"on the red carpet",14
"on the road and",3
"on the same day",25
"on the same page",21
"on the second floor",5
"on the show and",4
"on the side of",58
"on the site and",6
"on the site of",5
"on the south side",6
"on the st of",4
"on the state of",10
"on the streets of",17
"on the strength of",7
"on the th anniversary",3
"on the today show",8
"on the type of",3
"on the verge of",29
"on the wall and",9
"on the walls and",4
"on the way home",48
"on the way i",8
"on the way the",5
"on the way to",90
"on the west coast",29
"on the west side",5
"on the witness stand",4
"on to the next",49
"on top of a",17
"on top of the",90
"on what to do",7
"once a week to",3
"once in a while",57
"once or twice a",14
"one at a time",38
"one day a week",6
"one day to the",3
"one of his best",4
"one of my biggest",14
"one of my sisters",3
"one of the best",258
"one of the big",12
"one of the biggest",28
"one of the earliest",6
"one of the fastest",5
"one of the few",47
"one of the first",38
"one of the four",5
"one of the funniest",15
"one of the greatest",44
"one of the largest",14
"one of the last",17
"one of the lucky",10
"one of the major",9
"one of the many",37
"one of the more",21
"one of the most",236
"one of the nations",5
"one of the new",10
"one of the oldest",7
"one of the original",5
"one of the reasons",34
"one of the states",5
"one of the things",45
"one of the top",27
"one of the ways",8
"one of the worlds",10
"one of the worst",32
"one of them is",20
"one of them was",11
"one of those rare",4
"one of those things",15
"one of us is",7
"one out in the",5
"one piece of advice",3
"one side of the",15
"one way or another",18
"one year after the",3
"only a few years",6
"only a matter of",20
"only it were that",3
"only once a year",3
"only one of many",4
"only one of the",7
"open to the public",28
"or anything like that",9
"or in the case",5
"or twice a week",4
"or will it be",3
"other end of the",14
"other parts of the",14
"other side of the",59
"our goal is to",10
"our thoughts and prayers",9
"out here in the",7
"out how to do",5
"out in the end",6
"out in the first",7
"out in the sun",7
"out of all the",12
"out of high school",9
"out of it and",11
"out of my comfort",11
"out of the country",8
"out of the game",10
"out of the house",41
"out of the office",17
"out of the question",6
"out of the race",7
"out of the room",20
"out of the shadows",4
"out of the state",8
"out of the water",25
"out of time to",3
"out of town for",19
"out of work and",8
"out of work for",7
"out on a limb",17
"out on the floor",3
"out on the streets",6
"out the hard way",4
"out there that dont",3
"out to be a",40
"out to be much",4
"out to be one",3
"out to be the",15
"out what i want",4
"over a decade of",3
"over a period of",7
"over the course of",43
"over the last few",33
"over the last year",10
"over the last years",19
"over the next few",34
"over the next years",4
"over the past decade",7
"over the past few",33
"over the past year",12
"over the past years",16
"over the weekend at",4
"over the weekend but",3
"over the weekend i",10
"over the years and",13
"over the years but",7
"over the years for",4
"over the years i",9
"page as well as",4
"parking lot of the",5
"part of a broader",3
"part of a series",5
"part of the appeal",3
"part of the equation",4
"part of the fabric",4
"part of the plan",5
"part of the process",11
"part of the reason",12
"part of the team",6
"part of the th",3
"part of your life",9
"parts of the world",14
"past couple of years",5
"past two years i",3
"pay for their own",3
"peanut butter and jelly",10
"pennies on the dollar",3
"people are going to",21
"people are starting to",3
"people in the world",22
"people in this world",11
"people involved in the",3
"people that want to",5
"people were able to",3
"people who are the",4
"people who come to",3
"people who have been",7
"percent in the first",3
"percent of the people",3
"pick up a new",3
"pick up the phone",8
"picked it up and",6
"picks up the phone",3
"place at the right",9
"place at the wrong",3
"play a part in",4
"player of the year",14
"playing a game of",3
"playing words with friends",5
"plays a major role",3
"plenty of room for",5
"point you have to",5
"pointers on how to",3
"positive impact on the",4
"posted a picture of",5
"prayers go out to",24
"president and ceo of",7
"probably going to be",9
"probably not going to",6
"probably the most important",4
"proud to be a",35
"put a lot of",9
"put an end to",13
"put his hand on",3
"put it all together",9
"put it back together",3
"put it in a",15
"put it in the",24
"put it this way",8
"put on a show",7
"put out the fire",4
"put the pieces together",4
"put them in the",9
"put up with the",6
"quality of life for",5
"quite a bit of",24
"ran out of room",3
"reach out to the",5
"ready for the new",6
"ready to make a",6
"ready to take on",7
"real housewives of new",5
"really excited about it",5
"really want to do",13
"reason for him to",3
"received an email from",13
"reduce the amount of",5
"refer to it as",5
"referred to as a",3
"referred to as the",10
"register of historic places",4
"released into the air",3
"released to the public",4
"remains to be seen",11
"remember that they are",5
"remind me of the",13
"rest of my life",39
"rest of the series",11
"rest of the world",49
"rest of the year",14
"rest of their lives",8
"right around the corner",31
"right in the middle",17
"right now and that",5
"right now i dont",5
"right now im in",3
"right now im just",5
"right now in a",3
"right now we are",6
"right now we have",3
"right out of your",4
"right place at the",10
"right side of the",10
"right there on the",4
"right thing to do",27
"right up to the",10
"ripe old age of",5
"rocky horror picture show",5
"roll hall of fame",11
"run over by a",9
"sad to hear that",4
"said a lot of",4
"said he was a",5
"said i dont want",5
"said i was going",5
"said it had to",3
"said it is a",4
"said it was a",13
"said it was an",6
"said it was the",7
"said it would be",12
"said it would take",3
"said its just a",3
"said that it would",3
"said that was a",3
"said the man who",3
"said the same thing",18
"said this was a",4
"said we need to",6
"said you have to",4
"save the life of",6
"saw a group of",3
"saw that they were",4
"say no to the",4
"say that we are",3
"say this but i",5
"say this is one",4
"say what you want",16
"says it is not",3
"scheduled to open on",3
"scroll to the bottom",4
"season will be a",4
"see if he can",3
"see if they can",7
"see if we can",12
"see the light of",8
"see what happens when",9
"seem like a lot",4
"seem like a strange",3
"seems to be a",50
"seems to be more",4
"seems to be one",4
"send an email to",13
"send it back to",5
"sense of an ending",4
"sense of humor and",9
"separation of church and",3
"set the stage for",4
"set the tone for",7
"set up for the",6
"set up in the",7
"setting the stage for",6
"setting up to be",3
"seven days a week",4
"shades of grey and",4
"shape of my life",4
"she and her husband",10
"she doesnt have a",5
"she had no idea",6
"she is also a",7
"she is in the",3
"she is such a",24
"she said it is",5
"she said it was",7
"she thought it was",5
"she turns out to",3
"she wants to be",9
"she was able to",8
"she was going to",30
"she was in her",3
"she was on a",3
"she was out of",3
"she was the first",6
"shes going to be",7
"shot to death by",3
"should be able to",64
"should be enough to",5
"should be used to",6
"should have been a",8
"should not have been",10
"show up in the",5
"side of the building",3
"side of the country",6
"side of the road",31
"side of the room",10
"sign of the times",7
"sign up for a",11
"sign up for the",14
"signed up for the",13
"simply a matter of",4
"since he has been",7
"since it was first",5
"since the beginning of",14
"since the late s",5
"since the start of",6
"sister and i have",3
"sitting in a chair",5
"sitting in the back",4
"sitting on the couch",13
"smack in the middle",7
"small part of the",4
"so as not to",11
"so close to the",7
"so far as to",17
"so far this month",4
"so far this year",12
"so good for the",3
"so grateful for the",6
"so happy to see",14
"so hard to find",7
"so i decided to",63
"so i didnt have",12
"so i dont know",12
"so i dont want",4
"so i took a",10
"so i was thinking",6
"so i went for",8
"so if you want",17
"so ill have to",5
"so it might be",4
"so it was a",21
"so its hard to",5
"so lucky to have",23
"so many of us",14
"so many people out",3
"so many times i",7
"so many ways to",4
"so much about what",4
"so much as a",8
"so much for the",148
"so much that the",3
"so much that you",5
"so much time on",4
"so much to the",8
"so strong that it",3
"so that i can",50
"so there is a",6
"so they should be",3
"so we decided to",10
"so we have to",7
"so you think you",7
"social security and medicare",3
"sold at the door",3
"sold out of the",3
"some new ideas and",3
"some of it to",3
"some of the best",53
"some of the biggest",6
"some of the great",7
"some of the issues",4
"some of the latest",5
"some of the more",12
"some of the most",46
"some of the new",15
"some of the same",9
"some of the worlds",6
"some of the worst",10
"some of them are",20
"some things i think",3
"someone once told me",4
"someone who has been",3
"something is going to",3
"something needs to be",6
"something to do with",51
"something to eat and",5
"something to look forward",12
"something you need to",5
"sometimes its hard to",7
"somewhere along the line",8
"song remains the same",4
"sounds like a good",42
"spend a lot of",29
"spent a lot of",21
"spent most of the",14
"spent the last two",5
"stand up for the",5
"stand up to the",5
"standing in the middle",6
"start looking for a",5
"start of the season",6
"state of the union",8
"stay home from school",5
"stay out of the",7
"stepped up to the",4
"still dont know what",10
"still one of the",5
"stop online piracy act",3
"store to buy some",3
"struggling to make ends",4
"students who want to",5
"studies have shown that",7
"such a bad thing",5
"such a long time",8
"supposed to be a",29
"supposed to be fun",3
"supposed to be in",14
"sure that you are",4
"sure they get the",3
"surprised by the amount",4
"take a break from",20
"take a chance on",6
"take a couple of",4
"take a deep breath",21
"take a long time",8
"take a look at",89
"take a lot of",11
"take advantage of it",6
"take care of her",6
"take care of that",6
"take it out of",5
"take it to the",20
"take me to the",16
"take place on the",3
"taken care of i",3
"takes a lot of",12
"takes me back to",13
"taking a break from",23
"taking care of my",9
"taking care of the",8
"taking part in a",4
"taking part in the",6
"taking place at the",4
"taking the time to",31
"taste in my mouth",4
"tell them what to",4
"tell us about your",12
"tell you about the",6
"tell you how many",7
"tell you what i",9
"tend to be the",6
"tens of thousands of",11
"th anniversary of the",22
"th circuit court of",4
"than a lot of",3
"than half of the",5
"than in any other",4
"than percent of the",3
"than when i was",3
"thank everyone who has",7
"thank you for everything",11
"thank you for making",19
"thank you for showing",5
"thank you for the",458
"thank you from the",7
"that all of the",14
"that all the time",21
"that are going to",13
"that as long as",7
"that big of a",8
"that came out of",8
"that can help you",5
"that come out of",5
"that could be a",9
"that could be more",4
"that could be the",4
"that could have been",13
"that doesnt mean you",6
"that has been in",4
"that has to be",14
"that he decided to",3
"that he had a",5
"that he has been",5
"that he loves to",3
"that he wanted to",6
"that he wants to",7
"that he was on",4
"that he will be",7
"that i am a",18
"that i am grateful",8
"that i can be",10
"that i have the",10
"that i havent been",11
"that i havent really",5
"that i know i",7
"that i think of",7
"that i try to",3
"that i was the",4
"that im going to",18
"that im not sure",4
"that is a big",6
"that is a good",15
"that is going to",23
"that is just a",5
"that is not the",14
"that is not to",7
"that is one of",16
"that is what is",5
"that is where the",5
"that is why the",7
"that it is not",20
"that it was a",37
"that it would have",5
"that its hard to",6
"that its time to",3
"that many of them",3
"that many of us",4
"that may have been",5
"that may or may",7
"that might have been",7
"that most of the",17
"that need to be",17
"that needs to happen",3
"that no one has",3
"that one of the",25
"that only percent of",4
"that part of the",14
"that she is a",16
"that she wanted to",3
"that she will be",7
"that should have been",7
"that side of the",3
"that takes a lot",3
"that the supreme court",3
"that the white house",4
"that the world was",5
"that there are no",7
"that there is a",43
"that there is no",33
"that there was a",17
"that there was no",22
"that there was not",3
"that there will be",20
"that they are so",4
"that they could be",4
"that they do not",12
"that they need to",9
"that they want to",9
"that they were going",7
"that this is a",28
"that this is just",10
"that this is what",6
"that time of day",4
"that took place in",3
"that turned out to",5
"that was a great",19
"that was a huge",4
"that was a joke",4
"that was a little",5
"that was a very",4
"that was one of",17
"that was the case",9
"that was the first",11
"that we are all",7
"that we are going",12
"that we are not",17
"that we dont have",13
"that we have to",16
"that we need to",14
"that we were on",4
"that will be the",11
"that will help you",8
"that would be a",46
"that would have been",28
"that would like to",7
"that you are taking",4
"that you have the",3
"that you have to",30
"that you will be",25
"that you will see",4
"thats a good thing",26
"thats a lot of",28
"thats going to be",13
"thats just the way",5
"thats kind of how",3
"thats not the case",5
"thats not to say",11
"thats part of the",6
"thats what happens when",15
"thats why im a",4
"the ability to do",7
"the absence of an",5
"the affordable care act",4
"the age of the",11
"the ages of and",5
"the american cancer society",9
"the amount of money",8
"the amount of time",10
"the answer to that",9
"the art institute of",4
"the attention of the",12
"the attitude of the",4
"the back of a",19
"the back of his",13
"the back of my",37
"the back of the",105
"the back of your",16
"the back seat of",4
"the banks of the",4
"the beginning of a",15
"the beginning of our",3
"the beginning of the",92
"the beginning of this",13
"the beginning of your",5
"the benefit of the",20
"the best example of",3
"the best for you",3
"the best in the",29
"the best interests of",4
"the best of friends",5
"the best of the",28
"the best part of",45
"the best place for",8
"the best thing about",24
"the best thing is",4
"the best thing to",22
"the best time to",16
"the best way to",123
"the best ways to",9
"the big bang theory",11
"the board in the",3
"the board of directors",5
"the bottom line is",14
"the bottom of a",19
"the bottom of our",5
"the bottom of the",141
"the bottom of this",18
"the bread and butter",3
"the captain of the",3
"the case in the",4
"the case of a",5
"the cause of the",9
"the center of attention",6
"the center of the",53
"the chance to do",5
"the chance to go",5
"the chance to see",3
"the city of portland",5
"the coach of the",5
"the coming months and",4
"the congressional black caucus",3
"the context of the",8
"the core of the",5
"the corners of the",6
"the cost of a",6
"the cost of the",15
"the course of the",24
"the cover of the",5
"the cutting edge of",7
"the dark knight rises",8
"the day after the",7
"the day before the",9
"the day of the",29
"the days before the",4
"the death of a",7
"the death of his",9
"the death of osama",3
"the degree to which",4
"the department of labor",4
"the depth of the",5
"the dining room table",9
"the director of the",5
"the earth and the",6
"the east and the",4
"the edge of the",45
"the education of our",3
"the effects of the",9
"the end it was",9
"the end of a",33
"the end of april",9
"the end of february",9
"the end of his",8
"the end of last",8
"the end of march",12
"the end of that",8
"the end of the",486
"the end of their",7
"the end of your",16
"the equivalent of a",7
"the essence of the",5
"the eve of the",3
"the event will be",5
"the event will feature",3
"the existence of a",4
"the eye of the",12
"the eyes of the",17
"the fabric of the",8
"the face of the",36
"the fact that a",7
"the fact that im",24
"the fact that it",29
"the fact that she",12
"the fact that the",59
"the fact that there",8
"the fact that this",14
"the families of the",5
"the family of the",7
"the fastest way to",4
"the fate of the",6
"the feel of a",4
"the field of the",3
"the final day of",7
"the first africanamerican to",4
"the first day of",62
"the first half of",26
"the first hour of",3
"the first in a",10
"the first in the",4
"the first minutes of",5
"the first of a",9
"the first of its",4
"the first of many",14
"the first of the",14
"the first of three",4
"the first of two",4
"the first quarter of",11
"the first round of",21
"the first step of",3
"the first step to",9
"the first thing that",17
"the first time about",5
"the first time and",20
"the first time ever",23
"the first time he",7
"the first time i",96
"the first time in",129
"the first time it",15
"the first time ive",22
"the first time since",27
"the first time that",22
"the first time the",13
"the first time this",23
"the first to go",5
"the first week in",6
"the first year of",5
"the floor of the",8
"the foot of the",10
"the footsteps of the",7
"the form of a",25
"the four of us",10
"the fourth quarter of",3
"the front lines of",4
"the front of the",43
"the future of the",19
"the future of this",3
"the game in the",3
"the game with a",5
"the goal is to",19
"the goal of the",4
"the golden gate bridge",4
"the good news is",33
"the good of the",7
"the good old days",9
"the good people of",4
"the green and gold",7
"the gulf of mexico",5
"the half of it",5
"the hall of fame",7
"the hands of a",9
"the hands of the",21
"the hard work of",6
"the head of the",17
"the heart of a",4
"the heart of the",35
"the heat is on",4
"the heat of the",8
"the heck is going",6
"the help of a",9
"the help of the",7
"the highlight of my",14
"the history of the",31
"the home of a",4
"the hunt for a",5
"the idea behind the",5
"the idea is to",12
"the idea of making",10
"the idea that a",3
"the image of the",10
"the impact of the",9
"the impact of this",3
"the importance of the",8
"the inside of his",3
"the inspiration for the",3
"the integrity of the",9
"the key to the",3
"the key to this",3
"the kids are all",6
"the kind of guy",9
"the kind of person",7
"the lack of a",8
"the land of the",12
"the last day of",52
"the last few months",22
"the last few weeks",29
"the last few years",33
"the last five years",15
"the last month or",5
"the last several years",9
"the last three months",4
"the last three years",7
"the last time the",11
"the last two weeks",14
"the last two years",12
"the last week i",4
"the last week of",10
"the last year and",5
"the latest edition of",3
"the latest episode of",4
"the latest in a",8
"the launch of the",10
"the lead in the",4
"the lead role of",3
"the leader of the",8
"the leaders of the",6
"the left side of",13
"the legacy of the",7
"the length of the",13
"the library of congress",5
"the life of the",25
"the light at the",10
"the light of day",19
"the light of the",13
"the line of fire",3
"the line of scrimmage",6
"the little things that",4
"the look of the",5
"the los angeles lakers",4
"the main stage on",3
"the main thing i",4
"the main thing is",6
"the majority of the",34
"the man at the",3
"the man in the",11
"the many reasons i",4
"the members of the",10
"the men and women",8
"the merits of the",5
"the middle of an",5
"the middle of the",166
"the midst of a",11
"the midst of the",13
"the money for the",4
"the most important part",8
"the most important thing",27
"the most important things",10
"the most interesting part",3
"the most part the",8
"the mother of a",4
"the mother of the",9
"the movie to be",4
"the nail on the",7
"the name of the",79
"the names of the",15
"the nation and the",4
"the national association of",9
"the national oceanic and",5
"the national register of",4
"the national weather service",4
"the nature of the",20
"the need to be",7
"the new generation of",6
"the new orleans saints",6
"the new rules of",3
"the new year in",3
"the new york area",3
"the new york post",5
"the new york state",7
"the new york times",40
"the new york yankees",3
"the next couple of",37
"the next couple weeks",10
"the next day when",8
"the next few days",41
"the next few months",28
"the next few weeks",55
"the next two days",14
"the next two years",5
"the north american international",3
"the north side of",7
"the notion of a",3
"the number of people",15
"the number of times",9
"the office of the",8
"the one in the",13
"the one in which",5
"the one who would",5
"the ones that are",6
"the ones who are",10
"the ones with the",8
"the only difference is",5
"the only one in",19
"the only ones who",7
"the only person who",29
"the only reason to",4
"the only thing i",62
"the only thing that",69
"the only time i",14
"the only way for",3
"the only way to",69
"the only way you",5
"the opportunity to go",4
"the opportunity to play",4
"the opportunity to watch",6
"the opportunity to work",6
"the option to pay",3
"the other day she",3
"the other end of",16
"the other hand i",13
"the other side and",8
"the other side of",75
"the outside of the",15
"the owner of a",10
"the parking lot and",8
"the parking lot of",9
"the part of the",26
"the passion of the",5
"the past couple of",19
"the past few weeks",21
"the past few years",30
"the past four years",5
"the past several weeks",4
"the past two years",18
"the people in the",16
"the people who are",21
"the people who had",3
"the people who make",7
"the perception of the",3
"the plan was to",7
"the pledge of allegiance",4
"the point of the",9
"the possibility of a",10
"the post office and",4
"the potential is there",3
"the power goes out",6
"the power of his",3
"the power of the",28
"the president of the",15
"the pressure is on",3
"the previous two years",4
"the price of a",13
"the problem is that",13
"the problem with the",7
"the purpose of the",13
"the quality of their",5
"the question is what",8
"the race for the",7
"the rain and the",5
"the real estate market",6
"the reality is that",12
"the reason for the",25
"the reason for this",8
"the red white and",5
"the release of the",18
"the remainder of the",25
"the rest of his",16
"the rest of my",78
"the rest of the",510
"the rest of their",9
"the rest of us",52
"the result is a",8
"the results of the",12
"the return of the",12
"the right amount of",12
"the right place at",10
"the right side of",23
"the right thing for",6
"the right thing to",28
"the right things to",4
"the right to be",7
"the ripe old age",5
"the rise of the",10
"the risk of heart",5
"the river and the",5
"the road to the",7
"the rock and roll",6
"the rocky horror picture",3
"the role of the",21
"the roles are reversed",3
"the roof of his",3
"the root cause of",4
"the rules and regulations",5
"the rules of the",4
"the s and s",34
"the sale of the",3
"the same amount of",24
"the same as the",19
"the same direction as",3
"the same no matter",4
"the same people who",5
"the same thing is",5
"the same time and",13
"the same time he",7
"the same time we",10
"the same time you",7
"the same way in",4
"the same way it",6
"the same way they",5
"the san diego chargers",3
"the season and the",4
"the season for the",4
"the season with the",3
"the second and third",7
"the second half but",4
"the second half of",19
"the second round of",4
"the second season of",3
"the second time in",10
"the second time the",5
"the sense of an",3
"the sense that i",4
"the separation of church",3
"the series will be",3
"the severity of the",3
"the shape of the",11
"the show and i",3
"the show is a",3
"the side of a",11
"the side of the",78
"the sides of the",21
"the site of the",11
"the situation in the",3
"the size of a",29
"the size of his",3
"the size of the",30
"the small town of",5
"the song remains the",4
"the sound of a",16
"the spread of the",3
"the stage for a",5
"the start of a",24
"the start of the",57
"the state board of",4
"the state of texas",5
"the state of the",28
"the story of a",13
"the story of the",19
"the street from the",9
"the street to the",6
"the strength of a",4
"the students in the",5
"the style of the",5
"the success of a",4
"the supreme court will",3
"the susan g komen",5
"the terms and conditions",4
"the terms of the",7
"the th and th",10
"the th anniversary of",35
"the th circuit court",3
"the th quarter of",5
"the things that are",6
"the things that i",18
"the things that they",3
"the third and final",3
"the third and fourth",5
"the third quarter of",5
"the three of us",23
"the time but it",5
"the time has come",10
"the time is right",6
"the time of the",16
"the time they are",5
"the time to be",7
"the time to get",12
"the time to make",13
"the tip of the",17
"the tone for the",4
"the top of our",7
"the top of the",143
"the true nature of",7
"the true story of",3
"the trunk of a",4
"the truth is there",3
"the two of them",15
"the two of us",30
"the united states and",22
"the united states in",11
"the united states is",5
"the united states of",19
"the united states the",10
"the united states to",5
"the university of chicago",3
"the university of florida",4
"the university of houston",3
"the us department of",17
"the use of a",6
"the use of the",17
"the value of a",5
"the value of the",6
"the vast majority of",14
"the voice of the",16
"the wall street journal",11
"the way home to",4
"the way i like",12
"the way i think",8
"the way i would",3
"the way it was",9
"the way to the",42
"the way you did",4
"the ways in which",8
"the weeks and months",3
"the weight of his",3
"the west side of",4
"the white house and",6
"the whole world is",7
"the winner of the",38
"the winners of the",8
"the wizard of oz",10
"the women at the",3
"the women on the",3
"the world a better",6
"the world as a",3
"the world to see",12
"the world was round",3
"the worst case scenario",4
"the worst record in",3
"the worst thing to",4
"the writer is a",4
"the year of the",19
"the year so far",8
"the year we will",3
"their fair share of",4
"their way to the",12
"their work cut out",3
"them as well as",4
"them if you dont",3
"them out of the",18
"them to the right",3
"them up in the",4
"them what to do",4
"themselves on the back",5
"then get back to",3
"then its time to",10
"then there are the",7
"then there is no",3
"then went back to",8
"then you need to",14
"there are a couple",15
"there are a lot",63
"there are a number",20
"there are a ton",6
"there are more than",10
"there are only three",5
"there are plenty of",29
"there are so many",109
"there are thousands of",5
"there are times when",14
"there are too many",20
"there are two things",7
"there are two types",9
"there comes a time",8
"there for the first",6
"there had been a",7
"there have been some",12
"there is a certain",9
"there is a chance",8
"there is a good",7
"there is a great",8
"there is a little",8
"there is a lot",39
"there is just no",3
"there is more than",5
"there is much to",5
"there is no better",8
"there is no such",29
"there is not a",13
"there is very little",8
"there may be a",16
"there may be no",5
"there may be some",8
"there needs to be",14
"there seems to be",21
"there was a fire",5
"there was a little",10
"there was a time",11
"there was no reason",8
"there was only one",16
"there was plenty of",6
"there was this one",4
"there were a couple",8
"there were a lot",15
"there were hundreds of",3
"there were so many",21
"there will also be",8
