"item","Frequency"
"people really need to",5
"people really want to",4
"people should be able",4
"people to come in",4
"people to look at",3
"people to sign up",4
"people to tell you",3
"people to think about",6
"people trying to get",4
"people trying to lose",3
"people want to know",6
"people who are in",9
"people who are like",4
"people who are not",9
"people who are passionate",3
"people who are saying",4
"people who are trying",3
"people who believe in",4
"people who could be",4
"people who do not",7
"people who dont have",8
"people who dont know",14
"people who dont really",3
"people who have been",12
"people who have never",4
"people who have not",5
"people who have the",3
"people who like to",8
"people who live and",4
"people who live in",12
"people who make the",3
"people who really want",3
"people who say they",6
"people who seem to",3
"people who think they",7
"people who want to",33
"people who work for",3
"people will see this",3
"people would like to",8
"people you have to",4
"percent of people with",4
"percent of the people",10
"perfect ending to a",5
"perfect time to get",4
"perfected the art of",3
"perhaps one of the",6
"perhaps there is a",5
"person i want to",4
"person in front of",4
"person in my life",3
"person in the whole",4
"person in the world",22
"person on the other",5
"person sitting next to",4
"person you want to",6
"personally i dont think",3
"personally i think its",3
"photo was taken by",3
"photos of you and",3
"pick up a copy",14
"pick up a few",7
"pick up all the",3
"pick up on it",4
"pick up some of",3
"pick up the pace",7
"pick up the phone",8
"pick up the pieces",5
"picked it up and",9
"picked up in the",3
"picked up the first",4
"picking up the phone",3
"picture is worth a",5
"piece of art that",3
"piece of cake and",4
"piece of work a",3
"pilgrim vs the world",4
"pirates of the caribbean",17
"place a long time",3
"place at the right",12
"place for the next",4
"place in my heart",16
"place in my life",3
"place in the universe",4
"place in the us",3
"place in the world",14
"place them in a",7
"place to be in",6
"place to call home",4
"place to come and",4
"place to do it",3
"place to get a",5
"place to go to",3
"place to have a",5
"place to live and",10
"place to start is",5
"place to stay and",3
"place where i can",3
"place where we can",5
"place where you can",7
"places i want to",4
"places to go and",3
"plan to do it",4
"plan to have a",5
"plans to take over",4
"play a game of",5
"play a lot of",5
"play a role in",8
"play an important role",4
"play by the rules",9
"play out on the",3
"play the game and",5
"play the piano and",3
"play the role of",9
"played a key role",10
"played a lot of",3
"played the role of",5
"player in the game",7
"player of all time",4
"player of the year",55
"players in the last",3
"players in the nba",5
"players of all time",4
"playing a lot of",4
"playing hard to get",3
"playing in front of",5
"playing in the background",6
"playing the part of",5
"pleasantly surprised to see",4
"please be sure to",12
"please dont do that",5
"please dont hesitate to",3
"please join me in",6
"please keep me in",4
"please let me know",56
"please send them to",3
"please tell me i",4
"pleasing to the eye",4
"plenty of opportunities to",4
"plenty of room for",7
"plenty of things to",3
"plenty of time for",13
"plenty of time to",33
"pm to pm at",7
"pm to pm the",4
"point a to point",4
"point in my life",15
"point in the history",3
"point in your life",6
"point of the day",3
"point of view on",3
"point of view the",9
"point we have to",3
"point you have to",6
"pointed out that the",12
"pointed out that they",3
"points i think the",3
"points out that the",8
"policy when it comes",3
"popping up in the",3
"possible for you to",4
"post a few days",3
"posting a picture of",4
"potential to be a",5
"potter and the deathly",11
"power to the people",3
"pray for one another",3
"pray that god will",3
"premiere of the new",3
"prepared to deal with",5
"presence of mind to",4
"president and first lady",3
"president george w bush",25
"president john f kennedy",8
"president of the national",7
"president of the united",36
"president of the university",6
"press conference this morning",3
"press release from the",5
"pretending to be a",10
"pretty close to a",3
"pretty close to the",4
"pretty good at it",4
"pretty happy with the",6
"pretty impressed with my",3
"pretty much all i",4
"pretty much the only",8
"pretty much the same",19
"price of a ticket",3
"private and public sectors",3
"probably a good thing",7
"probably always will be",3
"probably going to be",12
"probably not a good",8
"probably not going to",16
"probably one of my",7
"probably one of the",18
"probably would have been",5
"probably would not be",4
"problem is that i",6
"problem is that we",4
"problems in the world",3
"proceeds go to the",4
"project was going to",3
"projects in the works",4
"promises to be a",14
"proof is in the",8
"pros and cons of",8
"proud of the way",8
"proud owner of a",5
"proud to be a",26
"proud to say that",9
"proved to be a",16
"pull it off the",4
"pull it out at",3
"pull up a chair",3
"pulled out all the",3
"pulled out of the",9
"pulling out of the",9
"punch to the face",3
"punch you in the",9
"punched in the face",17
"pursue a career in",4
"push of a button",4
"put a bunch of",6
"put a damper on",5
"put a lot of",20
"put a smile on",16
"put a stop to",6
"put an end to",18
"put her back in",3
"put him in a",6
"put his hand on",4
"put his hands on",3
"put in front of",5
"put in the work",7
"put it all together",10
"put it another way",5
"put it at the",6
"put it in a",18
"put it in an",3
"put it in the",33
"put it in your",5
"put it on a",13
"put it on the",17
"put it this way",10
"put me in the",9
"put my money on",4
"put on a good",8
"put on a great",7
"put on a pair",6
"put on a show",8
"put the brakes on",7
"put them in a",13
"put them in the",11
"put them on the",8
"put to the test",5
"put together a list",5
"put up with a",4
"put up with the",5
"put you in the",4
"put your feet up",5
"put yourself in the",4
"putting finishing touches on",6
"q do you have",12
"q how would you",3
"q what do you",12
"quality of life for",9
"quality of life in",8
"quarter of a century",5
"question how do you",8
"question if you could",4
"question is how much",3
"quite a bit in",4
"quite a bit of",30
"quite a few of",9
"quite some time now",3
"quote of the day",47
"race of the season",3
"race to the bottom",4
"race to the top",12
"radio city music hall",9
"raiders of the lost",8
"rain on my parade",3
"raise awareness of the",4
"raise funds for a",3
"raise money for the",15
"raise the debt ceiling",11
"raise your hand if",10
"ran into each other",3
"ran out of gas",5
"ran out of time",8
"rate the quality of",3
"rather than the other",5
"reach out to the",10
"reached the end of",5
"reaching out to the",5
"read a book about",3
"read an article about",4
"read between the lines",9
"read books on the",3
"read in a while",3
"read some of the",4
"read the book of",3
"read the fine print",3
"read the rest of",7
"ready for a new",6
"ready for a weekend",3
"ready for the first",4
"ready for the next",16
"ready for the world",3
"ready for you to",4
"ready to be done",7
"ready to do some",4
"ready to get back",13
"ready to get off",5
"ready to give up",12
"ready to go back",8
"ready to go home",24
"ready to go to",41
"ready to go we",3
"ready to go with",4
"ready to make a",4
"ready to move on",7
"ready to move to",4
"ready to start the",6
"ready to take a",12
"ready to take on",11
"ready to take the",8
"real housewives of new",10
"realize how much i",12
"realize that you are",8
"really can make a",3
"really dont know what",14
"really dont think i",3
"really dont want to",37
"really excited about it",4
"really excited to see",11
"really feel like i",3
"really going to be",4
"really happy with the",5
"really hard for me",5
"really hard to get",4
"really have to be",6
"really have to think",4
"really just need to",6
"really know how to",14
"really knows how to",3
"really looking forward to",56
"really love to play",3
"really need to be",4
"really need to have",3
"really really hard to",5
"really really wanted to",3
"really think about it",3
"really thinking about it",5
"really want to be",18
"really want to do",9
"really want to get",13
"really want to keep",4
"really want to make",8
"really want to talk",5
"really want to watch",6
"really wanted to go",9
"really wanted to see",3
"really what i wanted",3
"really wish i could",19
"reason for me to",5
"reason there is a",3
"reason to have a",4
"received a copy of",8
"received a letter from",5
"received a message from",4
"received a text from",4
"received an email from",10
"record of the year",4
"red hot chili peppers",13
"red white and blue",21
"reduce the amount of",10
"reduce the risk of",9
"reducing the number of",8
"refer to him as",7
"refer to it as",4
"referred to as a",6
"referred to as the",12
"regardless of how many",7
"regardless of what happens",5
"regardless of who is",3
"released to the public",6
"remains to be seen",32
"remember the first time",8
"remember the last time",22
"remember what it is",3
"remind me of the",11
"reminded me of a",13
"reminded me of my",5
"reminded of how much",3
"reminds me of a",22
"reminds me of some",5
"reminds me why i",5
"rent a car and",3
"replace it with a",4
"require a lot of",9
"required to take a",3
"requires a lot of",8
"responsible for the deaths",4
"rest of his life",11
"rest of my days",4
"rest of my life",43
"rest of our lives",5
"rest of the afternoon",5
"rest of the cast",7
"rest of the city",4
"rest of the country",21
"rest of the crew",6
"rest of the day",58
"rest of the game",5
"rest of the house",8
"rest of the league",4
"rest of the nation",6
"rest of the night",27
"rest of the room",3
"rest of the season",27
"rest of the series",8
"rest of the show",4
"rest of the story",8
"rest of the team",16
"rest of the time",11
"rest of the way",23
"rest of the week",45
"rest of the weekend",8
"rest of the world",47
"rest of the year",33
"rest of their lives",12
"rest of this week",6
"rest of this year",5
"rest of us are",4
"rest of us can",5
"rest of us were",4
"rest of your life",18
"right about one thing",3
"right across the street",9
"right and i am",3
"right and i think",3
"right around the corner",35
"right around the time",3
"right at the end",8
"right in front of",54
"right in the middle",18
"right next to the",15
"right now and i",15
"right now and that",6
"right now and they",4
"right now and this",3
"right now at the",7
"right now because i",3
"right now but it",3
"right now but its",6
"right now for me",3
"right now he said",10
"right now i am",20
"right now i dont",10
"right now i have",12
"right now i just",15
"right now i think",8
"right now im going",3
"right now im just",7
"right now it is",6
"right now its a",6
"right now its just",3
"right now its the",5
"right now that i",6
"right now this is",6
"right now we are",13
"right now would be",4
"right now you are",4
"right off the bat",14
"right on top of",5
"right or wrong answer",3
"right out of the",9
"right place at the",11
"right side of the",26
"right thing to do",22
"right to be a",3
"right to free speech",11
"right up there with",12
"right up to the",9
"right up until the",6
"right we need to",3
"right with the world",5
"ringing in the new",3
"ringing off the hook",4
"rise to the occasion",4
"rise to the top",6
"risk of breast cancer",4
"robert downey jr and",4
"rock back and forth",3
"role model for young",4
"roll hall of fame",26
"roll out of bed",4
"roll with the punches",5
"rolled out of bed",3
"roller coaster of emotions",3
"rolling around in the",3
"rolling in the deep",12
"roman catholic church is",3
"roof of the car",3
"room in the house",8
"rose from the dead",8
"round of the ncaa",6
"round of the playoffs",19
"rule of law and",9
"rules of the game",6
"rules when it comes",3
"run away from home",6
"run away from the",4
"run away with the",5
"run for their money",4
"run in the bottom",5
"run of the mill",4
"run over by a",7
"run the risk of",11
"running down my face",6
"running for the top",3
"running out of money",5
"running out of time",8
"running up and down",6
"rushed to the hospital",7
"s and early s",22
"s and s the",4
"s s and s",9
"sad state of affairs",6
"sad to hear about",10
"sad to see the",6
"safe to say that",14
"said and when he",3
"said goodbye to my",4
"said he thought it",6
"said he wanted to",23
"said he was a",14
"said he was going",11
"said i am a",4
"said i am the",4
"said i dont know",28
"said i thought i",5
"said i was a",4
"said i was going",8
"said i was in",5
"said im going to",9
"said it before and",6
"said it is the",3
"said it usually takes",3
"said it was a",53
"said it was an",9
"said it was for",4
"said it was in",4
"said it was the",26
"said it would be",33
"said it would take",5
"said no to the",4
"said she had to",7
"said she wanted to",6
"said she was going",5
"said than done but",4
"said that he was",9
"said that if he",3
"said that in a",4
"said that it was",11
"said that was a",10
"said the man who",3
"said there was no",20
"said they had a",5
"said they had received",5
"said they had to",5
"said they were going",5
"said this is a",23
"said this is the",16
"said to be the",7
"said to have been",3
"said to me and",3
"said we are not",3
"said we should be",6
"salt of the earth",5
"same amount of money",4
"same as it was",3
"same can be said",6
"same could be said",11
"same thing in the",4
"same thing over and",8
"same time i am",4
"same time i think",3
"same way that the",4
"san diego for the",3
"san francisco bay area",6
"san francisco in the",5
"santa claus is coming",3
"sat at a table",3
"sat in front of",9
"save a lot of",3
"save the life of",6
"save time and money",3
"saw a lot of",7
"saw him play in",3
"saw some of the",5
"saw that i was",4
"say all the time",3
"say goodbye to the",6
"say goodbye to your",3
"say i have a",5
"say i havent had",3
"say i want to",7
"say im going to",6
"say in the matter",3
"say it was a",15
"say it will be",4
"say no to an",3
"say on the matter",5
"say such a thing",3
"say thank you for",12
"say thank you to",13
"say that because i",3
"say that he is",4
"say that i am",14
"say that i have",15
"say that if you",4
"say that im not",4
"say that in the",4
"say that right now",4
"say that there is",3
"say that we are",4
"say the same thing",13
"say they have no",5
"say this is a",4
"say this is the",5
"say what are you",3
"say what you want",12
"say what you will",6
"say you have to",3
"say you want to",4
"saying i told you",4
"saying that they had",4
"saying the same thing",8
"saying this is a",4
"saying you have to",5
"says a lot about",18
"says i love you",7
"says something about the",4
"scared to go to",5
"scene from the movie",3
"scene of the crime",4
"scheduled to go up",4
"schizophrenia and bipolar disorder",3
"school and it was",4
"school for the blind",7
"school for the first",3
"school in the fall",7
"school in the morning",5
"school in the s",5
"school of the arts",5
"schools in the area",3
"score one for the",3
"scott pilgrim vs the",4
"season is in full",5
"season is upon us",7
"season of mad men",5
"season one of the",3
"season two of the",3
"seat at the table",5
"seat in front of",4
"second floor of the",10
"second part of the",5
"second round of the",21
"see a lot of",38
"see a video of",6
"see all of the",13
"see her in the",4
"see how it goes",14
"see how it plays",4
"see how things go",4
"see if he was",3
"see if i have",4
"see if it was",6
"see if there is",8
"see if theres anything",3
"see if they can",8
"see if we can",23
"see if you can",17
"see if you have",4
"see in the world",15
"see it as a",22
"see it in her",3
"see it in my",3
"see it in the",11
"see it that way",3
"see it the more",3
"see more and more",4
"see more of these",4
"see one of the",6
"see so many people",10
"see some of the",20
"see such a thing",3
"see that we are",3
"see the bigger picture",3
"see the difference in",3
"see the face of",3
"see the light at",4
"see the reality of",3
"see the same thing",5
"see the world and",7
"see this as a",13
"see this kind of",6
"see to it that",5
"see what comes out",5
"see what happens next",6
"see what happens when",8
"see what has been",6
"see what kind of",13
"see what they are",4
"see what they do",3
"see what you are",4
"see whats going on",6
"see where it goes",7
"see you in a",23
"see you in the",29
"seed in the west",4
"seeing a lot more",3
"seeing a lot of",13
"seem like a lot",4
"seem like much but",3
"seem to be a",15
"seem to be doing",4
"seem to be having",6
"seem to be on",4
"seem to be saying",4
"seem to be the",15
"seem to be very",3
"seem to be working",7
"seem to find the",5
"seem to get it",4
"seem to have a",15
"seem to have been",9
"seem to have it",3
"seem to have the",4
"seemed like a good",13
"seemed to be a",9
"seemed to have a",6
"seemed to me that",4
"seems like a good",10
"seems like a really",5
"seems to be a",62
"seems to be an",8
"seems to be enough",3
"seems to be getting",7
"seems to be going",7
"seems to be more",6
"seems to be that",8
"seems to be the",38
"seems to have a",14
"seems to have been",12
"seems to have taken",3
"seems to have the",6
"seems to me that",23
"seems to me the",3
"seems to want to",6
"seems to work for",3
"seen a lot of",17
"seen anything like it",6
"seen each other in",6
"seen in my life",8
"seize the opportunity to",3
"send an email to",18
"send it my way",5
"send it to me",12
"send me an email",32
"send their kids to",3
"sending an email to",4
"sense of humor and",7
"sense of humor is",10
"sense of humor when",3
"sense of the word",12
"sent a message to",4
"sent an email to",8
"sent me a text",4
"sent me to the",4
"sent out an email",5
"sentenced to four years",4
"sentenced to years in",18
"series i want to",3
"series is going to",3
"serve on the board",4
"set in front of",4
"set it up and",5
"set my mind to",3
"set out to be",4
"set out to make",6
"set the bar high",6
"set the stage for",16
"set the tone for",12
"set up at the",4
"set up in the",12
"set up to provide",3
"set yourself up for",3
"setting the record straight",4
"several times a day",7
"several times a week",9
"several times during the",8
"sex and the city",9
"shapes and sizes and",6
"shaping up to be",14
"share it with the",6
"share some of the",8
"she also has a",4
"she can be a",3
"she didnt have to",4
"she didnt know what",4
"she didnt want to",10
"she doesnt even know",6
"she doesnt have to",7
"she doesnt want to",13
"she fell in love",5
"she had a great",4
"she had no idea",4
"she had to say",3
"she has a great",6
"she has her own",3
"she has no idea",8
"she is an amazing",5
"she is going to",21
"she is in a",6
"she is in the",10
"she is no longer",3
"she is not a",6
"she is one of",22
"she is such a",15
"she is the one",4
"she just wanted to",6
"she just wants to",4
"she knows how to",9
"she looked at me",6
"she looks forward to",4
"she needs to get",3
"she said i dont",7
"she said i was",9
"she said it was",25
"she said she did",4
"she said she wanted",4
"she said she was",24
"she said this is",13
"she seems to have",5
"she thought it was",8
"she thought she was",3
"she told me she",11
"she told me that",16
"she used to be",5
"she wanted me to",6
"she wanted to be",11
"she wants to be",12
"she wants to go",5
"she was a great",4
"she was a very",3
"she was born in",7
"she was born to",5
"she was going to",32
"she was having a",4
"she was in the",13
"she was just a",5
"she was looking at",4
"she was looking for",8
"she was on a",4
"she was one of",14
"she was out of",3
"she was part of",3
"she was such a",3
"she was supposed to",6
"she was telling me",3
"she was the first",5
"she was the one",5
"she was the only",7
"she was years old",10
"she went ahead and",4
"she went to the",7
"she will be a",4
"she will be in",4
"she would have been",8
"she would have made",6
"shes going to be",6
"shes going to have",3
"shes the kind of",3
"shining a light on",4
"shock to my system",3
"shoot for the moon",4
"shoot me an email",14
"shoot us an email",5
"short amount of time",14
"short end of the",3
"short period of time",12
"shot and killed on",4
"shot in the arm",6
"shot in the face",5
"should also be noted",3
"should be a good",23
"should be a lot",7
"should be a pro",3
"should be a very",4
"should be able to",112
"should be allowed to",22
"should be an interesting",8
"should be ashamed of",10
"should be doing something",4
"should be for the",3
"should be given a",4
"should be good for",5
"should be in a",4
"should be in the",13
"should be more than",3
"should be noted that",15
"should be on a",3
"should be on the",20
"should be part of",5
"should be ready for",3
"should be talking about",3
"should be the same",5
"should be used to",7
"should be willing to",4
"should do more to",4
"should do the same",6
"should give it a",4
"should go to the",14
"should have been a",16
"should have been done",6
"should have been in",7
"should have been more",11
"should have been the",6
"should have gone to",10
"should have known that",4
"should have left the",3
"should have plenty of",3
"should have taken the",3
"should have the same",4
"should have their own",3
"should have used a",3
"should not be a",6
"should not be allowed",18
"should not be the",5
"should not have been",10
"should not have to",8
"shouldnt be a surprise",3
"shouldnt be allowed to",5
"shout it from the",4
"show him how much",3
"show must go on",5
"show on the road",6
"show that would be",3
"show up at the",10
"show up for a",7
"show up in the",6
"showed me how to",4
"showed up and we",3
"showed up at my",4
"showed up in the",4
"shows no signs of",5
"shut out of the",5
"sick and tired of",18
"sick to my stomach",10
"side by side to",3
"side by side with",5
"side effect of the",4
"side of a car",3
"side of his face",7
"side of the bed",11
"side of the box",3
"side of the bridge",4
"side of the building",5
"side of the city",5
"side of the country",6
"side of the family",13
"side of the fence",7
"side of the highway",8
"side of the house",9
"side of the river",7
"side of the road",53
"side of the room",10
"side of the stage",8
"side of the story",10
"side of the street",13
"side of the wall",6
"side of the world",5
"sides of the aisle",8
"sides of the fence",4
"sides of the same",5
"sight out of mind",5
"sign of things to",5
"sign up for a",15
"sign up for the",12
"signed up for a",11
"signed up for it",5
"signed up for the",12
"significant amount of time",3
"signing copies of her",3
"signs of slowing down",5
"similar to the one",8
"similarities and differences between",3
"simple things in life",8
"simply click on the",6
"since he was a",12
"since he was in",4
"since i came to",3
"since i dont have",10
"since i was a",29
"since i was in",9
"since it is a",6
"since ive been here",3
"since my last visit",4
"since she was a",8
"since the beginning of",29
"since the dawn of",4
"since the early s",10
"since the economic crisis",3
"since the first day",4
"since the mid s",3
"since the start of",18
"singing in the rain",3
"singing the national anthem",4
"single one of them",12
"single one of you",7
"sit at home and",4
"sit at the bar",6
"sit back and relax",4
"sit down and talk",5
"sit for a few",3
"sit in the back",12
"sit on the floor",6
"sitting at the table",5
"sitting back and watching",3
"sitting in front of",23
"sitting next to the",4
"sitting next to us",4
"sitting on the couch",9
"sitting on the floor",7
"six days a week",9
"six more weeks of",5
"six years i have",3
"slap in the face",6
"sleeping on the floor",3
"slice of chocolate cake",4
"small amount of time",3
"small group of people",9
"smile on her face",13
"smile on your face",12
"smiles on the faces",4
"snow flower and the",4
"snow is on the",3
"snow on the ground",7
"so a lot of",4
"so as not to",21
"so bad that i",7
"so bad that the",3
"so be it i",3
"so be sure to",25
"so caught up in",5
"so close to the",10
"so eager to get",5
"so early in the",5
"so easy to get",3
"so excited i cant",5
"so excited to be",32
"so excited to show",3
"so far and i",5
"so far as to",26
"so far away from",6
"so far but there",3
"so far from the",7
"so far has been",8
"so far have been",4
"so far i am",9
"so far i think",5
"so far in the",14
"so far it has",4
"so far it is",7
"so far out of",3
"so far so good",45
"so far this season",5
"so far this year",35
"so far we have",5
"so feel free to",10
"so glad i found",4
"so glad i have",8
"so good to see",21
"so happy for you",32
"so happy to have",20
"so hard to be",13
"so hard to create",3
"so hard to get",7
"so he has a",4
"so here it is",21
"so hopefully i can",5
"so how are you",10
"so how can we",5
"so how can you",6
"so how do we",9
"so how do you",12
"so i am going",16
"so i am very",5
"so i can be",21
"so i can get",44
"so i can make",9
"so i can play",9
"so i can take",9
"so i can talk",5
"so i cant say",5
"so i could be",5
"so i could go",10
"so i could see",12
"so i decided to",65
"so i did my",4
"so i did some",4
"so i didnt have",15
"so i dont have",24
"so i dont know",17
"so i dont think",18
"so i dont want",5
"so i feel like",10
"so i find myself",4
"so i guess im",10
"so i had to",38
"so i have a",25
"so i have no",10
"so i have to",31
"so i just decided",3
"so i know what",8
"so i like to",5
"so i made a",14
"so i need to",16
"so i put it",4
"so i think i",12
"so i thought id",20
"so i thought of",3
"so i told him",10
"so i took a",8
"so i tried to",8
"so i try to",6
"so i want to",14
"so i wanted to",19
"so i woke up",5
"so i would have",5
"so i wouldnt know",3
"so if i were",5
"so if you can",6
"so if you dont",4
"so if you have",24
"so if you take",3
"so if you want",16
"so im going to",41
"so im looking forward",3
"so im not going",8
"so im not really",3
"so it can be",12
"so it cant be",7
"so it could be",5
"so it looks like",10
"so it should be",8
"so it was a",24
"so it was nice",5
"so it was that",7
"so it will be",16
"so it would be",11
"so its going to",8
"so its hard to",7
"so its kind of",3
"so its not a",8
"so its not like",5
"so its not too",4
"so its time to",8
"so little time to",5
"so long as i",4
"so long as it",5
"so long to get",5
"so lucky to have",18
"so many great things",7
"so many of my",8
"so many of the",20
"so many of them",7
"so many of these",5
"so many of us",14
"so many other things",6
"so many people are",12
"so many people have",8
"so many people in",7
"so many people that",3
"so many people think",3
"so many things in",7
"so many things to",11
"so many times and",4
"so many times for",4
"so many times in",6
"so many to choose",4
"so many ways to",6
"so many years to",3
"so many young people",3
"so much about the",6
"so much about what",3
"so much and i",11
"so much as a",13
"so much better than",24
"so much easier to",14
"so much for the",153
"so much from the",3
"so much fun and",14
"so much fun it",3
"so much fun to",17
"so much going on",22
"so much in her",3
"so much in the",8
"so much it was",5
"so much like the",3
"so much more important",3
"so much more than",23
"so much more to",17
"so much of a",3
"so much of our",5
"so much of the",17
"so much of what",9
"so much so that",29
"so much that he",7
"so much that i",31
"so much that she",6
"so much to all",10
"so much to me",13
"so much to my",3
"so much to say",8
"so much to the",4
"so much to us",3
"so nice to be",9
"so nice to see",14
"so not only is",3
"so now i dont",3
"so now that its",3
"so now we have",3
"so often i like",3
"so out of the",4
"so proud of all",6
"so proud of him",18
"so proud of my",19
"so proud of the",12
"so proud of this",4
"so proud of you",51
"so that he can",11
"so that i could",30
"so that i wouldnt",4
"so that it can",17
"so that means that",3
"so that people can",5
"so that she can",4
"so that they are",3
"so that they can",25
"so that they could",10
"so that was a",6
"so that was the",5
"so that we can",34
"so that you can",31
"so that you will",4
"so thats what i",10
"so there are no",4
"so there is a",11
"so there is no",16
"so there was a",4
"so there will be",11
"so theres no way",4
"so they can be",14
"so they can get",5
"so they can make",5
"so they can see",5
"so they could make",3
"so this is a",14
"so this is an",3
"so this is how",6
"so this is the",15
"so up and down",3
"so very proud of",6
"so we can all",10
"so we can be",5
"so we can help",6
"so we dont have",4
"so we got a",5
"so we had to",13
"so we have a",8
"so we have to",14
"so we need to",6
"so we want to",3
"so well have to",3
"so well see how",8
"so were going to",11
"so what are the",6
"so what are you",18
"so what are your",6
"so what did i",5
"so what do the",3
"so what do we",7
"so what do you",23
"so what if the",4
"so whats wrong with",3
"so where are we",3
"so where are you",6
"so why am i",6
"so why does the",3
"so wrapped up in",3
"so you can get",15
"so you can hear",6
"so you can imagine",13
"so you can learn",5
"so you can see",24
"so you dont have",20
"so you have a",7
"so you have plenty",4
"so you have to",14
"so you know how",5
"so you know its",5
"so you know what",6
"so you might as",6
"so you might want",4
"so you need to",8
"so you still have",5
"so you think you",12
"so you want to",9
"social media is a",4
"social security and medicare",9
"society of the united",6
"sole purpose is to",6
"some changes to the",4
"some days i just",5
"some kind of weird",4
"some of it is",12
"some of it was",3
"some of my best",7
"some of my favorite",45
"some of my favorites",9
"some of my friends",11
"some of our favorite",3
"some of our most",5
"some of our own",3
"some of the additional",3
"some of the best",86
"some of the events",4
"some of the greatest",7
"some of the guys",8
"some of the kids",3
"some of the local",7
"some of the many",5
"some of the more",14
"some of the most",85
"some of the new",10
"some of the other",28
"some of the people",18
"some of the products",6
"some of the same",17
"some of the special",3
"some of the things",33
"some of the top",6
"some of the words",5
"some of the worst",11
"some of their own",3
"some of them are",22
"some of them just",3
"some of them were",7
"some of these items",3
"some of these people",6
"some of us are",14
"some of us just",3
"some of us might",3
"some of you are",13
"some of you have",8
"some of your favorite",12
"some people have a",3
"some people in the",5
"some people just dont",5
"some people who are",4
"some people who have",3
"some point in the",4
"some point you have",6
"some reason i feel",4
"some time in the",11
"some time to come",5
"some time to do",3
"some time with my",9
"some time with the",5
"some tips on how",4
"some work to do",8
"somebody that i used",25
"somehow find a way",3
"someone else in the",5
"someone else to do",9
"someone else to go",3
"someone else to make",4
"someone has to be",4
"someone is going to",11
"someone like me who",4
"someone was going to",5
"someone was trying to",7
"someone who can help",4
"someone you dont know",4
"something along the lines",15
"something different than what",3
"something has to be",6
"something i have to",4
"something i want to",9
"something in the back",3
"something like that and",4
"something like that i",6
"something more than a",6
"something needs to be",6
"something other than the",3
"something out of the",8
"something tells me that",4
"something that can be",8
"something that does not",3
"something that has been",6
"something that i would",5
"something that is not",8
"something that looks like",4
"something that should be",8
"something that would be",8
"something to be said",16
"something to believe in",4
"something to do with",60
"something to look forward",15
"something to say about",7
"something to think about",9
"something you want to",5
"sometime in the next",5
"sometimes i feel like",22
"sometimes i just want",9
"sometimes i think i",6
"sometimes i wonder if",8
"sometimes it takes a",4
"sometimes you have to",26
"sometimes you just want",3
"somewhere along the line",4
"somewhere along the way",9
"somewhere in the middle",12
"somewhere in the world",5
"song of the day",16
"songs on the album",4
"soon as i can",27
"soon as i got",12
"soon as i heard",4
"soon as we get",8
"soon as you can",5
"sooner rather than later",9
"sort of like the",3
"sound like a broken",3
"sounds like a good",35
"sounds like a great",30
"sounds like a lot",10
"sounds more like a",5
"soup of the day",9
"source of fiber and",3
"south africa during apartheid",3
"south of the border",5
"space as well as",3
"speak a word of",5
"speak on behalf of",5
"speak the language of",4
"speaker of the house",15
"speaking in front of",5
"special place in my",16
"spend a day at",5
"spend a lot of",47
"spend as much time",12
"spend more time in",8
"spend more time with",20
"spend most of the",7
"spend some time with",17
"spend the night at",4
"spend the night in",6
"spend the rest of",18
"spend time on the",5
"spend time with my",9
"spend time with the",4
"spend too much time",11
"spending a lot of",18
"spending most of the",4
"spending some time with",6
"spending the money on",3
"spending time in the",4
"spending time with my",16
"spent a couple of",6
"spent a lot of",48
"spent a week in",6
"spent most of my",6
"spent most of the",14
"spent much time in",4
"spent so much time",4
"spent the entire day",4
"spent the last couple",3
"spent the last few",5
"spent the last three",6
"spent the last years",4
"spent the majority of",4
"spent the weekend in",4
"spent the whole day",6
"spread out over a",3
"spread the word about",35
"spring is right around",3
"stand in awe of",3
"stand in front of",8
"stand in line for",3
"stand on its own",5
"stand on their own",3
"stand the test of",5
"stand up for what",8
"stand up on your",3
"standing in front of",9
"standing in line at",4
"standing in line for",3
"standing in the way",4
"standing next to me",6
"start a new life",8
"start at the beginning",7
"start counting down the",3
"start of a new",9
"start of the new",7
"start of the year",14
"start the new year",10
"started a facebook page",3
"started in the s",3
"started off with a",4
"started out as a",14
"started to make sense",3
"started working on a",3
"starting a new job",5
"starting at pm on",3
"starting to come together",6
"starting to feel a",7
"starting to get a",8
"starting to hit me",4
"starting to look for",3
"starting to look like",8
"starting to see the",7
"starting to sound like",3
"starts at the top",3
"starts to feel like",3
"state department of labor",4
"state of the art",9
"state of the economy",3
"state of the union",29
"stations of the cross",5
"stay ahead of the",5
"stay away from the",14
"stay away from them",4
"stay in contact with",3
"stay in touch with",6
"stay on top of",13
"stay out of my",7
"stay out of the",14
"stay tuned for more",35
"stay tuned for the",19
"stay up all night",12
"stay with me and",4
"stayed up all night",6
"staying in a hotel",4
"staying out of the",5
"steer clear of the",3
"step at a time",19
"step away from the",9
"step closer to having",3
"step in the right",18
"step of the way",16
"step out of the",5
"step up and be",5
"step up to the",8
"stepped out of the",7
"stepped up to the",10
"still a great deal",3
"still a lot of",17
"still a work in",11
"still be able to",14
"still be in the",4
"still be on the",4
"still cant believe it",7
"still dont get it",4
"still dont know if",5
"still dont know why",3
"still have a chance",7
"still have a job",5
"still have a little",4
"still have a long",5
"still have a lot",8
