"item","Frequency"
"nine points",29
"no 10",29
"no cost",29
"no food",29
"no u",29
"non fiction",29
"noon and",29
"nope not",29
"not affect",29
"not given",29
"not now",29
"not of",29
"not run",29
"notice of",29
"novel about",29
"novel i",29
"now don",29
"now live",29
"now who",29
"nyc for",29
"october the",29
"of atlanta",29
"of austin",29
"of consciousness",29
"of content",29
"of cutting",29
"of eating",29
"of error",29
"of fashion",29
"of focus",29
"of garlic",29
"of grace",29
"of greater",29
"of he",29
"of holding",29
"of homeland",29
"of if",29
"of japan",29
"of leaving",29
"of nothing",29
"of or",29
"of ours",29
"of poor",29
"of possible",29
"of schools",29
"of services",29
"of sound",29
"of states",29
"of sunday",29
"of true",29
"of warm",29
"of will",29
"off one",29
"officials will",29
"oh really",29
"ok the",29
"okay but",29
"okay you",29
"old guy",29
"omg this",29
"on east",29
"on film",29
"on health",29
"on live",29
"on north",29
"on probation",29
"on wed",29
"on ya",29
"one my",29
"one there",29
"ones we",29
"only 7",29
"only and",29
"only want",29
"open mind",29
"opinion is",29
"opportunity and",29
"options are",29
"or 8",29
"or buy",29
"order from",29
"org and",29
"our communities",29
"our efforts",29
"our event",29
"our heads",29
"our history",29
"our wedding",29
"out 2",29
"out early",29
"out four",29
"over five",29
"over last",29
"over one",29
"overlooking the",29
"own this",29
"owners who",29
"packed and",29
"page is",29
"panel on",29
"parade of",29
"parent s",29
"park i",29
"park was",29
"parties in",29
"party or",29
"pass for",29
"pass through",29
"patient s",29
"patients are",29
"pay an",29
"paying a",29
"people believe",29
"people familiar",29
"people find",29
"perhaps that",29
"period in",29
"person said",29
"person will",29
"photo i",29
"photo is",29
"pics from",29
"pitched a",29
"placed a",29
"placing the",29
"plan but",29
"planning the",29
"plastic wrap",29
"play their",29
"player at",29
"player he",29
"plays with",29
"please remember",29
"please say",29
"pm to",29
"point range",29
"police sgt",29
"policy of",29
"pop and",29
"posted by",29
"potential of",29
"ppl to",29
"prayers are",29
"pregnant and",29
"present at",29
"presents a",29
"prison sentence",29
"probably get",29
"producing a",29
"products for",29
"projects the",29
"prove the",29
"public opinion",29
"public utilities",29
"public workers",29
"pulitzer prize",29
"pulling out",29
"put us",29
"r us",29
"raising money",29
"range and",29
"ranged from",29
"rank and",29
"re great",29
"re off",29
"re planning",29
"read from",29
"reading for",29
"real reason",29
"really means",29
"really pretty",29
"really you",29
"reason he",29
"reason we",29
"recession and",29
"recommend this",29
"reduce their",29
"remains of",29
"reminder to",29
"replaced the",29
"requirement that",29
"responded by",29
"retail sales",29
"retired from",29
"review for",29
"reviews of",29
"revolves around",29
"road on",29
"rock out",29
"round picks",29
"row and",29
"rt ff",29
"rt now",29
"rules on",29
"rules the",29
"runs out",29
"ryan and",29
"s air",29
"s american",29
"s approach",29
"s attorneys",29
"s b",29
"s card",29
"s census",29
"s community",29
"s dead",29
"s embassy",29
"s gift",29
"s girlfriend",29
"s green",29
"s interest",29
"s legal",29
"s lunch",29
"s normal",29
"s private",29
"s proposed",29
"s red",29
"s say",29
"s sort",29
"s tonight",29
"said don",29
"said every",29
"said paul",29
"said well",29
"sale to",29
"same and",29
"same without",29
"saturday when",29
"saw one",29
"saw two",29
"says about",29
"says its",29
"scandal that",29
"scene the",29
"schools have",29
"score for",29
"season a",29
"seattle s",29
"secret is",29
"secure a",29
"see whether",29
"see which",29
"seen before",29
"sell them",29
"senate s",29
"sense in",29
"sent an",29
"separated from",29
"series at",29
"service of",29
"set is",29
"seven times",29
"sharing our",29
"she fell",29
"shift to",29
"shirt on",29
"shocked and",29
"shocked by",29
"shooting at",29
"short i",29
"short on",29
"show which",29
"shows on",29
"sigh of",29
"since 2001",29
"sing the",29
"singing the",29
"situation where",29
"sixth inning",29
"slow the",29
"slowed down",29
"small children",29
"small to",29
"smart enough",29
"so easily",29
"so like",29
"so one",29
"so smart",29
"sold on",29
"some and",29
"some bad",29
"some chocolate",29
"some research",29
"some sweet",29
"someone should",29
"song about",29
"songs to",29
"sons of",29
"space with",29
"spanish and",29
"speak in",29
"spring summer",29
"spring the",29
"stage to",29
"stance on",29
"stand with",29
"star s",29
"state lawmakers",29
"stay for",29
"stay healthy",29
"stay there",29
"steering wheel",29
"step for",29
"steps in",29
"sticking with",29
"stood on",29
"stop that",29
"store s",29
"stories from",29
"strategy is",29
"stressed out",29
"success to",29
"summer with",29
"summit in",29
"super pacs",29
"support that",29
"surprise me",29
"suspected of",29
"swear to",29
"system but",29
"systems in",29
"t appear",29
"t close",29
"t happy",29
"t real",29
"t taken",29
"take charge",29
"takes it",29
"talk in",29
"talk that",29
"talking on",29
"target and",29
"teachers who",29
"teaching a",29
"team you",29
"than 24",29
"that america",29
"that during",29
"that fit",29
"that lost",29
"that nearly",29
"that sense",29
"that simple",29
"that why",29
"the abuse",29
"the affected",29
"the android",29
"the articles",29
"the attic",29
"the bankruptcy",29
"the beers",29
"the belly",29
"the bitter",29
"the biz",29
"the breast",29
"the breeze",29
"the brief",29
"the broader",29
"the bubble",29
"the bull",29
"the catch",29
"the compound",29
"the constitutional",29
"the contact",29
"the crack",29
"the credits",29
"the customers",29
"the darker",29
"the darkest",29
"the demands",29
"the democrat",29
"the destination",29
"the direct",29
"the dmv",29
"the drums",29
"the dryer",29
"the ends",29
"the ep",29
"the estimated",29
"the failed",29
"the finger",29
"the flame",29
"the gardens",29
"the healing",29
"the heavens",29
"the hero",29
"the highly",29
"the holes",29
"the how",29
"the hubby",29
"the iowa",29
"the item",29
"the jail",29
"the july",29
"the know",29
"the likely",29
"the loose",29
"the madness",29
"the merits",29
"the naked",29
"the notes",29
"the offices",29
"the ol",29
"the onions",29
"the password",29
"the pen",29
"the planned",29
"the premise",29
"the programs",29
"the promo",29
"the remote",29
"the requirements",29
"the revenue",29
"the scenery",29
"the seed",29
"the seniors",29
"the shortest",29
"the storms",29
"the tab",29
"the teens",29
"the ten",29
"the triple",29
"the types",29
"the welfare",29
"the wines",29
"their blog",29
"their community",29
"their entire",29
"their fellow",29
"their hair",29
"their past",29
"their rights",29
"their story",29
"there early",29
"there ever",29
"these for",29
"they beat",29
"they became",29
"they begin",29
"they decide",29
"they heard",29
"things don",29
"think not",29
"think with",29
"this decision",29
"this latest",29
"this simple",29
"those at",29
"those new",29
"threatens to",29
"three goals",29
"three month",29
"three new",29
"three pointers",29
"throat and",29
"through saturday",29
"throwing the",29
"thursday after",29
"thursday for",29
"till next",29
"time can",29
"time where",29
"time would",29
"tips to",29
"to 0",29
"to 75",29
"to account",29
"to afghanistan",29
"to coast",29
"to curb",29
"to door",29
"to freeze",29
"to function",29
"to immediately",29
"to interact",29
"to italy",29
"to opt",29
"to partner",29
"to rally",29
"to react",29
"to santa",29
"to scream",29
"to shore",29
"to soak",29
"to struggle",29
"to sunday",29
"to things",29
"to tour",29
"to yell",29
"today now",29
"together by",29
"tom and",29
"tomato and",29
"tonight thanks",29
"too damn",29
"too quickly",29
"took away",29
"top i",29
"top ranked",29
"tough but",29
"tough time",29
"toy story",29
"track is",29
"trailer for",29
"train with",29
"treat me",29
"treat the",29
"trial on",29
"try one",29
"tuesday on",29
"turn left",29
"tweet more",29
"tweet with",29
"two blocks",29
"two game",29
"two have",29
"u but",29
"uc berkeley",29
"under fire",29
"understanding and",29
"until midnight",29
"until tomorrow",29
"up new",29
"up twitter",29
"up where",29
"ur so",29
"us do",29
"use up",29
"usually a",29
"ve hit",29
"ve lived",29
"ve told",29
"very strange",29
"violated the",29
"violations of",29
"virginia tech",29
"virtually every",29
"w us",29
"wait is",29
"waits for",29
"walking away",29
"want what",29
"war the",29
"was 17",29
"was 9",29
"was best",29
"was black",29
"was certainly",29
"was drafted",29
"was gay",29
"was indicted",29
"was interesting",29
"was mad",29
"was married",29
"was nominated",29
"was ordered",29
"was possible",29
"was second",29
"was turned",29
"was writing",29
"watch all",29
"waves of",29
"way because",29
"we cant",29
"we enjoy",29
"we grow",29
"we often",29
"we on",29
"we remember",29
"web sites",29
"wednesday as",29
"wednesday on",29
"wednesday with",29
"week there",29
"weeks on",29
"weeks or",29
"well all",29
"well do",29
"well hello",29
"well wishes",29
"went the",29
"were as",29
"were closed",29
"were mostly",29
"were often",29
"were stolen",29
"were treated",29
"what its",29
"where its",29
"which represents",29
"while many",29
"who bought",29
"who comes",29
"who haven",29
"who hit",29
"whole different",29
"will support",29
"will walk",29
"win today",29
"winds and",29
"wine country",29
"wise to",29
"with 18",29
"with full",29
"with getting",29
"with ideas",29
"with regard",29
"with reporters",29
"with strong",29
"with yourself",29
"won their",29
"woody allen",29
"work after",29
"work all",29
"work too",29
"working so",29
"works i",29
"world can",29
"world needs",29
"world so",29
"world what",29
"would cut",29
"would turn",29
"wrap and",29
"writing that",29
"year veteran",29
"yes of",29
"yesterday at",29
"yesterday in",29
"yet when",29
"york giants",29
"you belong",29
"you build",29
"you definitely",29
"you doin",29
"you finally",29
"you girls",29
"you head",29
"you mr",29
"you needed",29
"you noticed",29
"you playing",29
"you sign",29
"you smell",29
"you text",29
"you tube",29
"you wont",29
"your article",29
"your bio",29
"your community",29
"your finger",29
"your pick",29
"your relationship",29
"your students",29
"your top",29
"your writing",29
"yourself for",29
"yourself that",29
"youtube videos",29
"0 8",28
"0 run",28
"000 fine",28
"05 p",28
"1 99",28
"1 mile",28
"10 9",28
"10 mins",28
"10 people",28
"100 and",28
"100 days",28
"1000 followers",28
"11 4",28
"12 4",28
"17 at",28
"18 of",28
"2 that",28
"2 win",28
"20 30",28
"20 for",28
"20 times",28
"2010 after",28
"2010 as",28
"2011 2012",28
"21 of",28
"21 years",28
"25 a",28
"28 and",28
"28 percent",28
"3 12",28
"3 15",28
"3 seconds",28
"30 i",28
"43 percent",28
"50 p",28
"50 per",28
"50 year",28
"a 2011",28
"a 36",28
"a buzz",28
"a cancer",28
"a candy",28
"a contact",28
"a cook",28
"a craft",28
"a cruise",28
"a document",28
"a finger",28
"a flood",28
"a frame",28
"a genuine",28
"a gig",28
"a jacket",28
"a lesbian",28
"a licensed",28
"a main",28
"a missing",28
"a mortgage",28
"a myth",28
"a p",28
"a pay",28
"a peak",28
"a pickup",28
"a prescription",28
"a priest",28
"a qb",28
"a rose",28
"a shared",28
"a shoulder",28
"a spectacular",28
"a statewide",28
"a strategic",28
"a taco",28
"a tag",28
"a tentative",28
"a throw",28
"a towel",28
"a used",28
"a useful",28
"a van",28
"a vegetable",28
"a workshop",28
"about moving",28
"about themselves",28
"above i",28
"absolutely loved",28
"accordance with",28
"accounts of",28
"accused the",28
"across my",28
"acting as",28
"activities that",28
"actually like",28
"add on",28
"addressing the",28
"administration officials",28
"admire the",28
"adults who",28
"advertising and",28
"after dark",28
"after today",28
"again because",28
"again is",28
"again she",28
"agree the",28
"agreed and",28
"airport in",28
"alice in",28
"all pro",28
"almost any",28
"also gave",28
"also helps",28
"also of",28
"also this",28
"also won",28
"although not",28
"always go",28
"am today",28
"amazing time",28
"american legion",28
"among us",28
"an academic",28
"an actress",28
"an after",28
"an automatic",28
"an elderly",28
"an endless",28
"an entry",28
"an equally",28
"an especially",28
"an insurance",28
"and 2008",28
"and ate",28
"and carried",28
"and central",28
"and chill",28
"and christian",28
"and closed",28
"and comfort",28
"and craft",28
"and daniel",28
"and defense",28
"and determined",28
"and directed",28
"and discovered",28
"and draw",28
"and electric",28
"and fine",28
"and following",28
"and grace",28
"and heading",28
"and info",28
"and italian",28
"and jim",28
"and johnson",28
"and laughing",28
"and legs",28
"and lovely",28
"and offering",28
"and patrick",28
"and performing",28
"and pretend",28
"and radio",28
"and remove",28
"and romney",28
"and sad",28
"and sarah",28
"and search",28
"and shows",28
"and soft",28
"and sons",28
"and supporters",28
"and thousands",28
"and tons",28
"and wearing",28
"anheuser busch",28
"annual conference",28
"another woman",28
"answer for",28
"answered the",28
"any word",28
"any worse",28
"anything other",28
"appearing in",28
"approval for",28
"are bringing",28
"are busy",28
"are covered",28
"are dealing",28
"are included",28
"are limited",28
"are possible",28
"are sometimes",28
"are spending",28
"are unable",28
"arms around",28
"army and",28
"as 1",28
"aside and",28
"assets and",28
"assume you",28
"at east",28
"at issue",28
"at lake",28
"at penn",28
"at state",28
"at texas",28
"attention in",28
"authorities have",28
"awards for",28
"awesome thank",28
"aww thank",28
"b b",28
"back d",28
"back story",28
"background checks",28
"bag i",28
"ball with",28
"be apart",28
"be bad",28
"be born",28
"be counted",28
"be finished",28
"be fully",28
"be healthy",28
"be killed",28
"be present",28
"be reading",28
"be returned",28
"be we",28
"beach is",28
"beautiful morning",28
"became one",28
"becomes more",28
"been removed",28
"been written",28
"beer that",28
"beers in",28
"best but",28
"best on",28
"best that",28
"bet he",28
"better understand",28
"between 2",28
"big blue",28
"big name",28
"big ups",28
"billion for",28
"black beans",28
"black history",28
"black hole",28
"black on",28
"blame him",28
"bless the",28
"blog in",28
"blog it",28
"blogging and",28
"blow out",28
"blown out",28
"blue line",28
"boat and",28
"bodies were",28
"bold and",28
"book as",28
"book signing",28
"books from",28
"boss and",28
"bound for",28
"brag about",28
"breakfast for",28
"breakfast is",28
"breakfast with",28
"brother of",28
"brought home",28
"building up",28
"built to",28
"bureau s",28
"bush administration",28
"businesses are",28
"busy to",28
"but back",28
"but despite",28
"but great",28
"but must",28
"buy tickets",28
"by 20",28
"by mr",28
"by only",28
"by paul",28
"by reading",28
"by watching",28
"c j",28
"called up",28
"cameras and",28
"campus and",28
"can improve",28
"can in",28
"can probably",28
"can speak",28
"cannot see",28
"card the",28
"care but",28
"care is",28
"carrots and",28
"causes of",28
"center as",28
"central to",28
"certain amount",28
"certain to",28
"challenges of",28
"changed it",28
"charges were",28
"chicago cubs",28
"chicken soup",28
"child for",28
"child pornography",28
"children that",28
"chill with",28
"choice in",28
"chose not",28
"christmas cards",28
"church at",28
"claims and",28
"claims the",28
"class the",28
"class we",28
"clean your",28
"clear up",28
"clients are",28
"clients in",28
"cling to",28
"closed today",28
"closure of",28
"club for",28
"co uk",28
"code is",28
"colors are",28
"come close",28
"comes at",28
"comic books",28
"coming with",28
"comments to",28
"commercial and",28
"committee s",28
"common with",28
"community colleges",28
"community for",28
"community members",28
"companies including",28
"complete a",28
"complex in",28
"conditions that",28
"conflict with",28
"construction on",28
"continue with",28
"contracts with",28
"converted to",28
"cookies are",28
"cookies for",28
"cost about",28
"could join",28
"could this",28
"counties and",28
"country as",28
"country has",28
"county commissioners",28
"county judge",28
"county residents",28
"craft room",28
"crazy with",28
"cream or",28
"credit union",28
"culture that",28
"cut them",28
"cuts for",28
"cuz we",28
"d seen",28
"daddy s",28
"damn near",28
"dangerous and",28
"data for",28
"dating back",28
"day everyday",28
"day happy",28
"day thanks",28
"day trip",28
"day two",28
"days they",28
"days this",28
"dean of",28
"debut album",28
"december the",28
"declared that",28
"declared the",28
"delivery of",28
"department store",28
"depiction of",28
"descriptions of",28
"did as",28
"did our",28
"did see",28
"didnt even",28
"different colors",28
"directly in",28
"directly with",28
"discussions with",28
"disney channel",28
"display in",28
"do feel",28
"do hope",28
"do she",28
"does in",28
"dog food",28
"doing homework",28
"dominated the",28
"doubt i",28
"doubt in",28
"down her",28
"down is",28
"downey jr",28
"draft is",28
"drafted by",28
"dress in",28
"dresses and",28
"drive back",28
"drivers to",28
"e reader",28
"early april",28
"early but",28
"early childhood",28
"early today",28
"eat some",28
"else they",28
"embrace it",28
"employees were",28
"end at",28
"end on",28
"enforcement of",28
"english is",28
"enough so",28
"entirely different",28
"etsy shop",28
"even need",28
"event but",28
"events at",28
"ever for",28
"everyday life",28
"everyone but",28
"everyone loves",28
"evolution of",28
"except to",28
"exciting new",28
"exempt from",28
"expect them",28
"eye opening",28
"facts about",28
"facts of",28
"falling for",28
"falls on",28
"family business",28
"family life",28
"family owned",28
"farm and",28
"fault i",28
"feature film",28
"feature in",28
"features the",28
"feb 1",28
"federal prison",28
"feels the",28
"few questions",28
"film in",28
"films and",28
"finally decided",28
"finally done",28
"finally had",28
"finally here",28
"finally home",28
"finally meet",28
"financial and",28
"finds the",28
"finger on",28
"finish off",28
"first at",28
"first draft",28
"first impression",28
"first or",28
"fits the",28
"five in",28
"fix this",28
"fled the",28
"flights to",28
"flip side",28
"flood of",28
"follow follow",28
"follow looking",28
"followers of",28
"following year",28
"follows back",28
"foot long",28
"for always",28
"for baseball",28
"for cancer",28
"for chicago",28
"for education",28
"for international",28
"for living",28
"for members",28
"for moving",28
"for ohio",28
"for opening",28
"for ourselves",28
"for pictures",28
"for police",28
"for prom",28
"for support",28
"for thousands",28
"for treatment",28
"for tv",28
"for valentine",28
"for very",28
"ford motor",28
"forefront of",28
"forgot i",28
"forgot that",28
"frame and",28
"francis howell",28
"french and",28
"friday after",28
"friends about",28
"from 2008",28
"from afar",28
"from using",28
"frustrated with",28
"full service",28
"fun than",28
"fun tonight",28
"function of",28
"gain the",28
"gathered in",28
"get behind",28
"get bored",28
"get good",28
"get help",28
"get is",28
"get old",28
"gets into",28
"getting over",28
"getting things",28
"gift shop",28
"gift that",28
"gingrich s",28
"girl from",28
"gives him",28
"glad your",28
"go where",28
"god gave",28
"god knows",28
"going all",28
"going at",28
"gold in",28
"gone too",28
"good shape",28
"good shit",28
"good vibes",28
"got hurt",28
"got mad",28
"gotta keep",28
"government spending",28
"great evening",28
"great is",28
"great man",28
"great minds",28
"great post",28
"great you",28
"greatly appreciated",28
"ground floor",28
"group will",28
"groups to",28
"grow to",28
"guest speaker",28
"gun to",28
"guns and",28
"guy just",28
"guy like",28
"guys out",28
"had lunch",28
"hands up",28
"happen when",28
"happened with",28
"happening on",28
"harm to",28
"has appeared",28
"has built",28
"has paid",28
"has picked",28
"has run",28
"has several",28
"hate school",28
"hats and",28
"have managed",28
"have planned",28
"have recently",28
"have sent",28
"he almost",28
"he brings",28
"he replied",28
"he tries",28
"he understands",28
"heading down",28
"heads the",28
"heard i",28
"hearts of",28
"heat is",28
"heavy rain",28
"held for",28
"hello how",28
"help is",28
"helps the",28
"her go",28
"her into",28
"her more",28
"hey all",28
"hey now",28
"hey u",28
"hi we",28
"highest in",28
"him 3",28
"him around",28
"him know",28
"him through",28
"himself on",28
"himself the",28
"his department",28
"his plans",28
"his school",28
"his sons",28
"home tonight",28
"honestly say",28
"hour long",28
"hours the",28
"hours we",28
"houston and",28
"how different",28
"how fun",28
"how happy",28
"however they",28
"human race",28
"husband who",28
"i close",28
"i covered",28
"i cry",28
"i especially",28
"i opted",28
"i repeat",28
"identified by",28
"ignore it",28
"im bout",28
"image to",28
"in 14",28
"in 140",28
"in 16",28
"in 1957",28
"in 1965",28
"in 25",28
"in 50",28
"in accordance",28
"in age",28
"in alabama",28
"in alaska",28
"in anything",28
"in before",28
"in death",28
"in developing",28
"in egypt",28
"in fear",28
"in foster",28
"in greater",28
"in hospital",28
"in libya",28
"in mke",28
"in nearby",28
"in position",28
"in production",28
"in russia",28
"in seeing",28
"in tow",28
"in usa",28
"in work",28
"increases the",28
"industry that",28
"instead we",28
"intention to",28
"intro to",28
"ipad 2",28
"ireland and",28
"is 9",28
"is dying",28
"is enjoying",28
"is everywhere",28
"is fair",28
"is included",28
"is inevitable",28
"is president",28
"is quick",28
"is serious",28
"is somewhat",28
"is staying",28
"is through",28
"it contains",28
"it during",28
"it lasts",28
"it stop",28
"its amazing",28
"its full",28
"its head",28
"its more",28
"its official",28
"its two",28
"its worth",28
"j c",28
"james bond",28
"james is",28
"jan brewer",28
"jazz and",28
"jefferson city",28
"job you",28
"joe paterno",28
"jokes and",28
"june 15",28
"june 8",28
"just add",28
"just became",28
"just buy",28
"just returned",28
"just throw",28
"just working",28
"justice in",28
"keep talking",28
"keeping track",28
"kelly s",28
"kick some",28
"kick the",28
"kids get",28
"kings of",28
"kitchen with",28
"knock off",28
"know as",28
"know because",28
"knows you",28
"last call",28
"last place",28
"last quarter",28
"last tuesday",28
"late afternoon",28
"late thursday",28
"laughter and",28
"launching a",28
"laundry and",28
"learned so",28
"learning that",28
"least this",28
"leave their",28
"let anyone",28
"let everyone",28
"lets make",28
"lie in",28
"life long",28
"life now",28
"like another",28
"like who",28
"likes a",28
"lil bit",28
"lil bro",28
"link i",28
"link on",28
"lion king",28
"literature and",28
"little italy",28
"little red",28
"live chat",28
"live i",28
"ll dm",28
"ll hear",28
"ll pay",28
"local police",28
"look after",28
"look very",28
"louis region",28
"love by",28
"loving and",28
"low for",28
"lower level",28
"lucky that",28
"m 10",28
"m even",28
"maintaining the",28
"make time",28
"makers of",28
"makes its",28
"making of",28
"march 2010",28
"march 23",28
"march 29",28
"mark in",28
"marked by",28
"mass transit",28
"match with",28
"may it",28
"me another",28
"me baby",28
"me better",28
"me can",28
"me hope",28
"me mad",28
"me o",28
"me saying",28
"me ur",28
"me yesterday",28
"mean by",28
"mean for",28
"means more",28
"measure would",28
"meet new",28
"meeting up",28
"melt the",28
"memorial service",28
"men with",28
"mess of",28
"mile high",28
"miles north",28
"million that",28
"mirror and",28
"miss our",28
"missed that",28
"mistaken for",28
"mix up",28
"mixed up",28
"month as",28
"month long",28
"more complex",28
"most difficult",28
"mothers and",28
"motivated by",28
"movie s",28
"movies that",28
"much at",28
"much much",28
"much pain",28
"multitude of",28
"music was",28
"my apologies",28
"my damn",28
"my internet",28
"my picture",28
"my posts",28
"my relationship",28
"my response",28
"my senior",28
"my workout",28
"n cheese",28
"nails done",28
"nat l",28
"national football",28
"natural and",28
"nearly 100",28
"nearly impossible",28
"needs is",28
"neighborhood of",28
"never has",28
"never look",28
"never win",28
"new account",28
"new age",28
"new deal",28
"new design",28
"new i",28
"new series",28
"next project",28
"nice weather",28
"nicolas batum",28
"night she",28
"no go",28
"no right",28
"not any",28
"not end",28
"not happen",28
"not liking",28
"not lost",28
"not tired",28
"not unusual",28
"not using",28
"notes the",28
"nothing left",28
"nothing less",28
"now haha",28
"now lives",28
"now playing",28
"now up",28
"now watching",28
"nowhere near",28
"number that",28
"nyc and",28
"nyc i",28
"obama for",28
"objected to",28
"obviously we",28
"of abuse",28
"of akron",28
"of beef",28
"of best",28
"of commercial",28
"of concern",28
"of conspiracy",28
"of construction",28
"of darkness",28
"of domestic",28
"of fuel",28
"of furniture",28
"of george",28
"of glory",28
"of growth",28
"of individual",28
"of ingredients",28
"of injuries",28
"of intent",28
"of jersey",28
"of kindness",28
"of line",28
"of live",28
"of market",28
"of memories",28
"of miami",28
"of musical",28
"of need",28
"of november",28
"of oakland",28
"of october",28
"of pressure",28
"of pure",28
"of raw",28
"of really",28
"of saturday",28
"of shooting",28
"of value",28
"of wind",28
"of ya",28
"offensive tackle",28
"offering to",28
"office as",28
"officer s",28
"oh thanks",28
"ok good",28
"old ones",28
"on abc",28
"on around",28
"on business",28
"on camera",28
"on capitol",28
"on draft",28
"on five",28
"on mother",28
"on next",28
"on trying",28
"one cares",28
"one final",28
"one player",28
"one today",28
"one very",28
"or had",28
"or put",28
"organization of",28
"organization to",28
"organized and",28
"other details",28
"other sources",28
"other we",28
"our final",28
"our only",28
"ourselves in",28
"out no",28
"out not",28
"out those",28
"owe you",28
"paid out",28
"parmesan cheese",28
"partner and",28
"party time",28
"past it",28
"past month",28
"people if",28
"people than",28
"peppers and",28
"performed at",28
"performed in",28
"performing in",28
"pet peeve",28
"photos on",28
"pic is",28
"pick to",28
"pickup truck",28
"picture in",28
"piece is",28
"pinch hitter",28
"place when",28
"places you",28
"planned on",28
"planning commission",28
"plant that",28
"plastic surgery",28
"plates and",28
"platform for",28
"play was",28
"player s",28
"playing well",28
"plea agreement",28
"police found",28
"pool with",28
"popular and",28
"pork and",28
"post as",28
"post of",28
"posted about",28
"posts on",28
"potato salad",28
"powell s",28
"practice with",28
"praise god",28
"prayer and",28
"prayers and",28
"present for",28
"presentation of",28
"presented with",28
"pretty but",28
"pretty cute",28
"pretty darn",28
"price was",28
"profit from",28
"progressive field",28
"prosecutors have",28
"prospects for",28
"public in",28
"punk d",28
"purpose in",28
"pushed to",28
"putting my",28
"putting out",28
"q why",28
"questions you",28
"r s",28
"race at",28
"raise their",28
"ran away",28
"range in",28
"rates to",28
"rather see",28
"re down",28
"re following",28
"re wrong",28
"reading my",28
"reading that",28
"realization that",28
"really an",28
"really busy",28
"really tired",28
"reasons the",28
"rebounds in",28
"recent interview",28
"recently that",28
"recognized as",28
"record breaking",28
"relations with",28
"remain at",28
"republicans who",28
"request of",28
"reserve university",28
"restaurant with",28
"returned the",28
"revenue of",28
"richmond va",28
"right decision",28
"rights in",28
"road from",28
"robert griffin",28
"roll and",28
"roll with",28
"romney the",28
"rose from",28
"round series",28
"rt as",28
"rt breaking",28
"rt lol",28
"rt where",28
"rule the",28
"running from",28
"runs for",28
"ryan said",28
"s 1st",28
"s 2011",28
"s administration",28
"s bank",28
"s christmas",28
"s claims",28
"s coach",28
"s commitment",28
"s due",28
"s favor",28
"s five",28
"s gotten",28
"s help",28
"s legacy",28
"s menu",28
"s message",28
"s online",28
"s phone",28
"s production",28
"s republican",28
"s safety",28
"s site",28
"s star",28
"s talking",28
"s they",28
"s unique",28
"s were",28
"s writing",28
"s yours",28
"sad about",28
"safe trip",28
"said any",28
"said sunday",28
"sales were",28
"same but",28
"same shit",28
"saturday was",28
"save for",28
"save lives",28
"saying to",28
"says something",28
"scene where",28
"school will",28
"science center",28
"season 3",28
"seattle and",28
"seeing some",28
"selected for",28
"self publishing",28
"senior citizens",28
"series for",28
"session in",28
"settled down",28
"several thousand",28
"she isn",28
"she liked",28
"she only",28
"shit just",28
"shoes for",28
"shoes on",28
"shooting of",28
"shop i",28
"shop is",28
"shot was",28
"should stay",28
"should use",28
"show can",28
"showing you",28
"shy of",28
"signed to",28
"since 2000",28
"since january",28
"single family",28
"sitting and",28
"sleeping on",28
"slept on",28
"small part",28
"smiles and",28
"smith was",28
"smith who",28
"so delicious",28
"so quick",28
"so special",28
"so strong",28
"so welcome",28
"soil and",28
"some women",28
"some wonderful",28
"someone a",28
"someone from",28
"something called",28
"song was",28
"southeast portland",28
"spain s",28
"speak out",28
"speaking with",28
"special is",28
"spices and",28
"sport and",28
"spot the",28
"spotted the",28
"spring game",28
"square in",28
"staff for",28
"stand it",28
"stars of",28
"start ups",28
"state attorney",28
"state i",28
"state tax",28
"stay and",28
"staying on",28
"stemming from",28
"step and",28
"stepped in",28
"still just",28
"still look",28
"still we",28
"stock in",28
"stop tweeting",28
"stops and",28
"story at",28
"street for",28
"street i",28
"street with",28
"stress and",28
"stressed that",28
"strip club",28
"stronger and",28
"struggle for",28
"students can",28
"studies show",28
"studio in",28
"stuff about",28
"stuff it",28
"stuff we",28
"subject line",28
"suddenly the",28
"surprise i",28
"sweet tea",28
"swept the",28
"t enjoy",28
"t grow",28
"t me",28
"t return",28
"t stick",28
"take no",28
"taking his",28
"taking photos",28
"taking their",28
"target audience",28
"teach a",28
"teachers in",28
"telephone interview",28
"telling her",28
"tells her",28
"than 7",28
"than 70",28
"than 90",28
"than by",28
"than happy",28
"than having",28
"than twice",28
"thank ya",28
"thankfully i",28
"thanks much",28
"that baby",28
"that begins",28
"that cannot",28
"that lets",28
"that nobody",28
"that offer",28
"that plan",28
"that problem",28
"that stupid",28
"that three",28
"the 100th",28
"the 32",28
"the activity",28
"the actress",28
"the advantages",28
"the applicant",28
"the arms",28
"the backs",28
"the bags",28
"the bonds",28
"the branches",28
"the bulldogs",28
"the busiest",28
"the cafeteria",28
"the category",28
"the cdc",28
"the cheap",28
"the confusion",28
"the copyright",28
"the corruption",28
"the dancing",28
"the deer",28
"the degree",28
"the dialogue",28
"the difficult",28
"the dressing",28
"the ear",28
"the er",28
"the excess",28
"the exit",28
"the faces",28
"the factory",28
"the familiar",28
"the firefighters",28
"the flood",28
"the fold",28
"the frog",28
"the george",28
"the glorious",28
"the grove",28
"the harbor",28
"the haters",28
"the healthy",28
"the hiring",28
"the honey",28
"the hopes",28
