"w1","prediction","rank"
"growing","so",10
"growing","the",14
"growing","their",5
"growing","to",7
"growing","trend",9
"growing","up",211
"growing","with",6
"growling","at",4
"grown","a",6
"grown","and",17
"grown","as",3
"grown","for",3
"grown","in",31
"grown","man",30
"grown","on",8
"grown","out",4
"grown","so",12
"grown","tired",6
"grown","to",29
"grown","up",82
"grows","a",5
"grows","and",7
"grows","in",13
"grows","more",3
"grows","on",12
"grows","the",5
"grows","to",6
"grows","up",14
"growth","and",90
"growth","as",9
"growth","but",10
"growth","can",7
"growth","for",11
"growth","from",7
"growth","hormones",4
"growth","i",6
"growth","in",125
"growth","is",34
"growth","of",59
"growth","on",8
"growth","or",10
"growth","rate",17
"growth","spurt",9
"growth","the",12
"growth","to",21
"growth","was",13
"grumpy","about",3
"guantanamo","bay",9
"guarantee","a",9
"guarantee","an",4
"guarantee","it",13
"guarantee","of",17
"guarantee","that",34
"guarantee","you",32
"guaranteed","a",11
"guaranteed","by",5
"guaranteed","for",4
"guaranteed","to",19
"guarantees","the",5
"guard","against",11
"guard","and",24
"guard","at",8
"guard","for",12
"guard","from",11
"guard","i",4
"guard","on",9
"guard","over",3
"guard","to",7
"guard","your",5
"guarded","by",4
"guarded","the",7
"guardian","angel",9
"guardian","of",10
"guarding","the",7
"guards","are",4
"guards","at",5
"guards","in",5
"guards","were",5
"guess","all",9
"guess","at",6
"guess","because",8
"guess","but",22
"guess","for",6
"guess","he",42
"guess","how",9
"guess","i",460
"guess","if",11
"guess","in",9
"guess","is",61
"guess","it",158
"guess","just",5
"guess","my",28
"guess","not",19
"guess","of",3
"guess","on",4
"guess","one",8
"guess","our",4
"guess","that",162
"guess","the",78
"guess","there",23
"guess","they",45
"guess","this",29
"guess","those",6
"guess","to",7
"guess","we",81
"guess","what",171
"guess","when",11
"guess","who",107
"guess","with",4
"guess","you",95
"guessed","it",28
"guessed","that",9
"guessing","and",4
"guessing","he",5
"guessing","it",10
"guessing","since",3
"guessing","that",16
"guest","and",8
"guest","appearance",8
"guest","appearances",5
"guest","at",10
"guest","bedroom",5
"guest","book",3
"guest","house",5
"guest","in",3
"guest","is",5
"guest","list",23
"guest","on",22
"guest","room",16
"guest","speaker",24
"guest","spot",3
"guest","this",4
"guest","will",6
"guests","and",16
"guests","are",16
"guests","at",16
"guests","before",3
"guests","from",8
"guests","have",7
"guests","in",14
"guests","of",5
"guests","on",6
"guests","the",11
"guests","to",21
"guests","who",16
"guests","will",14
"guidance","and",12
"guidance","as",3
"guidance","counselor",8
"guidance","i",4
"guidance","of",12
"guidance","on",8
"guidance","to",7
"guide","and",14
"guide","for",25
"guide","he",3
"guide","is",7
"guide","on",7
"guide","or",6
"guide","that",5
"guide","the",20
"guide","to",73
"guide","us",10
"guide","you",17
"guided","by",22
"guided","tour",9
"guided","tours",4
"guidelines","are",6
"guidelines","for",27
"guidelines","to",10
"guides","us",5
"guiding","the",5
"guild","of",4
"guilt","and",14
"guilt","for",4
"guilt","to",3
"guilt","trip",4
"guilty","about",13
"guilty","and",15
"guilty","as",9
"guilty","but",8
"guilty","by",6
"guilty","for",22
"guilty","in",41
"guilty","of",99
"guilty","or",6
"guilty","pleasures",12
"guilty","that",4
"guilty","to",118
"guilty","until",3
"guilty","when",4
"guinea","pig",10
"guinness","and",5
"guise","of",13
"guitar","and",46
"guitar","at",5
"guitar","for",9
"guitar","in",5
"guitar","lessons",5
"guitar","on",8
"guitar","player",19
"guitar","riffs",3
"guitar","solo",6
"guitar","solos",4
"guitar","with",10
"guitarist","and",8
"guitarist","for",5
"guitarist","who",4
"guitars","and",14
"gulf","coast",23
"gulf","of",34
"gulf","war",7
"gum","and",11
"gum","tree",6
"gummy","bears",11
"gun","a",5
"gun","and",45
"gun","at",14
"gun","control",8
"gun","down",4
"gun","for",6
"gun","in",14
"gun","is",9
"gun","laws",8
"gun","not",3
"gun","on",11
"gun","or",3
"gun","owners",5
"gun","that",9
"gun","to",21
"gun","was",12
"gun","you",4
"guns","and",24
"guns","are",9
"guns","blazing",3
"guns","for",7
"guns","in",12
"guns","n",10
"guns","on",8
"guns","that",4
"guns","to",6
"guns","were",8
"gunshot","wound",21
"gush","about",4
"gust","of",6
"gusts","of",8
"gut","and",13
"gut","feeling",11
"gut","instinct",7
"guts","and",7
"guts","out",5
"guts","to",20
"guy","a",14
"guy","after",5
"guy","all",5
"guy","and",93
"guy","as",12
"guy","asked",5
"guy","at",41
"guy","because",6
"guy","behind",8
"guy","but",34
"guy","can",14
"guy","comes",4
"guy","could",8
"guy","did",9
"guy","does",8
"guy","fieri",7
"guy","for",23
"guy","friends",11
"guy","from",38
"guy","gets",8
"guy","getting",3
"guy","got",8
"guy","had",7
"guy","has",32
"guy","he",51
"guy","how",3
"guy","i",88
"guy","in",122
"guy","is",134
"guy","it",12
"guy","just",27
"guy","mr",3
"guy","much",3
"guy","named",20
"guy","next",11
"guy","not",4
"guy","of",4
"guy","on",46
"guy","or",13
"guy","out",8
"guy","really",6
"guy","right",9
"guy","running",11
"guy","said",14
"guy","says",8
"guy","she",9
"guy","should",6
"guy","so",9
"guy","still",3
"guy","that",96
"guy","the",12
"guy","then",5
"guy","this",6
"guy","to",41
"guy","too",9
"guy","was",48
"guy","we",14
"guy","what",8
"guy","when",7
"guy","who",295
"guy","will",12
"guy","with",70
"guy","would",9
"guy","you",34
"guys","a",26
"guys","about",7
"guys","all",10
"guys","and",92
"guys","are",320
"guys","as",8
"guys","at",34
"guys","be",9
"guys","before",4
"guys","behind",5
"guys","but",26
"guys","came",7
"guys","can",26
"guys","cant",10
"guys","could",12
"guys","did",25
"guys","do",69
"guys","down",7
"guys","first",4
"guys","for",34
"guys","from",17
"guys","get",35
"guys","give",4
"guys","go",20
"guys","got",16
"guys","had",21
"guys","have",104
"guys","he",6
"guys","i",139
"guys","in",95
"guys","is",16
"guys","it",26
"guys","just",29
"guys","know",31
"guys","like",38
"guys","made",12
"guys","make",18
"guys","making",4
"guys","not",6
"guys","now",9
"guys","off",4
"guys","on",71
"guys","or",6
"guys","out",21
"guys","over",7
"guys","playing",12
"guys","running",5
"guys","said",5
"guys","should",42
"guys","so",37
"guys","some",6
"guys","still",16
"guys","that",77
"guys","the",23
"guys","there",11
"guys","they",11
"guys","think",31
"guys","though",4
"guys","to",54
"guys","today",10
"guys","totally",3
"guys","up",12
"guys","was",5
"guys","we",38
"guys","were",53
"guys","what",15
"guys","who",101
"guys","will",36
"guys","with",25
"guys","would",18
"guys","you",31
"gwyneth","paltrow",8
"gym","a",5
"gym","and",33
"gym","as",4
"gym","class",18
"gym","for",15
"gym","in",22
"gym","is",19
"gym","membership",7
"gym","or",9
"gym","teacher",6
"gym","that",5
"gym","the",3
"gym","to",16
"gym","was",5
"gym","with",16
"gymnastics","and",4
"h","a",4
"h","e",4
"h","h",12
"ha","ha",276
"ha","he",10
"ha","not",10
"ha","the",10
"habit","and",6
"habit","i",7
"habit","is",7
"habit","of",62
"habit","that",4
"habit","to",7
"habitat","for",34
"habitat","he",4
"habitat","is",5
"habits","and",25
"habits","i",4
"habits","in",4
"habits","to",5
"hacked","a",3
"hacked","or",5
"hacked","to",4
"hacking","and",4
"had","a",4535
"had","about",39
"had","access",19
"had","actually",16
"had","all",88
"had","allowed",13
"had","already",152
"had","an",522
"had","and",71
"had","another",75
"had","anticipated",10
"had","any",100
"had","anyone",6
"had","anything",16
"had","around",3
"had","as",31
"had","asked",47
"had","at",54
"had","attended",14
"had","awesome",3
"had","back",11
"had","bad",6
"had","because",3
"had","become",56
"had","been",1671
"had","before",9
"had","begun",25
"had","better",48
"had","big",11
"had","both",9
"had","bought",22
"had","but",14
"had","by",25
"had","called",22
"had","cancer",11
"had","caught",4
"had","changed",28
"had","checked",4
"had","chocolate",3
"had","chosen",19
"had","consumed",3
"had","cut",11
"had","dark",3
"had","decided",32
"had","died",38
"had","dinner",31
"had","done",83
"had","down",3
"had","drawn",4
"had","dreams",7
"had","dropped",18
"had","during",6
"had","earlier",9
"had","either",9
"had","enough",79
"had","ever",61
"had","every",17
"had","everything",18
"had","exactly",3
"had","excellent",6
"had","expected",38
"had","failed",25
"had","fallen",42
"had","far",6
"had","few",9
"had","figured",4
"had","first",5
"had","five",27
"had","followed",8
"had","for",68
"had","forgotten",26
"had","found",39
"had","four",31
"had","friends",12
"had","from",16
"had","fun",110
"had","given",59
"had","gone",87
"had","good",34
"had","gotten",53
"had","great",48
"had","grown",28
"had","had",47
"had","half",4
"had","happened",50
"had","he",32
"had","healthy",3
"had","heard",59
"had","helped",15
"had","her",76
"had","hidden",6
"had","high",9
"had","higher",6
"had","him",39
"had","his",98
"had","hit",21
"had","hoped",66
"had","hosted",3
"had","hours",6
"had","i",79
"had","in",211
"had","indeed",3
"had","is",6
"had","it",195
"had","its",54
"had","joined",12
"had","just",230
"had","kept",12
"had","kids",10
"had","killed",6
"had","known",29
"had","last",21
"had","left",82
"had","less",17
"had","let",10
"had","listened",3
"had","little",35
"had","long",19
"had","lost",58
"had","lots",29
"had","luck",6
"had","lunch",31
"had","made",103
"had","many",34
"had","married",6
"had","me",114
"had","mentioned",11
"had","million",11
"had","money",12
"had","months",5
"had","more",130
"had","much",36
"had","multiple",9
"had","my",201
"had","never",156
"had","new",6
"had","nice",6
"had","nightmares",7
"had","no",590
"had","none",7
"had","not",727
"had","nothing",62
"had","noticed",10
"had","now",12
"had","of",17
"had","offered",11
"had","often",4
"had","on",88
"had","one",216
"had","only",82
"had","or",9
"had","originally",13
"had","other",20
"had","our",57
"had","out",7
"had","over",21
"had","owned",5
"had","passed",25
"had","people",16
"had","picked",12
"had","pizza",5
"had","planned",56
"had","plans",6
"had","played",22
"had","plenty",34
"had","power",7
"had","probably",7
"had","problems",25
"had","promised",11
"had","purchased",9
"had","put",22
"had","questioned",4
"had","quite",17
"had","read",25
"had","real",9
"had","really",23
"had","received",52
"had","recently",32
"had","red",4
"had","risen",11
"had","room",4
"had","run",22
"had","said",44
"had","sat",5
"had","seen",84
"had","sent",22
"had","set",26
"had","seven",12
"had","several",28
"had","shown",12
"had","since",24
"had","slipped",6
"had","so",129
"had","sold",14
"had","some",323
"had","someone",18
"had","something",58
"had","started",41
"had","stayed",13
"had","stolen",7
"had","students",5
"had","success",13
"had","such",67
"had","suggested",7
"had","surgery",23
"had","taken",73
"had","tears",6
"had","that",121
"had","the",1098
"had","their",92
"had","them",50
"had","there",4
"had","these",17
"had","they",24
"had","this",134
"had","those",12
"had","thought",26
"had","three",80
"had","thrown",10
"had","time",78
"had","to",2659
"had","told",37
"had","too",30
"had","tried",35
"had","trouble",46
"had","turned",19
"had","two",176
"had","up",11
"had","us",17
"had","used",26
"had","very",31
"had","views",3
"had","waited",7
"had","walked",10
"had","wanted",23
"had","was",20
"had","watched",7
"had","water",4
"had","way",3
"had","we",20
"had","what",12
"had","when",20
"had","while",4
"had","with",62
"had","won",43
"had","wonderful",8
"had","worked",41
"had","worn",5
"had","written",28
"had","years",7
"had","yet",31
"had","you",28
"had","your",13
"had","zero",6
"haha","i",454
"hail","and",13
"hail","in",6
"hail","mary",8
"hail","storm",9
"hail","the",16
"hails","from",8
"hair","all",4
"hair","and",138
"hair","as",11
"hair","at",11
"hair","back",12
"hair","black",3
"hair","body",3
"hair","but",16
"hair","care",21
"hair","color",21
"hair","cut",58
"hair","does",10
"hair","done",38
"hair","down",9
"hair","dryer",9
"hair","dye",5
"hair","even",3
"hair","extensions",10
"hair","for",23
"hair","grow",5
"hair","growth",4
"hair","has",13
"hair","he",9
"hair","i",43
"hair","in",42
"hair","is",105
"hair","it",20
"hair","just",7
"hair","looked",6
"hair","makeup",7
"hair","no",4
"hair","of",12
"hair","on",30
"hair","once",3
"hair","or",13
"hair","out",19
"hair","pulled",4
"hair","salon",12
"hair","she",11
"hair","styling",4
"hair","that",16
"hair","the",8
"hair","they",6
"hair","up",4
"hair","was",29
"hair","when",7
"hair","will",9
"haircut","though",3
"hairs","and",5
"haiti","and",8
"haiti","has",5
"haiti","in",6
"haiti","the",3
"half","a",177
"half","after",7
"half","ago",16
"half","an",84
"half","and",71
"half","as",47
"half","away",6
"half","before",7
"half","but",28
"half","by",9
"half","century",5
"half","day",27
"half","down",3
"half","dozen",20
"half","empty",8
"half","for",17
"half","from",12
"half","full",19
"half","goes",3
"half","has",6
"half","hour",71
"half","hours",28
"half","i",16
"half","if",5
"half","in",28
"half","is",14
"half","it",13
"half","later",8
"half","made",3
"half","marathon",62
"half","men",18
"half","mile",7
"half","moon",18
"half","of",568
"half","off",42
"half","on",24
"half","or",9
"half","our",6
"half","over",6
"half","sister",4
"half","so",10
"half","that",23
"half","the",256
"half","their",12
"half","time",25
"half","to",33
"half","was",15
"half","way",59
"half","we",11
"half","weeks",5
"half","what",4
"half","when",20
"half","with",19
"half","year",5
"half","years",20
"halfway","around",6
"halfway","done",10
"halfway","down",7
"halfway","house",8
"halfway","point",11
"halfway","there",8
"halfway","through",55
"halfway","to",12
"hall","a",12
"hall","and",52
"hall","at",19
"hall","but",3
"hall","by",4
"hall","for",14
"hall","from",9
"hall","has",6
"hall","i",12
"hall","in",30
"hall","is",19
"hall","it",9
"hall","meeting",29
"hall","meetings",14
"hall","of",269
"hall","on",28
"hall","or",5
"hall","the",11
"hall","to",13
"hall","was",18
"hall","where",10
"hall","who",9
"hall","with",18
"hallmark","channel",13
"hallmark","of",15
"halloween","and",11
"halloween","costume",28
"halloween","costumes",16
"halloween","party",14
"hallows","part",10
"halls","of",18
"hallway","and",9
"hallway","she",3
"halt","the",10
"halted","in",6
"halve","the",5
"halves","and",5
"ham","and",22
"ham","cheese",6
"ham","from",4
"ham","with",7
"hamburgers","and",5
"hamilton","a",3
"hamilton","and",11
"hamilton","hit",5
"hamilton","i",3
"hamilton","is",13
"hamilton","ontario",3
"hammer","and",16
"hammer","to",5
"hammock","and",4
"hammond","and",4
"hampered","by",7
"hampshire","and",4
"hand","a",15
"hand","after",5
"hand","and",155
"hand","are",9
"hand","as",19
"hand","at",32
"hand","because",6
"hand","before",4
"hand","but",20
"hand","by",9
"hand","can",6
"hand","did",4
"hand","down",9
"hand","for",31
"hand","from",8
"hand","gestures",3
"hand","give",3
"hand","grenades",5
"hand","has",11
"hand","he",14
"hand","held",8
"hand","him",7
"hand","how",4
"hand","i",71
"hand","if",20
"hand","in",106
"hand","into",7
"hand","is",39
"hand","it",31
"hand","make",5
"hand","me",7
"hand","no",5
"hand","not",4
"hand","of",43
"hand","off",7
"hand","on",46
"hand","one",3
"hand","or",16
"hand","out",40
"hand","over",35
"hand","picked",4
"hand","said",5
"hand","signals",5
"hand","so",11
"hand","that",30
"hand","the",36
"hand","there",12
"hand","this",4
"hand","though",3
"hand","through",4
"hand","to",57
"hand","was",23
"hand","we",13
"hand","went",4
"hand","what",4
"hand","when",17
"hand","with",34
"hand","would",3
"hand","you",18
"handbag","and",5
"handed","a",12
"handed","down",26
"handed","him",12
"handed","it",11
"handed","me",15
"handed","my",3
"handed","out",41
"handed","over",19
"handed","the",21
"handed","to",12
"handful","of",214
"handfuls","of",9
"handing","out",39
"handing","them",4
"handinhand","with",4
"handle","a",23
"handle","all",14
"handle","and",14
"handle","any",3
"handle","both",3
"handle","it",67
"handle","multiple",4
"handle","of",10
"handle","on",18
"handle","so",6
"handle","that",19
"handle","the",70
"handle","this",22
"handle","we",7
"handled","by",13
"handled","it",15
"handled","that",6
"handled","the",28
"handled","this",5
"handles","and",5
"handles","for",3
"handles","the",8
"handles","this",4
"handling","it",5
"handling","the",23
"handmade","and",5
"handmade","gifts",9
"hands","a",8
"hands","all",4
"hands","and",105
"hands","are",30
"hands","around",8
"hands","at",9
"hands","but",13
"hands","by",3
"hands","dirty",11
"hands","down",65
"hands","during",3
"hands","every",3
"hands","for",6
"hands","free",3
"hands","full",17
"hands","go",3
"hands","i",23
"hands","if",7
"hands","in",43
"hands","is",9
"hands","it",10
"hands","no",4
"hands","of",139
"hands","off",6
"hands","on",106
"hands","out",13
"hands","over",6
"hands","she",3
"hands","so",6
"hands","that",12
"hands","the",14
"hands","then",10
"hands","through",3
"hands","to",34
"hands","together",7
"hands","up",18
"hands","were",15
"hands","when",5
"hands","with",40
"hands","you",10
"handsome","husband",4
"handsome","man",5
"handsome","that",3
"handson","experience",8
"handson","learning",6
"handwriting","and",4
"handwritten","note",8
"handwritten","notes",6
"handy","at",4
"handy","for",9
"handy","he",3
"handy","in",3
"handy","man",3
"handy","when",5
"hang","around",22
"hang","for",4
"hang","in",81
"hang","it",16
"hang","on",51
"hang","onto",6
"hang","out",348
"hang","over",12
"hang","them",9
"hang","up",31
"hang","with",67
"hang","your",8
"hangin","with",14
"hanging","a",5
"hanging","around",29
"hanging","from",21
"hanging","in",47
"hanging","on",44
"hanging","onto",6
"hanging","out",246
"hanging","over",17
"hanging","up",19
"hanging","upside",4
"hanging","with",70
"hangs","on",11
"hangs","out",7
"hangs","over",6
"hank","aaron",6
"hank","and",5
"hank","jones",3
"hank","williams",13
"hanks","and",6
"hanks","in",3
"hannah","and",9
"hannah","is",7
"hannah","montana",17
"hans","zimmer",3
"hansel","and",4
"happen","a",7
"happen","after",9
"happen","again",37
"happen","all",8
"happen","and",38
"happen","any",4
"happen","as",12
"happen","at",27
"happen","before",9
"happen","but",47
"happen","by",5
"happen","during",6
"happen","every",8
"happen","for",39
"happen","here",8
"happen","how",5
"happen","however",3
"happen","i",53
"happen","if",42
"happen","in",93
"happen","is",6
"happen","it",17
"happen","like",5
"happen","next",12
"happen","now",17
"happen","on",26
"happen","overnight",7
"happen","so",12
"happen","soon",11
"happen","that",18
"happen","the",24
"happen","there",5
"happen","this",15
"happen","through",4
"happen","to",261
"happen","today",10
"happen","until",9
"happen","we",9
"happen","what",8
"happen","when",39
"happen","while",3
"happen","with",21
"happen","you",14
"happened","after",16
"happened","again",12
"happened","and",51
"happened","at",34
"happened","because",6
"happened","before",18
"happened","between",5
"happened","but",22
"happened","during",7
"happened","earlier",4
"happened","for",9
"happened","he",9
"happened","i",40
"happened","if",13
"happened","in",120
"happened","is",9
"happened","it",12
"happened","just",10
"happened","last",22
"happened","most",3
"happened","next",9
"happened","on",44
"happened","once",3
"happened","or",7
"happened","over",7
"happened","right",6
"happened","she",12
"happened","since",21
"happened","so",17
"happened","the",18
"happened","there",13
"happened","they",5
"happened","this",13
"happened","to",431
"happened","too",5
"happened","was",16
"happened","we",6
"happened","what",4
"happened","when",20
"happened","while",3
"happened","with",23
"happened","without",9
"happened","years",5
"happened","yesterday",8
"happening","again",10
"happening","and",25
"happening","at",29
"happening","but",7
"happening","for",9
"happening","here",16
"happening","i",10
"happening","in",77
"happening","more",3
"happening","now",36
"happening","on",34
"happening","or",7
"happening","right",22
"happening","the",6
"happening","this",17
"happening","to",31
"happening","with",24
"happens","a",12
"happens","after",10
"happens","again",9
"happens","all",12
"happens","and",17
"happens","at",13
"happens","but",13
"happens","do",4
"happens","every",13
"happens","for",29
"happens","i",25
"happens","if",23
"happens","in",63
"happens","it",13
"happens","next",19
"happens","now",6
"happens","on",25
"happens","right",4
"happens","that",12
"happens","the",17
"happens","then",5
"happens","to",229
"happens","tomorrow",6
"happens","we",3
"happens","when",121
"happens","with",14
"happens","you",8
"happier","than",17
"happier","to",4
"happier","with",11
"happiest","place",7
"happily","ever",23
"happily","in",8
"happily","married",12
"happily","take",4
"happiness","a",4
"happiness","and",44
"happiness","of",6
"happiness","to",8
"happiness","you",12
"happy","about",72
"happy","all",10
"happy","and",161
"happy","as",25
"happy","at",8
"happy","baby",6
"happy","because",25
"happy","birthday",1257
"happy","but",41
"happy","by",5
"happy","day",35
"happy","days",13
"happy","easter",176
"happy","ending",25
"happy","endings",9
"happy","face",5
"happy","faces",3
"happy","family",13
"happy","for",137
"happy","friday",275
"happy","he",16
"happy","healthy",13
"happy","here",7
"happy","home",8
"happy","hour",318
"happy","hours",12
"happy","how",5
"happy","i",131
"happy","if",24
"happy","in",24
"happy","it",40
"happy","life",13
"happy","moments",7
"happy","mothers",468
"happy","my",13
"happy","new",325
"happy","news",7
"happy","now",24
"happy","ones",5
"happy","or",22
"happy","over",4
"happy","people",9
"happy","person",9
"happy","she",8
"happy","so",11
"happy","sometimes",3
"happy","story",4
"happy","talk",3
"happy","tears",6
"happy","th",124
"happy","thanksgiving",119
"happy","that",123
"happy","the",22
"happy","they",15
"happy","to",746
"happy","today",14
"happy","too",5
"happy","valley",24
"happy","we",18
"happy","when",39
"happy","where",10
"happy","with",212
"happy","would",3
"happy","years",6
"harbor","a",4
"harbor","and",18
"harbor","east",7
"harbor","for",4
"harbor","the",5
"hard","about",13
"hard","after",7
"hard","all",5
"hard","and",156
"hard","as",62
"hard","at",72
"hard","baby",3
"hard","because",12
"hard","but",56
"hard","copies",4
"hard","copy",11
"hard","day",7
"hard","decision",7
"hard","decisions",7
"hard","drive",40
"hard","enough",35
"hard","evidence",5
"hard","feelings",9
"hard","for",177
"hard","fought",5
"hard","going",4
"hard","hat",6
"hard","hats",5
"hard","he",12
"hard","hit",8
"hard","i",67
"hard","if",5
"hard","in",46
"hard","is",17
"hard","it",46
"hard","lesson",3
"hard","life",3
"hard","line",4
"hard","liquor",5
"hard","no",4
"hard","not",55
"hard","on",94
"hard","one",8
"hard","out",7
"hard","part",21
"hard","place",5
"hard","pressed",10
"hard","right",13
"hard","rock",63
"hard","surface",9
"hard","surfaces",4
"hard","that",23
"hard","the",15
"hard","there",8
"hard","thing",6
"hard","this",17
"hard","time",157
"hard","times",43
"hard","to",1335
"hard","today",10
"hard","too",8
"hard","way",30
"hard","we",18
"hard","week",7
"hard","weekend",4
"hard","when",21
"hard","with",19
"hard","work",282
"hard","worker",14
"hard","working",31
"hardboiled","egg",5
"harder","and",28
"harder","because",6
"harder","for",30
"harder","in",4
"harder","is",3
"harder","it",11
"harder","on",16
"harder","than",64
"harder","the",9
"harder","they",6
"harder","this",3
"harder","time",12
"harder","to",123
"harder","when",10
"hardest","and",7
"hardest","for",4
"hardest","hit",8
"hardest","on",4
"hardest","part",35
"hardest","thing",37
"hardest","things",11
"hardest","to",18
"hardest","working",9
"hardly","a",21
"hardly","any",18
"hardly","anyone",10
"hardly","believe",5
"hardly","ever",19
"hardly","knew",5
"hardly","see",3
"hardly","seems",6
"hardly","wait",17
"hardly","walk",3
"hardware","and",15
"hardware","store",21
"hardwood","floors",9
"hardy","is",5
"harking","back",3
"harm","or",4
"harm","to",32
"harmed","by",5
"harmed","in",3
"harmony","and",9
"harms","way",13
"harold","and",5
"harold","camping",4
"harp","and",5
"harper","and",7
"harper","has",4
"harper","to",3
"harping","on",6
"harriet","tubman",3
"harrington","to",4
"harris","from",5
"harris","was",15
"harris","with",6
"harrisburg","pa",4
"harry","and",10
"harry","is",9
"harry","met",3
"harry","potter",139
"harry","reid",22
"harry","s",6
"harry","to",4
"harsh","and",6
"harsh","words",8
"hart","and",5
"hart","is",5
"hart","of",6
"harvard","and",6
"harvard","business",10
"harvard","law",9
"harvard","square",3
"harvest","festival",6
"harvest","for",3
"harvest","in",5
"harvested","from",6
"harvey","and",3
"has","a",2654
"has","about",60
"has","absolutely",11
"has","accepted",11
"has","access",15
"has","accomplished",10
"has","accumulated",6
"has","achieved",7
"has","acquired",6
"has","acted",5
"has","actually",25
"has","added",36
"has","addressed",6
"has","agreed",43
"has","all",72
"has","allowed",50
"has","almost",14
"has","already",216
"has","also",188
"has","always",206
"has","an",355
"has","and",39
"has","announced",32
"has","another",28
"has","any",43
"has","anyone",91
"has","anything",16
"has","apologized",5
"has","apparently",8
"has","appointed",3
"has","approved",12
"has","arrived",49
"has","as",19
"has","asked",31
"has","at",26
"has","attempted",13
"has","avoided",7
"has","back",12
"has","bad",4
"has","barely",7
"has","beautiful",5
"has","become",329
"has","been",4759
"has","begun",98
"has","benefited",4
"has","big",9
"has","blue",6
"has","both",7
"has","broken",19
"has","brought",72
"has","built",35
"has","called",44
"has","carried",11
"has","caused",46
"has","certainly",12
"has","changed",154
"has","chosen",26
"has","cleared",10
"has","closed",13
"has","commissioned",6
"has","completed",18
"has","concluded",9
"has","confirmed",11
"has","conquered",3
"has","continued",30
"has","contributed",16
"has","control",5
"has","cooled",7
"has","cost",18
"has","cracked",5
"has","created",73
"has","crossed",6
"has","days",9
"has","decided",69
"has","declared",12
"has","declined",23
"has","definitely",19
"has","designed",5
"has","destroyed",6
"has","developed",39
"has","died",60
"has","directed",9
"has","disappeared",14
"has","discovered",10
"has","donated",8
"has","done",218
"has","doubled",11
"has","down",11
"has","dramatically",4
"has","drawn",28
"has","dropped",44
"has","effectively",3
"has","either",6
"has","eliminated",4
"has","embraced",5
"has","emerged",25
"has","enabled",9
"has","encountered",4
"has","ended",17
"has","enjoyed",9
"has","enough",30
"has","entered",10
"has","escalated",3
"has","estimated",7
"has","even",23
"has","ever",150
"has","every",12
"has","everything",19
"has","evolved",23
"has","expanded",14
"has","experience",11
"has","experienced",16
"has","expired",5
"has","extended",11
"has","extra",4
"has","faded",7
"has","failed",47
"has","faith",5
"has","fallen",47
"has","felt",10
"has","fewer",6
"has","finally",42
"has","finished",26
"has","fired",7
"has","flown",11
"has","focused",18
"has","followed",12
"has","for",47
"has","forced",9
"has","forgotten",5
"has","formed",14
"has","found",79
"has","four",29
"has","free",10
"has","friends",7
"has","from",11
"has","gained",23
"has","given",140
"has","god",5
"has","gone",196
"has","good",28
"has","gorgeous",3
"has","got",94
"has","gotten",84
"has","great",42
"has","grown",101
"has","had",301
"has","handled",8
"has","happened",81
"has","he",33
"has","heard",21
"has","helped",82
"has","her",51
"has","him",10
"has","hired",21
"has","his",92
"has","hit",37
"has","hits",5
"has","home",7
"has","huge",4
"has","i",13
"has","improved",20
"has","in",75
"has","included",9
"has","incorporated",4
"has","increased",62
"has","indeed",4
"has","informed",10
"has","inspired",19
"has","into",6
"has","introduced",15
"has","is",9
"has","issued",31
"has","issues",8
"has","it",157
"has","its",113
"has","joined",29
"has","jumped",10
"has","just",147
"has","kept",44
"has","kidnapped",4
"has","killed",15
"has","kind",7
"has","known",14
"has","laid",4
"has","launched",18
"has","lead",5
"has","learned",31
"has","led",70
"has","left",86
"has","less",14
"has","let",8
"has","limited",10
"has","literally",4
"has","little",33
"has","lived",40
"has","long",107
"has","looked",15
"has","lost",113
"has","lots",22
"has","loved",4
"has","made",323
"has","managed",22
"has","many",35
"has","marked",4
"has","me",59
"has","meant",23
"has","met",24
"has","missed",20
"has","more",164
"has","morphed",8
"has","motivated",4
"has","moved",46
"has","much",15
"has","my",53
"has","named",12
"has","never",247
"has","no",387
"has","none",5
"has","not",1212
"has","nothing",91
"has","noticed",5
"has","now",92
"has","occurred",18
"has","of",10
"has","off",7
"has","offered",21
"has","officially",32
"has","on",37
"has","one",98
"has","only",79
"has","opened",34
"has","or",6
"has","ordered",10
"has","organized",8
"has","other",20
"has","our",12
"has","out",9
"has","over",20
"has","paid",30
"has","participated",7
"has","passed",62
"has","physical",4
"has","picked",17
"has","placed",15
"has","planned",7
"has","plans",13
"has","played",74
"has","plenty",35
"has","points",24
"has","posted",15
"has","potential",14
"has","poured",3
"has","power",6
"has","pretty",6
"has","probably",13
"has","produced",29
"has","proven",29
"has","provided",29
"has","put",63
"has","quietly",5
"has","quite",9
"has","raised",50
"has","reached",41
"has","read",14
"has","real",5
"has","really",49
"has","received",90
"has","recently",20
"has","released",16
"has","replaced",9
"has","reported",14
"has","requested",8
"has","resigned",10
"has","returned",37
"has","risen",25
"has","run",36
"has","sadly",4
"has","said",224
"has","sat",8
"has","saved",13
"has","seemed",6
"has","seen",123
"has","sent",24
"has","served",57
"has","set",36
"has","settled",13
"has","several",22
"has","shared",4
"has","she",15
"has","shifted",14
"has","shipped",4
"has","shown",70
"has","shrunk",12
"has","signed",29
"has","significantly",6
