"w1","prediction","rank"
"is","faced",10
"is","facing",58
"is","failing",14
"is","fair",24
"is","fairly",30
"is","faith",5
"is","faithful",8
"is","fall",3
"is","falling",35
"is","family",9
"is","famous",20
"is","fantastic",49
"is","far",109
"is","fast",26
"is","faster",12
"is","fat",8
"is","fear",8
"is","featured",12
"is","feb",8
"is","feeding",5
"is","feeling",39
"is","feet",15
"is","fierce",9
"is","fighting",41
"is","filled",75
"is","filling",14
"is","filmed",5
"is","filming",9
"is","finally",124
"is","find",8
"is","finding",33
"is","fine",104
"is","finished",34
"is","finishing",11
"is","fired",5
"is","firmly",3
"is","first",31
"is","fitting",7
"is","five",9
"is","fixed",13
"is","flat",6
"is","flawed",9
"is","flawless",11
"is","fleeting",7
"is","flipping",4
"is","flirting",5
"is","flowing",12
"is","flying",26
"is","focus",7
"is","focused",34
"is","followed",18
"is","following",59
"is","for",621
"is","forced",16
"is","forcing",10
"is","forgiven",5
"is","formed",10
"is","former",7
"is","forming",4
"is","forward",3
"is","found",39
"is","founded",4
"is","four",10
"is","free",175
"is","frequently",11
"is","fresh",13
"is","friday",47
"is","friends",11
"is","frightening",4
"is","from",321
"is","frozen",5
"is","frustrating",7
"is","full",143
"is","fully",30
"is","fun",90
"is","functioning",5
"is","funny",78
"is","further",10
"is","futile",8
"is","game",12
"is","gay",29
"is","geared",8
"is","generally",51
"is","genuine",6
"is","get",18
"is","getting",431
"is","give",13
"is","given",52
"is","giving",121
"is","glad",17
"is","global",6
"is","glorious",5
"is","go",26
"is","god",27
"is","gods",14
"is","going",1746
"is","golden",24
"is","gone",157
"is","gonna",283
"is","good",591
"is","governed",6
"is","graded",3
"is","grand",8
"is","grateful",13
"is","great",370
"is","greater",29
"is","greatly",10
"is","greener",4
"is","gritty",4
"is","growing",95
"is","grown",8
"is","guaranteed",14
"is","guilty",10
"is","half",31
"is","handled",7
"is","handling",7
"is","hands",9
"is","handy",5
"is","hanging",17
"is","happening",136
"is","happy",64
"is","hard",196
"is","harder",25
"is","hardly",36
"is","has",12
"is","haunted",6
"is","have",12
"is","having",249
"is","he",259
"is","head",9
"is","headed",66
"is","heading",32
"is","healthier",4
"is","healthy",34
"is","heard",7
"is","heavy",9
"is","held",29
"is","helpful",14
"is","helping",36
"is","her",86
"is","here",256
"is","hes",24
"is","hidden",13
"is","high",51
"is","higher",28
"is","highly",47
"is","hilarious",82
"is","his",148
"is","history",18
"is","hit",12
"is","hitting",36
"is","holding",55
"is","home",93
"is","honest",7
"is","honored",7
"is","hope",21
"is","hopeful",7
"is","hoping",52
"is","horrible",29
"is","hosting",48
"is","hot",69
"is","hours",9
"is","how",355
"is","however",13
"is","huge",55
"is","hugely",4
"is","hung",6
"is","hungry",10
"is","hurt",15
"is","hurting",21
"is","i",307
"is","id",6
"is","ideal",16
"is","identified",9
"is","if",133
"is","ill",20
"is","illegal",35
"is","im",65
"is","immediately",4
"is","impeccable",5
"is","imperative",6
"is","important",235
"is","impossible",72
"is","impressive",15
"is","improving",19
"is","in",1792
"is","inappropriate",8
"is","incapable",3
"is","inches",13
"is","included",24
"is","incompatible",3
"is","incompetent",4
"is","increased",8
"is","increasing",15
"is","increasingly",15
"is","incredible",36
"is","incredibly",31
"is","indeed",52
"is","independently",5
"is","indicative",8
"is","inevitable",19
"is","inherent",4
"is","inherently",5
"is","injured",9
"is","innocent",10
"is","innovation",3
"is","inside",15
"is","inspired",13
"is","inspiring",12
"is","installed",4
"is","instantly",5
"is","integrated",5
"is","intended",26
"is","interested",47
"is","interesting",56
"is","international",7
"is","into",12
"is","introduced",6
"is","invaluable",5
"is","investigating",33
"is","invisible",8
"is","invited",13
"is","involved",46
"is","ironic",10
"is","irrelevant",15
"is","irresponsible",4
"is","is",50
"is","isnt",9
"is","it",1876
"is","its",140
"is","itself",15
"is","ive",11
"is","january",8
"is","japanese",5
"is","jason",4
"is","jesus",7
"is","job",5
"is","john",11
"is","joining",19
"is","jon",3
"is","jordan",5
"is","judged",3
"is","judging",5
"is","july",9
"is","jumping",6
"is","june",20
"is","just",1143
"is","justice",4
"is","justified",10
"is","keep",13
"is","keeping",42
"is","kentucky",3
"is","kept",12
"is","key",84
"is","kicking",23
"is","killing",93
"is","kind",93
"is","king",16
"is","knowing",29
"is","known",134
"is","lack",5
"is","lacking",9
"is","laid",9
"is","large",11
"is","largely",31
"is","larger",11
"is","last",6
"is","late",19
"is","later",12
"is","launching",19
"is","laying",8
"is","leading",29
"is","leaking",8
"is","leaning",5
"is","learning",35
"is","leaving",45
"is","left",63
"is","legal",17
"is","legally",8
"is","less",100
"is","let",13
"is","lets",6
"is","letting",11
"is","liable",8
"is","licensed",4
"is","life",47
"is","light",24
"is","like",701
"is","likely",154
"is","limited",71
"is","limiting",4
"is","lined",5
"is","lining",4
"is","linked",17
"is","listed",34
"is","literally",37
"is","little",53
"is","live",49
"is","living",31
"is","loaded",18
"is","local",7
"is","located",97
"is","locked",11
"is","lonely",10
"is","long",60
"is","look",14
"is","looked",4
"is","looking",302
"is","losing",34
"is","lost",42
"is","lots",10
"is","love",71
"is","lovely",31
"is","low",37
"is","lower",13
"is","loyal",4
"is","lucky",17
"is","lying",12
"is","mad",25
"is","maddening",4
"is","made",225
"is","magnificent",10
"is","major",7
"is","make",25
"is","making",275
"is","mandatory",12
"is","many",9
"is","march",15
"is","marked",21
"is","married",26
"is","may",28
"is","maybe",14
"is","mb",6
"is","me",68
"is","meaningless",7
"is","meant",47
"is","measured",20
"is","meeting",12
"is","mentioned",12
"is","merely",26
"is","michael",9
"is","miles",20
"is","mindboggling",5
"is","mine",42
"is","minimal",7
"is","miniscule",3
"is","minutes",14
"is","miss",6
"is","missed",5
"is","missing",48
"is","modern",5
"is","monday",16
"is","money",28
"is","months",25
"is","more",652
"is","most",103
"is","mostly",47
"is","moved",7
"is","moving",111
"is","mr",15
"is","much",196
"is","murdered",4
"is","music",14
"is","muslim",3
"is","must",5
"is","mutual",17
"is","my",1434
"is","naive",5
"is","named",58
"is","narrow",5
"is","national",56
"is","naturally",8
"is","nd",7
"is","near",35
"is","nearing",10
"is","nearly",60
"is","necessarily",5
"is","necessary",67
"is","need",5
"is","needed",117
"is","neither",21
"is","nestled",5
"is","neutral",3
"is","never",170
"is","new",80
"is","news",9
"is","next",74
"is","nice",95
"is","nigh",5
"is","nine",6
"is","no",1289
"is","nobody",6
"is","none",14
"is","normal",23
"is","normally",12
"is","not",3713
"is","notable",5
"is","noted",6
"is","nothing",292
"is","notorious",6
"is","nov",6
"is","now",1009
"is","nowhere",22
"is","number",9
"is","obese",4
"is","obsessed",16
"is","obvious",24
"is","obviously",42
"is","occurring",7
"is","odd",12
"is","of",173
"is","off",129
"is","offensive",6
"is","offering",81
"is","official",10
"is","officially",89
"is","often",168
"is","oh",12
"is","oil",5
"is","ok",90
"is","okay",57
"is","old",32
"is","older",12
"is","on",1210
"is","once",22
"is","one",1369
"is","ongoing",21
"is","only",447
"is","open",244
"is","opened",8
"is","opening",15
"is","opposite",4
"is","optional",14
"is","or",54
"is","orange",5
"is","organized",14
"is","organizing",10
"is","otherwise",6
"is","our",330
"is","ours",13
"is","out",303
"is","outrageous",8
"is","outside",18
"is","outstanding",13
"is","over",338
"is","overall",10
"is","overly",5
"is","overrated",28
"is","overwhelmingly",3
"is","owned",47
"is","packed",41
"is","pages",5
"is","paid",29
"is","pain",6
"is","painful",12
"is","palpable",6
"is","part",228
"is","partially",12
"is","participating",14
"is","particularly",40
"is","passionate",9
"is","past",9
"is","pathetic",9
"is","paul",4
"is","paying",39
"is","peace",6
"is","peaceful",7
"is","peeling",4
"is","pending",16
"is","people",17
"is","per",33
"is","perceived",11
"is","percent",64
"is","perfect",169
"is","perfectly",23
"is","performing",20
"is","perhaps",38
"is","permitted",7
"is","personal",7
"is","personally",3
"is","peter",7
"is","phenomenal",14
"is","physically",5
"is","picked",12
"is","pink",10
"is","placed",16
"is","placing",4
"is","planning",53
"is","planted",4
"is","play",13
"is","played",35
"is","playing",189
"is","pleased",14
"is","plenty",33
"is","plus",7
"is","pm",29
"is","pointless",16
"is","poised",19
"is","politically",5
"is","poor",8
"is","popular",16
"is","positioned",7
"is","positive",13
"is","possible",111
"is","possibly",13
"is","posted",7
"is","posting",9
"is","postponed",5
"is","potentially",9
"is","pounds",5
"is","poured",5
"is","power",20
"is","powered",4
"is","practically",15
"is","precisely",11
"is","predictable",3
"is","preferred",5
"is","pregnant",27
"is","premature",6
"is","preparation",4
"is","prepared",28
"is","preparing",26
"is","present",16
"is","presented",20
"is","presenting",10
"is","president",38
"is","pretty",341
"is","preventing",3
"is","priceless",14
"is","primarily",19
"is","private",12
"is","probably",234
"is","problematic",10
"is","produced",12
"is","productive",5
"is","progress",8
"is","progressing",9
"is","prohibited",13
"is","projected",18
"is","promising",5
"is","promoting",8
"is","prone",5
"is","proof",19
"is","proposing",20
"is","protected",9
"is","protecting",5
"is","proud",46
"is","provided",23
"is","providing",28
"is","proving",17
"is","public",15
"is","published",15
"is","pulled",6
"is","pulling",16
"is","pure",34
"is","purely",12
"is","purple",11
"is","pushed",7
"is","pushing",32
"is","put",25
"is","putting",59
"is","qualified",6
"is","questionable",13
"is","quick",18
"is","quickly",20
"is","quiet",11
"is","quietly",5
"is","quite",182
"is","racing",11
"is","racist",5
"is","raging",5
"is","raised",10
"is","raising",12
"is","random",7
"is","ranked",22
"is","rare",25
"is","rarely",15
"is","rated",12
"is","rather",37
"is","raw",7
"is","reached",14
"is","reaching",12
"is","reading",40
"is","ready",176
"is","real",95
"is","realistic",3
"is","reality",9
"is","realizing",3
"is","really",568
"is","reason",13
"is","reasonable",10
"is","receiving",14
"is","reckless",4
"is","recognizing",5
"is","recommended",10
"is","recorded",7
"is","recovering",27
"is","red",20
"is","referring",6
"is","reflected",9
"is","refreshing",5
"is","refusing",5
"is","related",21
"is","relative",5
"is","relatively",22
"is","relaxing",4
"is","released",22
"is","releasing",15
"is","relevant",8
"is","relying",5
"is","remarkable",16
"is","reminiscent",8
"is","remote",4
"is","replacing",5
"is","reported",9
"is","reportedly",8
"is","reporting",26
"is","requested",7
"is","required",98
"is","researching",5
"is","reserved",4
"is","respected",3
"is","responsible",58
"is","resting",8
"is","restored",12
"is","retiring",14
"is","returned",5
"is","returning",14
"is","revealed",11
"is","revealing",3
"is","reversed",4
"is","rewarding",4
"is","rich",27
"is","riddled",6
"is","ridiculous",42
"is","riding",6
"is","right",256
"is","ringing",6
"is","ripe",8
"is","risen",15
"is","rising",14
"is","robert",9
"is","rock",6
"is","room",13
"is","rooted",12
"is","rough",10
"is","roughly",9
"is","round",5
"is","rubbing",4
"is","ruled",5
"is","run",39
"is","running",119
"is","sad",31
"is","sadly",5
"is","safe",67
"is","said",89
"is","san",5
"is","sarah",7
"is","satisfied",4
"is","satisfying",3
"is","saturday",12
"is","saving",13
"is","say",8
"is","saying",76
"is","scarce",3
"is","scary",38
"is","scheduled",194
"is","screaming",10
"is","screening",3
"is","second",26
"is","secondary",8
"is","secure",9
"is","seeing",31
"is","seeking",75
"is","seen",47
"is","seldom",7
"is","selected",10
"is","self",9
"is","sell",3
"is","selling",27
"is","sending",18
"is","senior",11
"is","sent",15
"is","serious",40
"is","seriously",44
"is","served",41
"is","serving",35
"is","set",202
"is","setting",19
"is","seven",5
"is","severely",8
"is","sexy",27
"is","shake",4
"is","shameful",4
"is","shaped",7
"is","shared",9
"is","sharing",11
"is","sharp",3
"is","she",124
"is","shes",6
"is","shiny",4
"is","shocking",9
"is","shooting",15
"is","short",56
"is","shorter",6
"is","shot",13
"is","show",8
"is","showing",61
"is","shown",28
"is","shy",4
"is","sick",47
"is","sickening",4
"is","signed",14
"is","significant",16
"is","significantly",11
"is","signing",8
"is","silent",11
"is","silly",8
"is","silver",3
"is","similar",54
"is","simple",78
"is","simply",126
"is","simultaneously",3
"is","since",10
"is","sincerely",3
"is","singing",23
"is","single",12
"is","sit",9
"is","sitting",46
"is","situated",9
"is","six",9
"is","slated",29
"is","sleeping",18
"is","slightly",30
"is","slipping",4
"is","slow",29
"is","slowly",30
"is","small",24
"is","smaller",11
"is","smart",19
"is","smiling",13
"is","smooth",17
"is","snow",4
"is","so",1660
"is","soft",15
"is","sold",51
"is","solely",3
"is","solid",13
"is","some",127
"is","somebody",9
"is","somehow",19
"is","someone",42
"is","someones",4
"is","something",399
"is","sometimes",53
"is","somewhere",11
"is","son",4
"is","sort",21
"is","sound",8
"is","sour",4
"is","south",6
"is","space",4
"is","speaking",32
"is","special",18
"is","specifically",7
"is","speeding",4
"is","spelled",7
"is","spend",6
"is","spending",23
"is","spent",33
"is","spinal",3
"is","split",6
"is","sponsoring",20
"is","spread",6
"is","spreading",9
"is","spring",10
"is","square",12
"is","st",9
"is","stalking",7
"is","standard",7
"is","standing",17
"is","staring",13
"is","start",4
"is","started",6
"is","starting",135
"is","staying",26
"is","stealing",4
"is","steeped",4
"is","stepping",10
"is","steve",8
"is","sticking",9
"is","still",1106
"is","stolen",3
"is","stored",5
"is","straight",7
"is","strange",10
"is","strangely",4
"is","stress",5
"is","stretching",3
"is","strictly",13
"is","striking",5
"is","strong",52
"is","stronger",17
"is","strongly",12
"is","structured",5
"is","struggling",23
"is","stuck",21
"is","studying",17
"is","stuffed",6
"is","stupid",30
"is","subjective",6
"is","subtle",6
"is","successful",11
"is","such",326
"is","suddenly",16
"is","suffering",15
"is","sufficient",14
"is","suggesting",5
"is","suing",12
"is","summer",7
"is","sunday",25
"is","sung",7
"is","super",64
"is","superior",8
"is","support",5
"is","supported",15
"is","supporting",11
"is","supposed",128
"is","supposedly",9
"is","sure",53
"is","surely",16
"is","surprised",4
"is","surprising",12
"is","surprisingly",8
"is","surrounded",18
"is","suspected",9
"is","suspended",13
"is","suspicious",3
"is","sweeping",6
"is","sweet",33
"is","swimming",5
"is","swinging",6
"is","take",20
"is","taken",49
"is","taking",202
"is","talk",9
"is","talking",91
"is","tall",4
"is","taped",4
"is","taught",8
"is","tax",9
"is","teaching",14
"is","teaming",4
"is","technically",15
"is","telling",45
"is","tempting",5
"is","terrible",45
"is","terrific",12
"is","testing",5
"is","th",20
"is","than",6
"is","thank",11
"is","thankful",10
"is","that",2873
"is","thats",14
"is","the",8270
"is","their",120
"is","then",43
"is","there",683
"is","therefore",23
"is","theres",10
"is","these",16
"is","they",70
"is","theyre",6
"is","thick",12
"is","thin",6
"is","thinking",42
"is","this",888
"is","those",7
"is","though",13
"is","thought",23
"is","threatening",6
"is","three",18
"is","thrilled",17
"is","through",21
"is","throwing",22
"is","thrown",6
"is","thursday",19
"is","ticking",14
"is","tied",40
"is","tight",14
"is","tim",8
"is","time",115
"is","times",7
"is","tiny",5
"is","tired",13
"is","titled",13
"is","to",1973
"is","today",88
"is","todays",7
"is","told",20
"is","tomorrow",72
"is","tonight",33
"is","too",438
"is","torn",8
"is","totally",83
"is","touched",4
"is","touching",3
"is","tough",44
"is","traditionally",11
"is","tragic",6
"is","trained",6
"is","training",6
"is","transferred",3
"is","transparent",6
"is","traveling",8
"is","treated",13
"is","treating",15
"is","tremendous",7
"is","tricky",5
"is","true",173
"is","truly",77
"is","trusting",4
"is","truth",6
"is","try",9
"is","trying",258
"is","turned",16
"is","turning",62
"is","twice",6
"is","two",39
"is","typical",15
"is","typically",17
"is","ugly",18
"is","ultra",3
"is","um",4
"is","unable",13
"is","unacceptable",12
"is","unavailable",7
"is","unaware",3
"is","unbelievable",19
"is","unclear",48
"is","unconscionable",4
"is","unconstitutional",18
"is","undefeated",3
"is","under",102
"is","undergoing",9
"is","understandable",16
"is","understood",9
"is","underway",31
"is","undoubtedly",6
"is","unemployed",10
"is","unethical",4
"is","unfair",12
"is","unfortunately",7
"is","unique",26
"is","uniquely",7
"is","unlike",4
"is","unlikely",52
"is","unmatched",6
"is","unnecessary",6
"is","unquestionably",4
"is","unreal",19
"is","until",30
"is","untrue",6
"is","unusual",18
"is","up",301
"is","upon",25
"is","upset",16
"is","use",8
"is","used",140
"is","useless",19
"is","using",49
"is","usually",137
"is","utterly",9
"is","vague",4
"is","valuable",9
"is","valued",7
"is","very",642
"is","viewed",22
"is","visible",3
"is","visited",4
"is","visiting",13
"is","vital",25
"is","voiced",3
"is","volunteering",5
"is","voted",4
"is","voting",4
"is","waiting",49
"is","waking",10
"is","walking",14
"is","wanting",8
"is","war",5
"is","warm",18
"is","warranted",7
"is","was",29
"is","wasted",13
"is","watching",73
"is","water",7
"is","waved",3
"is","way",119
"is","we",85
"is","weak",16
"is","wearing",55
"is","wednesday",19
"is","week",5
"is","weeks",9
"is","weighing",3
"is","weird",40
"is","welcome",28
"is","well",326
"is","wellknown",8
"is","were",20
"is","what",963
"is","whats",34
"is","when",256
"is","where",291
"is","whether",61
"is","which",24
"is","while",10
"is","white",18
"is","who",52
"is","why",399
"is","wide",8
"is","widely",29
"is","will",25
"is","willing",57
"is","winding",9
"is","winning",27
"is","wise",16
"is","with",170
"is","within",34
"is","without",31
"is","won",7
"is","wonderful",43
"is","wonderfully",5
"is","work",19
"is","working",215
"is","world",12
"is","worn",5
"is","worried",23
"is","worse",40
"is","worst",7
"is","worth",195
"is","worthwhile",6
"is","worthy",9
"is","would",6
"is","wrapping",7
"is","writing",23
"is","written",40
"is","wrong",157
"is","x",20
"is","years",65
"is","yes",33
"is","yet",48
"is","you",197
"is","youll",6
"is","young",22
"is","younger",4
"is","your",740
"is","youre",15
"is","yours",36
"is","youve",6
"islam","and",15
"islam","in",9
"islam","is",15
"islamic","art",5
"islamic","center",5
"islamic","law",9
"island","a",6
"island","and",56
"island","are",8
"island","but",11
"island","for",11
"island","has",4
"island","in",27
"island","is",22
"island","it",4
"island","nation",7
"island","of",38
"island","on",10
"island","or",3
"island","since",3
"island","the",13
"island","they",7
"island","this",6
"island","to",11
"island","when",3
"island","with",15
"islands","and",9
"islands","in",6
"islands","of",7
"isnt","a",242
"isnt","able",3
"isnt","about",44
"isnt","actually",7
"isnt","afraid",8
"isnt","all",13
"isnt","allowed",4
"isnt","always",38
"isnt","an",36
"isnt","any",14
"isnt","anything",10
"isnt","around",3
"isnt","as",43
"isnt","at",6
"isnt","available",7
"isnt","bad",16
"isnt","being",8
"isnt","broken",4
"isnt","but",6
"isnt","clear",11
"isnt","doing",13
"isnt","done",9
"isnt","easy",16
"isnt","enough",39
"isnt","entirely",5
"isnt","even",53
"isnt","exactly",26
"isnt","fair",11
"isnt","feeling",3
"isnt","for",15
"isnt","free",7
"isnt","fun",7
"isnt","getting",10
"isnt","given",3
"isnt","giving",7
"isnt","going",81
"isnt","good",18
"isnt","great",6
"isnt","happy",4
"isnt","hard",5
"isnt","he",17
"isnt","here",14
"isnt","his",4
"isnt","how",9
"isnt","huge",3
"isnt","in",28
"isnt","it",217
"isnt","its",5
"isnt","just",43
"isnt","life",3
"isnt","like",14
"isnt","long",5
"isnt","looking",4
"isnt","meant",7
"isnt","much",39
"isnt","my",21
"isnt","necessarily",11
"isnt","on",30
"isnt","one",23
"isnt","open",4
"isnt","over",11
"isnt","part",4
"isnt","perfect",7
"isnt","playing",9
"isnt","quite",18
"isnt","really",37
"isnt","required",5
"isnt","right",7
"isnt","room",3
"isnt","so",34
"isnt","something",17
"isnt","such",3
"isnt","supposed",7
"isnt","that",165
"isnt","the",180
"isnt","their",3
"isnt","there",37
"isnt","this",26
"isnt","to",19
"isnt","too",26
"isnt","true",13
"isnt","trying",5
"isnt","until",6
"isnt","very",13
"isnt","what",16
"isnt","where",4
"isnt","without",5
"isnt","working",38
"isnt","worth",15
"isnt","you",6
"isnt","your",21
"isolation","and",9
"israel","and",29
"israel","have",4
"israel","in",4
"israel","is",24
"israel","the",10
"israel","to",13
"israel","wants",3
"issue","a",31
"issue","again",3
"issue","an",11
"issue","and",68
"issue","any",5
"issue","as",20
"issue","at",14
"issue","before",11
"issue","but",27
"issue","by",8
"issue","for",42
"issue","from",5
"issue","has",16
"issue","have",5
"issue","here",8
"issue","i",32
"issue","if",11
"issue","im",5
"issue","in",77
"issue","is",91
"issue","isnt",5
"issue","it",12
"issue","its",9
"issue","may",4
"issue","now",8
"issue","of",213
"issue","on",27
"issue","or",17
"issue","out",3
"issue","should",8
"issue","since",7
"issue","that",49
"issue","the",47
"issue","they",6
"issue","this",8
"issue","to",29
"issue","was",37
"issue","we",8
"issue","when",6
"issue","where",4
"issue","will",14
"issue","with",64
"issue","would",10
"issue","you",8
"issued","a",136
"issued","at",6
"issued","by",46
"issued","for",19
"issued","in",25
"issued","the",21
"issues","a",11
"issues","about",4
"issues","affecting",5
"issues","and",89
"issues","are",37
"issues","as",24
"issues","at",21
"issues","but",25
"issues","can",6
"issues","facing",10
"issues","for",22
"issues","from",5
"issues","has",4
"issues","have",10
"issues","he",11
"issues","i",21
"issues","if",4
"issues","in",68
"issues","include",4
"issues","it",10
"issues","its",6
"issues","just",4
"issues","like",23
"issues","not",9
"issues","of",65
"issues","on",18
"issues","or",13
"issues","raised",4
"issues","since",3
"issues","so",8
"issues","such",20
"issues","surrounding",11
"issues","than",5
"issues","that",71
"issues","the",33
"issues","then",5
"issues","there",8
"issues","they",9
"issues","this",6
"issues","though",5
"issues","to",34
"issues","until",3
"issues","we",18
"issues","were",10
"issues","when",5
"issues","will",7
"issues","with",73
"issues","you",4
"issuing","a",10
"it","a",1114
"it","about",62
"it","absolutely",13
"it","according",11
"it","across",15
"it","actually",87
"it","add",6
"it","added",23
"it","adds",27
"it","affected",11
"it","affects",17
"it","after",102
"it","again",378
"it","against",27
"it","aint",128
"it","airs",6
"it","alive",14
"it","all",1227
"it","allowed",13
"it","allows",49
"it","almost",46
"it","alone",33
"it","along",33
"it","aloud",5
"it","already",74
"it","also",522
"it","although",16
"it","always",110
"it","amazes",20
"it","amazing",12
"it","american",3
"it","an",95
"it","and",1666
"it","annoying",3
"it","another",23
"it","any",74
"it","anymore",55
"it","anything",7
"it","anyway",68
"it","anywhere",16
"it","apart",17
"it","apparently",10
"it","appealed",5
"it","appear",10
"it","appeared",39
"it","appears",154
"it","applies",16
"it","appropriate",7
"it","are",40
"it","argued",3
"it","around",70
"it","arrived",16
"it","arrives",7
"it","as",678
"it","ask",4
"it","asked",7
"it","at",426
"it","automatically",3
"it","available",11
"it","away",79
"it","back",319
"it","bad",70
"it","basically",13
"it","be",460
"it","beats",13
"it","beautiful",14
"it","became",109
"it","because",245
"it","become",16
"it","becomes",102
"it","been",42
"it","before",153
"it","began",40
"it","begins",32
"it","behind",17
"it","being",99
"it","belongs",14
"it","below",7
"it","besides",5
"it","best",36
"it","better",147
"it","between",7
"it","beyond",4
"it","big",49
"it","bigger",6
"it","black",7
"it","blew",11
"it","both",13
"it","bothers",12
"it","bought",9
"it","bounced",4
"it","breaks",25
"it","brings",53
"it","broke",19
"it","brought",29
"it","burn",5
"it","burned",4
"it","burns",8
"it","but",797
"it","by",169
"it","called",20
"it","calls",24
"it","came",258
"it","can",698
"it","cannot",41
"it","cant",121
"it","carefully",7
"it","carries",7
"it","caught",7
"it","causes",9
"it","certainly",76
"it","change",19
"it","changed",21
"it","changes",22
"it","checked",4
"it","cinco",3
"it","claimed",5
"it","class",7
"it","clean",13
"it","cleans",3
"it","clear",74
"it","clearly",17
"it","close",15
"it","closed",22
"it","come",59
"it","comes",686
"it","comforts",3
"it","coming",48
"it","common",3
"it","compares",3
"it","completely",24
"it","concerns",6
"it","connects",4
"it","considered",3
"it","consists",9
"it","contains",37
"it","continues",29
"it","controls",4
"it","cool",23
"it","correctly",7
"it","cost",50
"it","costs",48
"it","could",600
"it","couldnt",39
"it","couldve",6
"it","count",13
"it","counted",6
"it","counts",13
"it","cover",3
"it","covers",17
"it","created",7
"it","creates",29
"it","creating",4
"it","crossed",6
"it","currently",10
"it","cut",9
"it","cuts",11
"it","daily",6
"it","dark",4
"it","day",10
"it","days",7
"it","definitely",54
"it","delivered",3
"it","department",12
"it","depends",67
"it","describes",9
"it","deserves",25
"it","did",289
"it","didnt",373
"it","dies",9
"it","different",6
"it","differently",13
"it","difficult",73
"it","directly",12
"it","disrupts",3
"it","do",97
"it","does",562
"it","doesnt",712
"it","doing",8
"it","done",136
"it","dont",81
"it","down",353
"it","drives",16
"it","drove",6
"it","dry",13
"it","during",29
"it","each",9
"it","early",14
"it","easier",144
"it","easy",124
"it","effectively",6
"it","either",39
"it","enables",3
"it","encourages",13
"it","end",16
"it","ended",59
"it","ends",43
"it","enough",16
"it","ensures",5
"it","enters",4
"it","especially",24
"it","even",146
"it","eventually",18
"it","ever",49
"it","every",82
"it","everyday",19
"it","everyone",9
"it","everything",11
"it","exactly",8
"it","excellent",4
"it","except",14
"it","excludes",4
"it","exists",17
"it","explode",3
"it","exploded",5
"it","extra",8
"it","extremely",5
"it","failed",21
"it","fails",10
"it","fair",9
"it","fairly",4
"it","falls",23
"it","far",6
"it","fascinating",4
"it","fast",7
"it","features",28
"it","feeds",5
"it","feel",56
"it","feeling",5
"it","feels",336
"it","fell",28
"it","felt",151
"it","fight",4
"it","figured",6
"it","finally",30
"it","find",9
"it","finished",11
"it","first",64
"it","fit",9
"it","fits",28
"it","fixed",14
"it","flew",9
"it","fly",4
"it","follow",7
"it","follows",24
"it","for",930
"it","forever",11
"it","forward",22
"it","found",27
"it","free",22
"it","fresh",13
"it","friday",17
"it","from",344
"it","full",12
"it","fully",10
"it","fun",29
"it","funny",28
"it","further",11
"it","gave",55
"it","get",73
"it","gets",278
"it","getting",16
"it","girl",37
"it","give",13
"it","gives",120
"it","go",120
"it","god",9
"it","goes",271
"it","goin",15
"it","going",123
"it","good",68
"it","got",167
"it","grand",3
"it","great",48
"it","greatly",5
"it","grew",8
"it","grow",8
"it","grows",22
"it","guys",10
"it","had",529
"it","hadnt",21
"it","half",7
"it","happen",176
"it","happened",146
"it","happens",139
"it","hard",95
"it","harder",53
"it","hardly",7
"it","has",1623
"it","hasnt",92
"it","have",75
"it","he",244
"it","headed",3
"it","held",13
"it","hell",6
"it","helped",47
"it","helps",125
"it","her",15
"it","here",155
"it","hes",26
"it","highly",6
"it","his",36
"it","hit",55
"it","hits",18
"it","holds",20
"it","home",78
"it","hopefully",9
"it","hot",12
"it","how",63
"it","however",21
"it","hurt",39
"it","hurts",110
"it","i",1170
"it","id",20
"it","if",282
"it","ill",75
"it","illegal",12
"it","im",209
"it","imagine",3
"it","immediately",22
"it","impacts",4
"it","implies",8
"it","important",8
"it","impossible",35
"it","improves",4
"it","in",1567
"it","includes",31
"it","including",11
"it","increases",4
"it","incredibly",3
"it","indicates",5
"it","inside",17
"it","inspired",6
"it","inspires",4
"it","instead",19
"it","interesting",33
"it","into",333
"it","involved",13
"it","involves",24
"it","is",8609
"it","isnt",307
"it","it",353
"it","itll",6
"it","its",275
"it","ive",48
"it","james",5
"it","joins",4
"it","just",787
"it","justice",10
"it","karen",3
"it","keep",34
"it","keeps",57
"it","kept",25
"it","kids",4
"it","killed",4
"it","kills",21
"it","kind",45
"it","kinda",20
"it","knocked",8
"it","knowing",4
"it","known",6
"it","knows",9
"it","lacked",11
"it","lacks",12
"it","laid",3
"it","landed",7
"it","largely",3
"it","last",73
"it","lasted",15
"it","lasts",27
"it","lately",9
"it","later",62
"it","lays",5
"it","lead",4
"it","leads",23
"it","learn",4
"it","leave",12
"it","leaves",26
"it","led",10
"it","left",27
"it","less",22
"it","let",33
"it","lets",43
"it","lies",5
"it","like",234
"it","likely",9
"it","likes",5
"it","limits",3
"it","literally",13
"it","live",38
"it","lived",3
"it","lives",5
"it","local",6
"it","long",12
"it","longer",7
"it","look",94
"it","looked",165
"it","looking",21
"it","looks",553
"it","lost",27
"it","love",34
"it","lowered",4
"it","made",229
"it","mainly",4
"it","maintains",4
"it","make",62
"it","makes",547
"it","making",7
"it","manager",3
"it","many",19
"it","marked",14
