"item","Frequency"
"u in",124
"understand what",124
"was killed",124
"was time",124
"we appreciate",124
"week at",124
"when asked",124
"will look",124
"with u",124
"work as",124
"yet the",124
"york times",124
"you also",124
"you your",124
"6 5",123
"a birthday",123
"a study",123
"and free",123
"and last",123
"and often",123
"areas of",123
"attend the",123
"be worth",123
"becomes a",123
"book that",123
"but who",123
"buying a",123
"can change",123
"chief of",123
"child s",123
"experience and",123
"feeling that",123
"first game",123
"grab a",123
"green bay",123
"had me",123
"happy thanksgiving",123
"in dallas",123
"in history",123
"in ny",123
"keep on",123
"known to",123
"m monday",123
"m talking",123
"million or",123
"move the",123
"my list",123
"nothing else",123
"obama and",123
"of chicago",123
"of history",123
"of mind",123
"of white",123
"of who",123
"oh wait",123
"one side",123
"or her",123
"or whatever",123
"out loud",123
"out more",123
"passed the",123
"point guard",123
"real world",123
"s already",123
"several of",123
"shot of",123
"smell of",123
"so a",123
"so awesome",123
"so fun",123
"some very",123
"state police",123
"swear i",123
"t done",123
"than half",123
"the attention",123
"the cavs",123
"the queen",123
"the screen",123
"the traditional",123
"they went",123
"to 7",123
"to roll",123
"today on",123
"tonight in",123
"twitter i",123
"want some",123
"who we",123
"with 3",123
"would mean",123
"you choose",123
"your house",123
"your music",123
"2 cups",122
"4 2",122
"a 9",122
"a computer",122
"a name",122
"already had",122
"and better",122
"and energy",122
"and going",122
"and perhaps",122
"and roll",122
"and several",122
"and sweet",122
"and therefore",122
"and watching",122
"are open",122
"at risk",122
"battle of",122
"be surprised",122
"best and",122
"bring your",122
"but didn",122
"counts of",122
"day 2",122
"day weekend",122
"get so",122
"grown up",122
"heart is",122
"house i",122
"how a",122
"improve the",122
"is known",122
"it together",122
"its like",122
"means the",122
"nice i",122
"nothing is",122
"of stuff",122
"or call",122
"or go",122
"program that",122
"quite the",122
"really love",122
"s some",122
"sales tax",122
"say no",122
"school districts",122
"sorry about",122
"space and",122
"st paul",122
"step up",122
"story about",122
"style of",122
"sunday morning",122
"t there",122
"that goes",122
"that money",122
"the eastern",122
"the foundation",122
"the panel",122
"the plot",122
"the purpose",122
"the relationship",122
"the victims",122
"the village",122
"their work",122
"then to",122
"thing we",122
"to escape",122
"to experience",122
"too good",122
"u and",122
"use in",122
"use your",122
"was gonna",122
"week so",122
"whatever it",122
"while in",122
"who does",122
"who else",122
"will say",122
"with both",122
"world in",122
"your children",122
"your kids",122
"0 0",121
"1 8",121
"a crime",121
"a mix",121
"a slight",121
"a weekend",121
"agree that",121
"all he",121
"and co",121
"and community",121
"and food",121
"be closed",121
"by all",121
"ever get",121
"eye on",121
"finish the",121
"fiscal year",121
"from new",121
"fucked up",121
"game to",121
"game was",121
"hahaha i",121
"handle the",121
"hands and",121
"hands of",121
"have learned",121
"he used",121
"hope this",121
"how hard",121
"i definitely",121
"im just",121
"in from",121
"in newark",121
"involved with",121
"is everyone",121
"is if",121
"job in",121
"joe s",121
"least two",121
"love all",121
"me smile",121
"mean you",121
"much money",121
"news of",121
"not working",121
"of bed",121
"of south",121
"over his",121
"plan is",121
"please do",121
"questions and",121
"really bad",121
"s over",121
"said her",121
"she made",121
"so easy",121
"standing in",121
"state to",121
"tens of",121
"that being",121
"that happens",121
"that won",121
"the counter",121
"the farm",121
"the initial",121
"the modern",121
"the novel",121
"the rich",121
"the warm",121
"this weather",121
"to even",121
"training and",121
"turn into",121
"well he",121
"will definitely",121
"will include",121
"would think",121
"10 days",120
"11 11",120
"39 s",120
"a bag",120
"a character",120
"after my",120
"an official",120
"and five",120
"and less",120
"and time",120
"answer is",120
"as bad",120
"asked about",120
"at each",120
"bar and",120
"be reached",120
"be right",120
"but these",120
"but why",120
"changes to",120
"check them",120
"company in",120
"did and",120
"during my",120
"eat a",120
"feel it",120
"from 1",120
"get at",120
"gift card",120
"had that",120
"hand in",120
"has grown",120
"he looked",120
"heard a",120
"hey guys",120
"his right",120
"house for",120
"house on",120
"i began",120
"in english",120
"institute of",120
"is easy",120
"is most",120
"like and",120
"like one",120
"little to",120
"lol that",120
"looking good",120
"my iphone",120
"name on",120
"no good",120
"no such",120
"not go",120
"noting that",120
"now she",120
"number one",120
"of everything",120
"of like",120
"of no",120
"of not",120
"only had",120
"others in",120
"page and",120
"play it",120
"public health",120
"put out",120
"reading a",120
"restaurant in",120
"running a",120
"should come",120
"smells like",120
"so no",120
"sometimes the",120
"still going",120
"that game",120
"that happen",120
"the ballot",120
"the coach",120
"the dream",120
"the info",120
"the lives",120
"the longest",120
"the mountain",120
"the practice",120
"the success",120
"the task",120
"this article",120
"to practice",120
"today so",120
"too soon",120
"town of",120
"up is",120
"using it",120
"very different",120
"was and",120
"waste of",120
"way home",120
"what could",120
"while she",120
"will ever",120
"with four",120
"with many",120
"with something",120
"would probably",120
"yes please",120
"yourself and",120
"2 30",119
"200 000",119
"a female",119
"a smaller",119
"a specific",119
"a success",119
"amazing i",119
"american idol",119
"attempted to",119
"avoid the",119
"be it",119
"before she",119
"big day",119
"complete with",119
"conference in",119
"court judge",119
"dad s",119
"directed by",119
"district attorney",119
"dude i",119
"each one",119
"effect on",119
"facebook com",119
"find me",119
"finished a",119
"five minutes",119
"for four",119
"for taking",119
"growth in",119
"guy that",119
"has its",119
"is way",119
"it wouldn",119
"its so",119
"keeping the",119
"later the",119
"like she",119
"means to",119
"midst of",119
"month in",119
"of myself",119
"of service",119
"off from",119
"one would",119
"out his",119
"over medium",119
"people the",119
"provided by",119
"s are",119
"s head",119
"s out",119
"s website",119
"seconds left",119
"slice of",119
"started a",119
"state department",119
"stop and",119
"thank goodness",119
"that year",119
"the attack",119
"the blood",119
"the cool",119
"the cutest",119
"the denver",119
"the jets",119
"the ship",119
"the view",119
"thought to",119
"to but",119
"to on",119
"topped with",119
"very long",119
"want them",119
"water to",119
"we used",119
"who got",119
"will bring",119
"will love",119
"win for",119
"with family",119
"without any",119
"women are",119
"would allow",119
"year on",119
"you heard",119
"your book",119
"0 2",118
"3 d",118
"a clean",118
"all right",118
"almost a",118
"also in",118
"an actual",118
"and doing",118
"and green",118
"and trying",118
"anything about",118
"apply to",118
"around you",118
"as fuck",118
"be making",118
"but sometimes",118
"change of",118
"cream and",118
"face the",118
"filed a",118
"for as",118
"funding for",118
"have for",118
"have heard",118
"help to",118
"hi i",118
"his left",118
"hosted by",118
"hours a",118
"i doubt",118
"in 2001",118
"in houston",118
"into one",118
"m too",118
"made his",118
"no but",118
"of commerce",118
"of old",118
"offered to",118
"oh that",118
"one man",118
"open at",118
"or they",118
"our best",118
"out when",118
"phone calls",118
"put your",118
"re very",118
"room in",118
"room with",118
"run into",118
"run with",118
"s happening",118
"s national",118
"second quarter",118
"see more",118
"share it",118
"staring at",118
"summer and",118
"table and",118
"the character",118
"the deep",118
"the midst",118
"the mirror",118
"there too",118
"they always",118
"they see",118
"those with",118
"time so",118
"to mind",118
"to others",118
"turn on",118
"up now",118
"wanna get",118
"watch a",118
"we come",118
"week after",118
"which have",118
"york and",118
"you here",118
"you rock",118
"6 2",117
"a blessing",117
"a green",117
"a hole",117
"a sudden",117
"a table",117
"a wedding",117
"a work",117
"accept the",117
"actually a",117
"all out",117
"and taking",117
"another great",117
"appeal to",117
"as her",117
"be fine",117
"been at",117
"been going",117
"before that",117
"birthday party",117
"blah blah",117
"blog i",117
"by its",117
"can keep",117
"catch a",117
"cause you",117
"cut it",117
"day a",117
"does he",117
"dont have",117
"enough time",117
"far i",117
"far too",117
"felt the",117
"first step",117
"for long",117
"for students",117
"from some",117
"guys have",117
"has yet",117
"held at",117
"high quality",117
"his hand",117
"hole in",117
"i not",117
"i realize",117
"impressed with",117
"it do",117
"make him",117
"making my",117
"men in",117
"months after",117
"much less",117
"news and",117
"no wonder",117
"non profit",117
"of congress",117
"of justice",117
"of snow",117
"of summer",117
"person is",117
"points to",117
"pop up",117
"ran into",117
"reports that",117
"request for",117
"s campaign",117
"s this",117
"state in",117
"state law",117
"stay with",117
"still need",117
"the award",117
"the coolest",117
"the english",117
"the search",117
"to 15",117
"to investigate",117
"to pursue",117
"took my",117
"tuesday that",117
"up again",117
"up or",117
"ve read",117
"very soon",117
"was coming",117
"was having",117
"watching it",117
"who they",117
"word for",117
"worked in",117
"you lol",117
"your a",117
"your team",117
"yourself in",117
"a funny",116
"a test",116
"as with",116
"at every",116
"better i",116
"building and",116
"but really",116
"but your",116
"can always",116
"do everything",116
"doing some",116
"economy and",116
"farmers market",116
"find myself",116
"four year",116
"from 5",116
"from us",116
"gluten free",116
"had made",116
"he couldn",116
"he likes",116
"how well",116
"illegal immigrants",116
"in black",116
"in jail",116
"in several",116
"in turn",116
"in u",116
"it look",116
"just two",116
"like all",116
"members and",116
"million a",116
"monday s",116
"month i",116
"month s",116
"much and",116
"my stomach",116
"night but",116
"no not",116
"on itunes",116
"or three",116
"over i",116
"post about",116
"post it",116
"prepared for",116
"rain and",116
"recipe for",116
"s chief",116
"see and",116
"served with",116
"shot at",116
"should make",116
"should we",116
"staff and",116
"still waiting",116
"students are",116
"suffered a",116
"support from",116
"t call",116
"take them",116
"takes the",116
"team has",116
"that right",116
"the 2009",116
"the cast",116
"the director",116
"the eighth",116
"the highway",116
"the nature",116
"the older",116
"the ravens",116
"the reasons",116
"the seven",116
"them it",116
"there so",116
"they weren",116
"to as",116
"to five",116
"to remind",116
"u to",116
"up we",116
"us this",116
"was hoping",116
"we couldn",116
"well to",116
"with good",116
"wonder why",116
"work hard",116
"world i",116
"100 percent",115
"2008 and",115
"2010 and",115
"25 years",115
"4 0",115
"5 hours",115
"a field",115
"a government",115
"a random",115
"about and",115
"admit that",115
"also are",115
"amazing how",115
"and up",115
"are one",115
"at them",115
"began in",115
"benefits of",115
"blue and",115
"board member",115
"can hear",115
"can think",115
"championship game",115
"change and",115
"change my",115
"combined with",115
"cool and",115
"create the",115
"degree in",115
"dinner at",115
"do well",115
"engaged in",115
"enjoyed it",115
"find something",115
"for five",115
"for only",115
"four days",115
"gives the",115
"great game",115
"has two",115
"he found",115
"heard about",115
"her that",115
"his death",115
"host of",115
"if its",115
"in las",115
"in store",115
"is considered",115
"is exactly",115
"it what",115
"job i",115
"life but",115
"live and",115
"man with",115
"manage to",115
"movie is",115
"my dear",115
"now lol",115
"now what",115
"off all",115
"one from",115
"outside and",115
"pac 12",115
"paying for",115
"place at",115
"qualify for",115
"read my",115
"room is",115
"share your",115
"sister and",115
"store in",115
"t and",115
"t buy",115
"t leave",115
"t sure",115
"than 50",115
"that allows",115
"that got",115
"the coffee",115
"the natural",115
"the parents",115
"the rise",115
"the stories",115
"the trees",115
"the truck",115
"the well",115
"this stuff",115
"to self",115
"to state",115
"tomorrow for",115
"u were",115
"us your",115
"was such",115
"was used",115
"win this",115
"you seen",115
"you tomorrow",115
"6 months",114
"9 million",114
"a cat",114
"a daily",114
"a shame",114
"about one",114
"ah i",114
"and both",114
"and health",114
"and long",114
"and possibly",114
"and south",114
"and today",114
"are starting",114
"around it",114
"can buy",114
"cars and",114
"china s",114
"different than",114
"district court",114
"dont want",114
"early and",114
"fans are",114
"feel about",114
"for public",114
"forget that",114
"from 10",114
"from school",114
"gotta be",114
"gotta go",114
"happy holidays",114
"have such",114
"he looks",114
"her home",114
"his car",114
"honestly i",114
"i eat",114
"i so",114
"i suspect",114
"in japan",114
"included a",114
"it today",114
"kick off",114
"line to",114
"low income",114
"man to",114
"me right",114
"next up",114
"of humor",114
"of light",114
"of oregon",114
"of young",114
"old fashioned",114
"on down",114
"on over",114
"one hour",114
"only person",114
"other way",114
"out today",114
"person you",114
"pics of",114
"player of",114
"post and",114
"posted a",114
"presence of",114
"protect the",114
"really wanted",114
"release the",114
"remain in",114
"report on",114
"right for",114
"s way",114
"s wife",114
"smith said",114
"song i",114
"stay at",114
"staying in",114
"t for",114
"t imagine",114
"take this",114
"that more",114
"the debt",114
"the drive",114
"the greater",114
"the officer",114
"the pacific",114
"the scenes",114
"the schools",114
"the theater",114
"them back",114
"there on",114
"thrilled to",114
"to blame",114
"to clear",114
"to file",114
"to finally",114
"to host",114
"to invest",114
"to music",114
"to police",114
"told us",114
"us i",114
"us today",114
"was called",114
"when all",114
"whitney houston",114
"wish me",114
"workers and",114
"would want",114
"2 minutes",113
"4 of",113
"a lawyer",113
"a move",113
"a powerful",113
"a ride",113
"a wall",113
"address the",113
"and early",113
"anyone with",113
"anything in",113
"are actually",113
"around my",113
"as opposed",113
"authority to",113
"baby i",113
"begin with",113
"big ten",113
"can now",113
"com or",113
"come get",113
"concerns about",113
"event in",113
"expects to",113
"fans and",113
"fix it",113
"follow for",113
"game that",113
"girls are",113
"golf course",113
"gonna do",113
"guess who",113
"has lost",113
"hell of",113
"help of",113
"hitting the",113
"hope so",113
"house to",113
"how have",113
"how people",113
"i discovered",113
"if all",113
"im in",113
"is enough",113
"is less",113
"is their",113
"least the",113
"line is",113
"little while",113
"loves to",113
"might get",113
"not doing",113
"of 2010",113
"of ohio",113
"of war",113
"oh man",113
"over this",113
"over with",113
"point out",113
"pressure on",113
"really excited",113
"s me",113
"s now",113
"said so",113
"send it",113
"she knows",113
"show was",113
"sign that",113
"spokeswoman for",113
"stories of",113
"thanks you",113
"that bad",113
"that u",113
"the angels",113
"the correct",113
"the dogs",113
"the downtown",113
"the grass",113
"the grocery",113
"the order",113
"the pressure",113
"the reader",113
"u need",113
"use my",113
"we use",113
"were made",113
"who cares",113
"will pay",113
"year or",113
"you gonna",113
"1 the",112
"a difficult",112
"a future",112
"a growing",112
"a medium",112
"a normal",112
"a rich",112
"a touch",112
"about three",112
"almost as",112
"an agreement",112
"an annual",112
"and place",112
"approved by",112
"available on",112
"be about",112
"be allowed",112
"but their",112
"cents per",112
"court of",112
"development and",112
"do people",112
"effect of",112
"field and",112
"find my",112
"fish and",112
"for food",112
"friends in",112
"from people",112
"getting back",112
"give away",112
"given that",112
"growth and",112
"had his",112
"hint of",112
"his body",112
"homes and",112
"hour of",112
"i absolutely",112
"is absolutely",112
"just make",112
"just sayin",112
"last three",112
"length of",112
"like some",112
"lol but",112
"long before",112
"m off",112
"manager of",112
"month to",112
"my dreams",112
"my girl",112
"new mexico",112
"of red",112
"of view",112
"on getting",112
"only about",112
"pain and",112
"people get",112
"responsibility for",112
"right before",112
"run out",112
"said as",112
"sent you",112
"sex marriage",112
"should just",112
"spend time",112
"still trying",112
"system is",112
"than 30",112
"the accident",112
"the christmas",112
"the lady",112
"the port",112
"the score",112
"the starting",112
"they never",112
"this all",112
"to marry",112
"turn off",112
"us who",112
"very first",112
"was almost",112
"wednesday s",112
"west side",112
"which could",112
"who may",112
"you buy",112
"3 to",111
"6 4",111
"a bike",111
"a review",111
"a text",111
"about whether",111
"after her",111
"almost every",111
"and open",111
"and probably",111
"anyone in",111
"anything you",111
"assigned to",111
"been one",111
"businesses and",111
"card and",111
"develop a",111
"early morning",111
"email to",111
"experience of",111
"failing to",111
"for hours",111
"from around",111
"green and",111
"he makes",111
"he sees",111
"him from",111
"him so",111
"holiday season",111
"however it",111
"i honestly",111
"in colorado",111
"in santa",111
"info on",111
"is dead",111
"is simply",111
"job at",111
"let your",111
"lets get",111
"ll probably",111
"lost my",111
"m actually",111
"make more",111
"me we",111
"miss out",111
"most beautiful",111
"my card",111
"myself in",111
"not looking",111
"of may",111
"on sept",111
"or some",111
"ran out",111
"re here",111
"really hope",111
"rules and",111
"s big",111
"s doing",111
"s government",111
"sense to",111
"since you",111
"so hot",111
"soon after",111
"stuff and",111
"that by",111
"that led",111
"that movie",111
"the basic",111
"the classic",111
"the sport",111
"the suit",111
"their best",111
"their kids",111
"they call",111
"thursday and",111
"to attract",111
"to cool",111
"to forget",111
"to name",111
"to spread",111
"tough to",111
"tv and",111
"two things",111
"until next",111
"us it",111
"was gone",111
"went down",111
"who needs",111
"will allow",111
"words and",111
"10 to",110
"50 years",110
"6 3",110
"after we",110
"almost all",110
"and create",110
"and once",110
"been around",110
"bet you",110
"birthday and",110
"bowl of",110
"by me",110
"by using",110
"california s",110
"called to",110
"city officials",110
"copies of",110
"done by",110
"doubt that",110
"event is",110
"ever i",110
"everything and",110
"face to",110
"for how",110
"get down",110
"get here",110
"get our",110
"going well",110
"good about",110
"hard on",110
"has won",110
"have only",110
"have yet",110
"he believes",110
"hey thanks",110
"i finished",110
"i moved",110
"in federal",110
"in mid",110
"is located",110
"is moving",110
"is possible",110
"is under",110
"keep an",110
"learning to",110
"leave you",110
"left of",110
"lined up",110
"look so",110
"m like",110
"maybe not",110
"move forward",110
"of march",110
"of trying",110
"of writing",110
"once they",110
"one last",110
"only 2",110
"or on",110
"or your",110
"others to",110
"parents are",110
"person that",110
"public and",110
"road in",110
"s favorite",110
"s hope",110
"said friday",110
"so amazing",110
"so for",110
"some cases",110
"something and",110
"starting a",110
"state is",110
"t eat",110
"than anything",110
"that little",110
"that long",110
"the 3rd",110
"the cheese",110
"the evidence",110
"the fed",110
"the finish",110
"the ingredients",110
"the metro",110
"the near",110
"the questions",110
"the southern",110
"the suspect",110
"the zoo",110
"they both",110
"this issue",110
"this particular",110
"to rock",110
"to view",110
"university in",110
"up like",110
"us from",110
"ve learned",110
"watching tv",110
"we knew",110
"were more",110
"who just",110
"with i",110
"with others",110
"would need",110
"you miss",110
"you two",110
"2 a",109
"3 weeks",109
"30 to",109
"a guest",109
"a right",109
"a system",109
"am on",109
"and hit",109
"and john",109
"and want",109
"and wine",109
"are able",109
"brought in",109
"but do",109
"but instead",109
"can talk",109
"cards and",109
"college and",109
"come into",109
"continuing to",109
"everyone for",109
"five of",109
"food for",109
"for information",109
"found on",109
"from 6",109
"going with",109
"half hour",109
"have many",109
"her face",109
"high profile",109
"his back",109
"his mind",109
"inside and",109
"interest rates",109
"into that",109
"just being",109
"just put",109
"learned from",109
"life the",109
"life was",109
"lmao i",109
"lot and",109
"loves you",109
"lunch with",109
"my music",109
"name in",109
"need is",109
"new friends",109
"of first",109
"of jesus",109
"of portland",109
"off their",109
"oh the",109
"out we",109
"over in",109
"portland s",109
"pulled out",109
"red and",109
"seeing a",109
"sentenced to",109
"shoes and",109
"sorry but",109
"spring and",109
"star wars",109
"steps to",109
"suppose to",109
"technology and",109
"that happened",109
"the 13th",109
"the 20",109
"the benefit",109
"the bottle",109
"the desert",109
"the go",109
"the legal",109
"the ninth",109
"the packers",109
"their jobs",109
"to better",109
"to chat",109
"to commit",109
"to stick",109
"together for",109
"u think",109
"upon a",109
"us up",109
"very welcome",109
"way more",109
"we find",109
"we needed",109
"will hold",109
"will soon",109
"yeah you",109
"your hand",109
"your mouth",109
"25 000",108
"a bus",108
"a contract",108
"a direct",108
"a share",108
"affected by",108
"always wanted",108
"amp gt",108
"an exciting",108
"and began",108
"and each",108
"and half",108
"and need",108
"are back",108
"are talking",108
"as being",108
"as our",108
"be prepared",108
"beauty of",108
"been thinking",108
"behind me",108
"but nothing",108
"but rather",108
"changing the",108
"considering the",108
"council members",108
"crowd of",108
"done i",108
"exactly the",108
"for nearly",108
"for themselves",108
"front door",108
"gave it",108
"got into",108
"great meeting",108
"in action",108
"in different",108
"in how",108
"income tax",108
"is due",108
"is finally",108
"it became",108
"it done",108
"it though",108
"join me",108
"knew what",108
"left behind",108
"live at",108
"lol it",108
"man that",108
"messed up",108
"monday and",108
"my boys",108
"need an",108
"now this",108
"of college",108
"person s",108
"players who",108
"playing at",108
"power play",108
"put me",108
"really great",108
"rooting for",108
"rt and",108
"said monday",108
"space for",108
"states that",108
"stop at",108
"success is",108
"sunday at",108
"t heard",108
"that any",108
"the bills",108
"the brand",108
"the cat",108
"the companies",108
"the different",108
"the hill",108
"the interview",108
"the location",108
"the ride",108
"the sense",108
"the soul",108
"to agree",108
"to capture",108
"to discover",108
"to obtain",108
"victims of",108
"we miss",108
"who works",108
"would require",108
"wrote the",108
"year olds",108
"yr old",108
"2 more",107
"24 7",107
"3 the",107
"a head",107
"a press",107
"a rough",107
"a sunday",107
"about as",107
"again but",107
"again it",107
"already has",107
"and stuff",107
"away for",107
"be pretty",107
"become an",107
"been looking",107
"benefit from",107
"better off",107
"blood pressure",107
"but maybe",107
"by then",107
"can feel",107
"children who",107
"companies to",107
"contact us",107
"deal of",107
"design team",107
"for once",107
"for six",107
"funny and",107
"gas prices",107
"god has",107
"guilty of",107
"half and",107
"have u",107
"he worked",107
"her but",107
"his girlfriend",107
"how good",107
"idea how",107
"in nashville",107
"includes the",107
"last one",107
"learned to",107
"least it",107
"left a",107
"like these",107
"lives and",107
"love in",107
"m feeling",107
"make money",107
"make us",107
"man of",107
"market and",107
"means you",107
"message to",107
"myself a",107
"never got",107
"of big",107
"of spring",107
"oregon state",107
"out tonight",107
"pay attention",107
"photo shoot",107
"post dispatch",107
"products and",107
"refer to",107
"rt so",107
"s definitely",107
"said wednesday",107
"say hello",107
"she still",107
"show with",107
"so pretty",107
"so who",107
"some fun",107
"some really",107
"son and",107
"sought to",107
"stand in",107
"still don",107
"that from",107
"that new",107
"the boat",107
"the clinic",107
"the credit",107
"the crime",107
"the dress",107
"the flyers",107
"the language",107
"the statement",107
"them or",107
"them when",107
"thursday that",107
"tied to",107
"to secure",107
"two men",107
"two to",107
"u a",107
"until a",107
"us are",107
"use that",107
"used it",107
"versions of",107
"very few",107
"walk away",107
"was driving",107
"we came",107
"which to",107
"words to",107
"years that",107
"you missed",107
"a holiday",106
"a master",106
"a mini",106
"a reminder",106
"after work",106
"always had",106
"and although",106
"and drink",106
"and saturday",106
"and show",106
"and third",106
"and won",106
"announced that",106
"are gonna",106
"be true",106
"been here",106
"bless you",106
"but are",106
"carry on",106
"church and",106
"college of",106
"convicted of",106
"day 3",106
"did have",106
"died of",106
"done so",106
"early on",106
"film festival",106
"find some",106
"first the",106
"for others",106
"fuck up",106
"game 7",106
"game but",106
"games with",106
"go the",106
"happen in",106
"has one",106
"have and",106
"held on",106
"help and",106
"her name",106
"high speed",106
"home at",106
"husband s",106
"i lived",106
"in 1999",106
"keep going",106
"kind words",106
"left on",106
"like our",106
"ll send",106
"miles away",106
"mother in",106
"much it",106
"much we",106
"my fingers",106
"my world",106
"need your",106
"of millions",106
"of success",106
"or may",106
"places to",106
"process and",106
"said on",106
"seriously i",106
"she went",106
"shit is",106
"signed a",106
"site of",106
"small businesses",106
"something of",106
"something with",106
"spoke to",106
"sun is",106
"sure there",106
"t follow",106
"ten years",106
"than most",106
"that come",106
"that never",106
"the contest",106
"the football",106
"the horizon",106
"the online",106
"the so",106
"them down",106
"there he",106
"to boost",106
"to portland",106
"to rest",106
"was kind",106
"was left",106
"went for",106
"who live",106
"will let",106
"world peace",106
"world that",106
"you down",106
"you thank",106
"your help",106
"your money",106
"your twitter",106
"00 pm",105
"2 tablespoons",105
"5 10",105
"a 25",105
"a church",105
"a i",105
"a strange",105
"a tour",105
"after two",105
"again to",105
"alone in",105
"and beyond",105
"and right",105
"and self",105
"and small",105
"at midnight",105
"attended the",105
"believe me",105
"believe you",105
"benefit of",105
"better in",105
"bill that",105
"bureau of",105
"but since",105
"by any",105
"by myself",105
"call from",105
"celebration of",105
"comes up",105
"convention center",105
"development of",105
"fans of",105
"feeling the",105
"finding the",105
"for ya",105
"from 2",105
"girl is",105
"go from",105
"government is",105
"guys and",105
"held a",105
"help in",105
"i cried",105
"i expect",105
"i the",105
"is different",105
"issue is",105
"just told",105
"little time",105
"makes my",105
"might just",105
"mind is",105
"more you",105
"my email",105
"names of",105
"needed for",105
"night we",105
"not me",105
"not see",105
"of april",105
"of seven",105
"offered a",105
"our community",105
"our favorite",105
"part to",105
"passion for",105
"peace and",105
"placed on",105
"planning a",105
"project is",105
"read about",105
"responding to",105
"runs and",105
"s fun",105
"s make",105
"s story",105
"s you",105
"says we",105
"should know",105
"show for",105
"sitting at",105
"so did",105
"still got",105
"subject of",105
"success in",105
"that after",105
"that lol",105
"the buckeyes",105
"the capital",105
"the detroit",105
"the issues",105
"the map",105
"the non",105
"the oregonian",105
"the spot",105
"the winning",105
"themselves and",105
"times but",105
"to right",105
"to slow",105
"to test",105
"today you",105
"up next",105
"use for",105
"was here",105
"was worth",105
"we r",105
"website and",105
"who might",105
"with lots",105
"writing and",105
"years for",105
"years since",105
"you eat",105
"your car",105
"2 billion",104
"4 6",104
"4 years",104
"6 and",104
"a go",104
"a hundred",104
"a range",104
"a waste",104
"a wild",104
"about 8",104
"am and",104
"and stir",104
"and these",104
"any one",104
"are currently",104
"best day",104
"but had",104
"but her",104
"but many",104
"but u",104
"by it",104
"can to",104
"change that",104
"college football",104
"contract with",104
"costs and",104
"day this",104
"days the",104
"definitely not",104
"department s",104
"directly to",104
"eight years",104
"every morning",104
"everyone to",104
"federal reserve",104
"first team",104
"follow him",104
"found this",104
"friend i",104
"friend is",104
"from another",104
"game he",104
"getting into",104
"girl s",104
"guy i",104
"guys in",104
"had gone",104
"he always",104
"i 3",104
"i hit",104
"in central",104
"in congress",104
"in us",104
"intend to",104
"is killing",104
"issues and",104
"know she",104
"little boy",104
"love i",104
"months in",104
"more so",104
"news i",104
"not saying",104
"not there",104
"o s",104
"on but",104
"on two",104
"past and",104
"pictures and",104
"place that",104
"private sector",104
"regarding the",104
"s real",104
"said was",104
"share in",104
"shows the",104
"size and",104
"sleep i",104
"stir in",104
"strong and",104
"suggest that",104
"t hurt",104
"tends to",104
"that works",104
"the deadline",104
"the master",104
"the northern",104
"the sides",104
"the sugar",104
"the toilet",104
"three year",104
"to quit",104
"to relax",104
"to washington",104
"today as",104
"trees and",104
"true but",104
"u like",104
"up against",104
"up our",104
"ve tried",104
"was from",104
"was when",104
"we cannot",104
"who took",104
"will change",104
"will end",104
"will we",104
"wish it",104
"woman in",104
"you looking",104
"you probably",104
"yourself to",104
"15 000",103
"30 000",103
"7 5",103
"a bank",103
"a court",103
"a drug",103
"a recipe",103
"a tax",103
"added the",103
"all four",103
"all just",103
"all other",103
"america and",103
"an area",103
"and become",103
"and looked",103
"and lost",103
"and says",103
"and six",103
"bad as",103
"because this",103
"can easily",103
"church in",103
"color and",103
"common sense",103
"confidence in",103
"d you",103
"did my",103
"director for",103
"discovered that",103
"entering the",103
"father and",103
"first ever",103
"follow her",103
"for future",103
"get used",103
"getting in",103
"got on",103
"had any",103
"he must",103
"hopes of",103
"i forget",103
"i pray",103
"i tend",103
"in italy",103
"in southern",103
"in support",103
"in west",103
"it very",103
"join in",103
"kids who",103
"left with",103
"life it",103
"list for",103
"loads of",103
"look in",103
"look of",103
"making this",103
"mind i",103
"never mind",103
"new favorite",103
"of 4",103
"of at",103
"old daughter",103
"one will",103
"ones i",103
"out or",103
"paid to",103
"permission to",103
"post the",103
"really think",103
"rebounds and",103
"removed from",103
"right side",103
"round pick",103
"rt my",103
"s board",103
"s crazy",103
"s degree",103
"s main",103
"s plan",103
"s such",103
"sale of",103
"shot and",103
"some are",103
"stay away",103
"stay up",103
"still had",103
"sunday and",103
"sure he",103
"tampa bay",103
"teams in",103
"that be",103
"that needs",103
"that sucks",103
"the construction",103
"the division",103
"the dollar",103
"the egg",103
"the hair",103
"the hawks",103
"the housing",103
"the march",103
"the population",103
"the rockies",103
"the royal",103
"the strength",103
"they use",103
"things happen",103
"this beautiful",103
"through and",103
"time around",103
"to appear",103
"to hate",103
"told a",103
"too busy",103
"university s",103
"until then",103
"using my",103
"warm and",103
"were doing",103
"west of",103
"will post",103
"with about",103
"writing about",103
"20 million",102
"250 000",102
"40 percent",102
"500 000",102
"a budget",102
"a crowd",102
"a history",102
"a quiet",102
"a spokeswoman",102
"agency s",102
"agree to",102
"agreement with",102
"am looking",102
"an assistant",102
"and done",102
"and eating",102
"any questions",102
"at 8pm",102
"attending the",102
"award for",102
"be coming",102
"bring you",102
"brought the",102
"coming off",102
"credit cards",102
"daughter s",102
"days are",102
"diagnosed with",102
"down but",102
"earth day",102
"events and",102
"father of",102
